idolId,accounts,onlyAccounts,tweets,favs,retweets
72,327,126,809,1326,133
144,103,31,272,213,21
31,205,49,494,575,23
164,0,0,0,0,0
143,0,0,0,0,0
29,125,48,230,93,3
52,129,55,226,203,1
92,2613,1371,7017,6035,212
127,0,0,0,0,0
54,0,0,0,0,0
104,662,272,1883,2038,144
76,0,0,0,0,0
65,326,115,756,1372,120
51,172,59,348,418,270
13,0,0,0,0,0
20,957,480,3309,3345,121
99,91,32,179,23,3
27,0,0,0,0,0
184,0,0,0,0,0
200,1003,561,1978,3816,338
6,1673,873,6881,18241,634
47,94,22,195,147,3
150,0,0,0,0,0
116,269,97,713,538,26
113,311,135,883,1378,159
16,93,23,205,113,2
155,156,47,342,379,11
151,187,69,384,510,116
153,0,0,0,0,0
124,1192,586,3569,10465,1262
21,74,9,122,113,4
146,0,0,0,0,0
53,152,35,276,192,5
26,589,300,1520,933,325
24,425,196,914,1162,266
122,847,304,2054,3141,370
12,0,0,0,0,0
9,353,171,1138,2947,887
66,0,0,0,0,0
158,0,0,0,0,0
75,0,0,0,0,0
74,0,0,0,0,0
73,0,0,0,0,0
98,0,0,0,0,0
115,86,21,220,108,3
187,104,40,244,128,24
186,0,0,0,0,0
149,0,0,0,0,0
83,286,126,711,728,93
138,0,0,0,0,0
190,103,33,217,574,294
70,131,38,251,284,25
132,1858,974,5384,6140,421
48,206,94,596,860,67
55,1347,546,5168,6124,815
58,626,297,1413,1286,33
56,246,95,604,697,12
68,1047,492,3062,3925,92
1001,0,0,0,0,0
102,117,32,202,158,56
57,724,313,2524,6071,94
50,0,0,0,0,0
154,0,0,0,0,0
33,0,0,0,0,0
11,0,0,0,0,0
188,413,162,1133,952,30
95,32,4,87,38,24
34,1541,761,4409,3994,214
140,212,65,457,254,10
196,427,164,1048,3292,168
49,166,67,380,364,17
89,0,0,0,0,0
59,0,0,0,0,0
15,0,0,0,0,0
80,0,0,0,0,0
105,0,0,0,0,0
198,0,0,0,0,0
141,127,30,254,52,4
162,1514,793,3266,5601,874
5,0,0,0,0,0
120,0,0,0,0,0
110,68,19,136,52,2
67,0,0,0,0,0
1,0,0,0,0,0
195,199,66,486,414,122
63,0,0,0,0,0
114,0,0,0,0,0
1002,0,0,0,0,0
168,0,0,0,0,0
169,0,0,0,0,0
185,147,24,317,501,17
38,180,35,350,300,27
205,2549,1215,6123,3199,380
19,0,0,0,0,0
103,108,38,321,157,6
170,332,146,812,2195,802
175,150,46,324,70,16
97,0,0,0,0,0
71,141,61,255,72,5
133,0,0,0,0,0
96,1449,725,4167,5279,1247
135,0,0,0,0,0
78,0,0,0,0,0
88,0,0,0,0,0
39,186,47,433,245,5
204,3262,1531,7876,7740,181
194,196,43,438,349,7
77,657,323,1820,3915,968
173,0,0,0,0,0
41,0,0,0,0,0
2,0,0,0,0,0
17,925,396,2489,2230,158
174,0,0,0,0,0
136,560,261,2078,4317,450
118,808,350,2230,2409,87
197,0,0,0,0,0
191,0,0,0,0,0
117,196,65,473,785,43
160,131,47,244,151,9
85,0,0,0,0,0
131,0,0,0,0,0
61,182,63,430,677,291
165,120,29,235,262,36
82,337,74,815,1486,234
166,57,16,84,29,2
192,0,0,0,0,0
64,0,0,0,0,0
123,0,0,0,0,0
62,748,320,2407,2965,374
100,247,108,545,236,5
1003,0,0,0,0,0
1004,0,0,0,0,0
171,0,0,0,0,0
147,0,0,0,0,0
40,214,62,417,120,5
4,583,246,1482,779,172
119,1108,480,3551,7509,242
23,0,0,0,0,0
84,0,0,0,0,0
35,0,0,0,0,0
87,353,112,761,832,15
93,252,113,480,120,8
101,0,0,0,0,0
157,0,0,0,0,0
159,0,0,0,0,0
134,0,0,0,0,0
28,0,0,0,0,0
176,383,119,831,360,95
125,720,257,2054,3477,409
94,0,0,0,0,0
30,125,50,300,139,3
69,1483,720,5543,9652,884
139,380,109,1013,669,103
161,0,0,0,0,0
10,65,16,82,12,0
145,159,36,437,920,26
79,787,349,2128,3149,298
86,266,105,669,621,709
3,0,0,0,0,0
81,0,0,0,0,0
8,0,0,0,0,0
32,0,0,0,0,0
189,1321,650,4252,7382,581
181,0,0,0,0,0
22,0,0,0,0,0
193,0,0,0,0,0
60,173,36,344,323,6
156,359,177,810,334,23
7,380,153,907,602,18
130,1140,599,3310,7214,127
37,535,166,1302,1590,300
126,0,0,0,0,0
172,0,0,0,0,0
36,211,91,417,989,16
90,1789,994,4950,3715,219
142,350,105,1162,2697,221
45,168,55,356,502,2
14,147,33,387,210,83
128,0,0,0,0,0
129,0,0,0,0,0
25,0,0,0,0,0
206,0,0,0,0,0
18,790,361,2293,2136,178
112,288,117,594,462,5
163,0,0,0,0,0
91,1499,787,4361,8133,529
137,0,0,0,0,0
167,570,267,1587,2940,70
121,0,0,0,0,0
111,733,298,2675,4256,946
