idolId,accounts,onlyAccounts,tweets,favs,retweets
72,335,129,833,1346,135
144,104,31,287,214,21
31,222,50,533,627,30
164,0,0,0,0,0
143,0,0,0,0,0
29,130,50,243,95,3
52,138,56,240,228,1
92,2711,1417,7407,6415,216
127,0,0,0,0,0
54,0,0,0,0,0
104,682,279,1985,2125,150
76,0,0,0,0,0
65,337,117,792,1423,120
51,180,59,371,432,284
13,0,0,0,0,0
20,997,488,3489,3430,125
99,98,34,193,23,3
27,0,0,0,0,0
184,0,0,0,0,0
200,1044,583,2070,3837,338
6,1716,889,7248,19216,646
47,108,21,217,180,9
150,0,0,0,0,0
116,276,99,752,545,26
113,323,136,939,1429,178
16,97,23,215,114,2
155,164,48,364,396,11
151,198,71,419,527,118
153,0,0,0,0,0
124,1220,590,3745,10758,1284
21,79,10,129,114,4
146,0,0,0,0,0
53,163,37,299,202,5
26,606,304,1591,941,332
24,435,199,951,1178,266
122,894,318,2212,3342,378
12,0,0,0,0,0
9,376,174,1204,3057,916
66,0,0,0,0,0
158,0,0,0,0,0
75,0,0,0,0,0
74,0,0,0,0,0
73,0,0,0,0,0
98,0,0,0,0,0
115,95,23,236,109,3
187,106,41,254,129,24
186,0,0,0,0,0
149,0,0,0,0,0
83,296,132,751,731,94
138,0,0,0,0,0
190,107,34,228,579,298
70,133,39,263,288,25
132,1924,1002,5681,6258,442
48,214,97,629,864,67
55,1381,553,5473,6329,869
58,647,304,1481,1325,42
56,252,97,628,716,12
68,1082,504,3231,4000,95
1001,0,0,0,0,0
102,122,34,214,158,56
57,743,312,2662,6159,98
50,0,0,0,0,0
154,0,0,0,0,0
33,0,0,0,0,0
11,0,0,0,0,0
188,421,166,1183,975,31
95,35,5,94,40,26
34,1586,777,4625,4045,216
140,221,67,482,255,10
196,431,164,1086,3333,168
49,173,69,406,379,17
89,0,0,0,0,0
59,0,0,0,0,0
15,0,0,0,0,0
80,0,0,0,0,0
105,0,0,0,0,0
198,0,0,0,0,0
141,130,30,264,52,4
162,1559,818,3421,5761,886
5,0,0,0,0,0
120,0,0,0,0,0
110,71,20,145,53,2
67,0,0,0,0,0
1,0,0,0,0,0
195,204,67,506,427,123
63,0,0,0,0,0
114,0,0,0,0,0
1002,0,0,0,0,0
168,0,0,0,0,0
169,0,0,0,0,0
185,149,23,329,501,17
38,186,37,363,300,27
205,2642,1242,6453,3237,382
19,0,0,0,0,0
103,108,38,337,164,6
170,346,154,841,2230,804
175,154,47,340,72,16
97,0,0,0,0,0
71,145,61,266,74,5
133,0,0,0,0,0
96,1502,739,4386,5411,1267
135,0,0,0,0,0
78,0,0,0,0,0
88,0,0,0,0,0
39,192,48,459,250,6
204,3364,1563,8280,8010,187
194,204,43,462,354,7
77,679,337,1894,3946,979
173,0,0,0,0,0
41,0,0,0,0,0
2,0,0,0,0,0
17,960,407,2619,2293,167
174,0,0,0,0,0
136,578,263,2195,4423,462
118,838,356,2336,2460,92
197,0,0,0,0,0
191,0,0,0,0,0
117,201,66,496,796,47
160,134,47,256,157,9
85,0,0,0,0,0
131,0,0,0,0,0
61,188,66,448,685,291
165,123,30,247,271,37
82,347,75,866,1526,241
166,59,17,89,30,2
192,0,0,0,0,0
64,0,0,0,0,0
123,0,0,0,0,0
62,771,328,2533,3082,395
100,252,109,566,239,5
1003,0,0,0,0,0
1004,0,0,0,0,0
171,0,0,0,0,0
147,0,0,0,0,0
40,227,66,442,121,6
4,600,249,1553,799,175
119,1148,485,3743,7611,255
23,0,0,0,0,0
84,0,0,0,0,0
35,0,0,0,0,0
87,360,114,787,839,15
93,263,115,522,124,8
101,0,0,0,0,0
157,0,0,0,0,0
159,0,0,0,0,0
134,0,0,0,0,0
28,0,0,0,0,0
176,397,122,873,361,95
125,746,261,2144,3538,410
94,0,0,0,0,0
30,130,50,323,143,3
69,1516,724,5827,9815,887
139,398,114,1080,749,122
161,0,0,0,0,0
10,68,15,87,12,0
145,170,35,469,962,26
79,807,357,2237,3184,298
86,275,106,714,627,735
3,0,0,0,0,0
81,0,0,0,0,0
8,0,0,0,0,0
32,0,0,0,0,0
189,1407,668,4636,11456,808
181,0,0,0,0,0
22,0,0,0,0,0
193,0,0,0,0,0
60,179,36,360,324,6
156,374,184,853,338,23
7,395,156,957,621,20
130,1167,610,3502,7335,127
37,558,171,1378,1619,301
126,0,0,0,0,0
172,0,0,0,0,0
36,219,95,438,1005,16
90,1846,1023,5180,3787,220
142,366,106,1237,2841,237
45,175,56,375,511,2
14,153,34,408,213,83
128,0,0,0,0,0
129,0,0,0,0,0
25,0,0,0,0,0
206,0,0,0,0,0
18,814,370,2401,2180,183
112,291,118,614,469,5
163,0,0,0,0,0
91,1548,805,4583,8247,531
137,0,0,0,0,0
167,589,274,1686,3064,70
121,0,0,0,0,0
111,764,306,2828,4404,971
