idolId,accounts,onlyAccounts,tweets,favs,retweets
72,381,136,991,1482,144
144,123,34,342,227,23
31,250,51,623,665,32
164,0,0,0,0,0
143,0,0,0,0,0
29,147,53,288,100,3
52,170,63,300,254,1
92,3070,1577,8896,9055,231
127,0,0,0,0,0
54,0,0,0,0,0
104,764,299,2417,2683,203
76,0,0,0,0,0
65,378,125,919,1589,126
51,213,63,449,487,323
13,0,0,0,0,0
20,1107,520,4091,3676,135
99,118,37,234,30,4
27,0,0,0,0,0
184,0,0,0,0,0
200,1203,665,2492,4246,417
6,1874,953,8626,22231,669
47,126,23,259,191,9
150,0,0,0,0,0
116,329,101,883,651,27
113,377,150,1158,1780,241
16,112,24,262,123,2
155,189,52,420,416,12
151,226,79,514,559,128
153,0,0,0,0,0
124,1350,633,4392,11819,1387
21,89,9,142,114,4
146,0,0,0,0,0
53,192,41,365,226,9
26,684,344,1840,985,366
24,490,210,1103,1199,267
122,1029,345,2679,3854,423
12,0,0,0,0,0
9,419,189,1413,3412,1009
66,0,0,0,0,0
158,0,0,0,0,0
75,0,0,0,0,0
74,0,0,0,0,0
73,0,0,0,0,0
98,0,0,0,0,0
115,114,25,280,114,3
187,128,43,309,131,24
186,0,0,0,0,0
149,0,0,0,0,0
83,333,145,874,748,99
138,0,0,0,0,0
190,123,37,269,602,304
70,157,38,310,315,28
132,2175,1109,6695,6637,501
48,262,109,777,971,80
55,1507,576,6497,7960,1208
58,722,314,1732,1398,42
56,286,101,753,766,14
68,1206,544,3879,4590,101
1001,0,0,0,0,0
102,139,39,246,167,58
57,851,328,3184,6639,109
50,0,0,0,0,0
154,0,0,0,0,0
33,0,0,0,0,0
11,0,0,0,0,0
188,470,179,1392,1042,41
95,47,8,118,53,33
34,1811,841,5386,4265,227
140,282,71,605,322,21
196,485,171,1270,3596,168
49,206,77,496,426,18
89,0,0,0,0,0
59,0,0,0,0,0
15,0,0,0,0,0
80,0,0,0,0,0
105,0,0,0,0,0
198,0,0,0,0,0
141,148,33,319,59,4
162,1723,901,3940,6085,938
5,0,0,0,0,0
120,0,0,0,0,0
110,86,22,177,59,3
67,0,0,0,0,0
1,0,0,0,0,0
195,237,73,613,460,123
63,0,0,0,0,0
114,0,0,0,0,0
1002,0,0,0,0,0
168,0,0,0,0,0
169,0,0,0,0,0
185,170,25,388,518,17
38,210,38,423,313,27
205,2955,1368,7673,3645,456
19,0,0,0,0,0
103,126,38,411,175,6
170,380,163,959,2356,808
175,181,52,403,78,19
97,0,0,0,0,0
71,183,71,331,84,6
133,0,0,0,0,0
96,1652,804,5207,5968,1376
135,0,0,0,0,0
78,0,0,0,0,0
88,0,0,0,0,0
39,219,51,540,263,6
204,3736,1726,9769,8527,193
194,240,51,569,406,29
77,750,353,2251,4450,1119
173,0,0,0,0,0
41,0,0,0,0,0
2,0,0,0,0,0
17,1074,440,3080,2369,170
174,0,0,0,0,0
136,631,277,2588,4974,515
118,958,374,2866,3263,105
197,0,0,0,0,0
191,0,0,0,0,0
117,218,70,597,825,49
160,155,50,294,162,9
85,0,0,0,0,0
131,0,0,0,0,0
61,221,77,520,707,294
165,148,36,310,287,38
82,375,78,987,1586,244
166,75,18,112,33,3
192,0,0,0,0,0
64,0,0,0,0,0
123,0,0,0,0,0
62,860,349,2974,3183,413
100,276,113,660,249,5
1003,0,0,0,0,0
1004,0,0,0,0,0
171,0,0,0,0,0
147,0,0,0,0,0
40,256,71,516,129,6
4,693,283,1829,859,187
119,1260,516,4357,8219,268
23,0,0,0,0,0
84,0,0,0,0,0
35,0,0,0,0,0
87,415,131,946,899,17
93,307,129,614,134,10
101,0,0,0,0,0
157,0,0,0,0,0
159,0,0,0,0,0
134,0,0,0,0,0
28,0,0,0,0,0
176,447,126,1022,393,107
125,818,275,2477,3797,415
94,0,0,0,0,0
30,146,55,375,151,4
69,1683,779,6910,10569,973
139,473,130,1311,854,147
161,0,0,0,0,0
10,76,15,101,21,0
145,204,41,580,1161,28
79,903,389,2649,3338,303
86,318,109,865,690,823
3,0,0,0,0,0
81,0,0,0,0,0
8,0,0,0,0,0
32,0,0,0,0,0
189,1677,744,5682,21798,1927
181,0,0,0,0,0
22,0,0,0,0,0
193,0,0,0,0,0
60,209,39,427,329,6
156,412,200,991,363,25
7,451,165,1139,689,20
130,1301,664,4148,7883,135
37,640,192,1680,1723,312
126,0,0,0,0,0
172,0,0,0,0,0
36,260,101,543,1135,30
90,2094,1126,6172,4192,255
142,412,103,1458,3111,268
45,205,60,447,547,3
14,168,32,458,223,83
128,0,0,0,0,0
129,0,0,0,0,0
25,0,0,0,0,0
206,0,0,0,0,0
18,928,396,2910,2643,312
112,335,126,719,491,5
163,0,0,0,0,0
91,1721,861,5349,9055,553
137,0,0,0,0,0
167,662,290,2060,3800,124
121,0,0,0,0,0
111,851,331,3327,4851,1034
