idolId,accounts,onlyAccounts,tweets,favs,retweets
72,304,null,695,1228,123
144,93,null,237,211,21
31,183,null,431,548,23
164,0,null,0,0,0
143,0,null,0,0,0
29,111,null,197,90,2
52,119,null,199,188,1
92,2372,null,6028,5251,191
127,0,null,0,0,0
54,0,null,0,0,0
104,618,null,1628,1884,141
76,0,null,0,0,0
65,313,null,665,1267,118
51,154,null,289,376,234
13,0,null,0,0,0
20,880,null,2855,3220,108
99,85,null,162,18,3
27,0,null,0,0,0
184,0,null,0,0,0
200,903,null,1734,3734,330
6,1560,null,5832,15468,618
47,90,null,174,144,3
150,0,null,0,0,0
116,248,null,630,512,25
113,284,null,746,1227,118
16,84,null,181,109,2
155,139,null,289,359,10
151,169,null,329,496,114
153,0,null,0,0,0
124,1081,null,2997,8676,1097
21,70,null,110,107,4
146,0,null,0,0,0
53,129,null,227,170,3
26,553,null,1338,915,313
24,396,null,806,1140,266
122,790,null,1774,2980,359
12,0,null,0,0,0
9,323,null,983,2765,823
66,0,null,0,0,0
158,0,null,0,0,0
75,0,null,0,0,0
74,0,null,0,0,0
73,0,null,0,0,0
98,0,null,0,0,0
115,79,null,193,107,3
187,95,null,215,125,24
186,0,null,0,0,0
149,0,null,0,0,0
83,276,null,636,710,80
138,0,null,0,0,0
190,92,null,183,544,284
70,122,null,214,271,25
132,1711,null,4638,5901,397
48,196,null,491,807,66
55,1269,null,4452,5590,740
58,579,null,1241,1233,33
56,225,null,514,650,12
68,962,null,2589,3532,81
1001,0,null,0,0,0
102,110,null,182,153,56
57,678,null,2124,5747,89
50,0,null,0,0,0
154,0,null,0,0,0
33,0,null,0,0,0
11,0,null,0,0,0
188,381,null,989,929,30
95,30,null,71,34,22
34,1428,null,3822,3848,203
140,195,null,397,246,10
196,402,null,924,3158,166
49,145,null,322,327,16
89,0,null,0,0,0
59,0,null,0,0,0
15,0,null,0,0,0
80,0,null,0,0,0
105,0,null,0,0,0
198,0,null,0,0,0
141,123,null,231,49,4
162,1406,null,2860,5350,849
5,0,null,0,0,0
120,0,null,0,0,0
110,63,null,119,51,2
67,0,null,0,0,0
1,0,null,0,0,0
195,178,null,410,385,122
63,0,null,0,0,0
114,0,null,0,0,0
1002,0,null,0,0,0
168,0,null,0,0,0
169,0,null,0,0,0
185,136,null,287,478,17
38,168,null,314,288,27
205,2301,null,5134,2710,346
19,0,null,0,0,0
103,101,null,271,146,6
170,293,null,678,1817,593
175,135,null,283,67,15
97,0,null,0,0,0
71,120,null,216,71,5
133,0,null,0,0,0
96,1337,null,3574,4788,1132
135,0,null,0,0,0
78,0,null,0,0,0
88,0,null,0,0,0
39,169,null,367,227,4
204,2981,null,6694,7026,171
194,178,null,387,339,7
77,612,null,1586,3593,862
173,0,null,0,0,0
41,0,null,0,0,0
2,0,null,0,0,0
17,843,null,2104,1889,93
174,0,null,0,0,0
136,527,null,1765,3852,393
118,759,null,1932,2193,84
197,0,null,0,0,0
191,0,null,0,0,0
117,181,null,405,765,42
160,119,null,212,143,9
85,0,null,0,0,0
131,0,null,0,0,0
61,159,null,364,588,262
165,100,null,192,250,34
82,312,null,703,1427,233
166,49,null,74,29,2
192,0,null,0,0,0
64,0,null,0,0,0
123,0,null,0,0,0
62,694,null,2056,2816,363
100,229,null,476,224,5
1003,0,null,0,0,0
1004,0,null,0,0,0
171,0,null,0,0,0
147,0,null,0,0,0
40,187,null,344,116,5
4,535,null,1251,647,93
119,1022,null,3014,7023,229
23,0,null,0,0,0
84,0,null,0,0,0
35,0,null,0,0,0
87,302,null,624,725,13
93,224,null,420,111,7
101,0,null,0,0,0
157,0,null,0,0,0
159,0,null,0,0,0
134,0,null,0,0,0
28,0,null,0,0,0
176,353,null,716,334,94
125,672,null,1804,3348,401
94,0,null,0,0,0
30,118,null,269,135,3
69,1382,null,4768,9090,839
139,349,null,866,573,86
161,0,null,0,0,0
10,59,null,72,11,0
145,136,null,368,824,24
79,722,null,1834,3059,297
86,240,null,572,606,669
3,0,null,0,0,0
81,0,null,0,0,0
8,0,null,0,0,0
32,0,null,0,0,0
189,1251,null,3769,6846,561
181,0,null,0,0,0
22,0,null,0,0,0
193,0,null,0,0,0
60,161,null,309,320,6
156,331,null,713,315,21
7,325,null,760,558,18
130,1034,null,2770,6279,53
37,479,null,1103,1539,297
126,0,null,0,0,0
172,0,null,0,0,0
36,185,null,357,935,16
90,1633,null,4218,3305,207
142,323,null,984,2417,190
45,151,null,300,464,2
14,132,null,330,205,83
128,0,null,0,0,0
129,0,null,0,0,0
25,0,null,0,0,0
206,0,null,0,0,0
18,732,null,1956,1961,154
112,266,null,525,448,5
163,0,null,0,0,0
91,1380,null,3738,7611,502
137,0,null,0,0,0
167,530,null,1368,2675,66
121,0,null,0,0,0
111,689,null,2305,3895,874
