idolId,accounts,onlyAccounts,tweets,favs,retweets
72,436,160,1238,1957,245
144,149,36,407,255,26
31,280,54,735,699,34
164,0,0,0,0,0
143,0,0,0,0,0
29,166,61,340,110,4
52,194,66,356,290,4
92,3586,1711,10759,10428,293
127,0,0,0,0,0
54,0,0,0,0,0
104,978,317,3085,2885,231
76,0,0,0,0,0
65,478,138,1167,1902,144
51,245,65,551,585,383
13,0,0,0,0,0
20,1323,549,5010,4203,155
99,131,40,261,31,4
27,0,0,0,0,0
184,0,0,0,0,0
200,1365,712,2907,4425,432
6,2202,1022,10652,26118,719
47,147,25,302,195,9
150,0,0,0,0,0
116,380,115,1075,872,31
113,430,159,1418,2028,310
16,132,25,320,172,11
155,232,65,525,596,45
151,251,83,610,586,131
153,0,0,0,0,0
124,1565,672,5279,13323,1450
21,100,11,163,119,4
146,0,0,0,0,0
53,215,42,429,248,10
26,759,376,2182,1056,428
24,544,217,1301,1272,305
122,1130,361,3161,4097,448
12,0,0,0,0,0
9,551,202,1775,4193,1240
66,0,0,0,0,0
158,0,0,0,0,0
75,0,0,0,0,0
74,0,0,0,0,0
73,0,0,0,0,0
98,0,0,0,0,0
115,133,30,339,118,4
187,261,43,530,299,28
186,0,0,0,0,0
149,0,0,0,0,0
83,373,154,1021,774,101
138,0,0,0,0,0
190,212,35,410,633,306
70,178,38,363,342,29
132,2430,1208,7924,7964,964
48,294,113,918,1032,84
55,1796,603,8033,10093,1465
58,816,336,2053,1434,43
56,342,115,918,1129,18
68,1350,588,4722,5752,119
1001,0,0,0,0,0
102,157,43,288,178,58
57,969,351,3885,7540,254
50,0,0,0,0,0
154,0,0,0,0,0
33,0,0,0,0,0
11,0,0,0,0,0
188,524,191,1635,1196,50
95,59,8,155,68,46
34,2022,916,6430,5315,244
140,304,74,696,329,22
196,529,176,1458,3877,168
49,243,83,596,472,19
89,0,0,0,0,0
59,0,0,0,0,0
15,0,0,0,0,0
80,0,0,0,0,0
105,0,0,0,0,0
198,0,0,0,0,0
141,163,34,402,79,4
162,2003,980,4706,7111,1158
5,0,0,0,0,0
120,0,0,0,0,0
110,100,22,214,62,4
67,0,0,0,0,0
1,0,0,0,0,0
195,283,76,768,566,161
63,0,0,0,0,0
114,0,0,0,0,0
1002,0,0,0,0,0
168,0,0,0,0,0
169,0,0,0,0,0
185,194,26,453,530,17
38,235,43,500,329,28
205,3371,1511,9155,4075,505
19,0,0,0,0,0
103,148,42,502,193,8
170,426,171,1166,2907,1009
175,202,52,469,81,19
97,0,0,0,0,0
71,224,79,418,128,19
133,0,0,0,0,0
96,1909,885,6284,6346,1499
135,0,0,0,0,0
78,0,0,0,0,0
88,0,0,0,0,0
39,259,54,671,315,17
204,4177,1855,11527,9126,210
194,272,52,668,414,32
77,869,373,2734,5135,1330
173,0,0,0,0,0
41,0,0,0,0,0
2,0,0,0,0,0
17,1194,469,3590,2535,206
174,0,0,0,0,0
136,797,295,3223,5607,583
118,1092,405,3432,3603,123
197,0,0,0,0,0
191,0,0,0,0,0
117,246,71,721,858,49
160,177,53,354,183,9
85,0,0,0,0,0
131,0,0,0,0,0
61,264,80,633,777,326
165,170,37,378,308,40
82,413,82,1162,1686,247
166,87,20,136,33,3
192,0,0,0,0,0
64,0,0,0,0,0
123,0,0,0,0,0
62,956,376,3500,3305,432
100,303,118,768,268,5
1003,0,0,0,0,0
1004,0,0,0,0,0
171,0,0,0,0,0
147,0,0,0,0,0
40,288,73,605,131,7
4,797,300,2190,982,215
119,1398,536,5162,9269,321
23,0,0,0,0,0
84,0,0,0,0,0
35,0,0,0,0,0
87,572,148,1245,945,19
93,351,139,723,147,11
101,0,0,0,0,0
157,0,0,0,0,0
159,0,0,0,0,0
134,0,0,0,0,0
28,0,0,0,0,0
176,485,122,1170,409,107
125,950,301,2958,4343,541
94,0,0,0,0,0
30,258,63,535,166,8
69,1948,820,8315,12071,1065
139,501,133,1512,983,169
161,0,0,0,0,0
10,88,16,118,23,0
145,237,46,703,1387,29
79,1003,418,3164,3587,307
86,448,118,1120,757,995
3,0,0,0,0,0
81,0,0,0,0,0
8,0,0,0,0,0
32,0,0,0,0,0
189,1876,802,6764,30362,2484
181,0,0,0,0,0
22,0,0,0,0,0
193,0,0,0,0,0
60,235,40,501,337,8
156,513,213,1240,416,34
7,505,178,1332,756,20
130,1487,732,5153,9411,149
37,804,225,2233,2022,365
126,0,0,0,0,0
172,0,0,0,0,0
36,312,110,661,1216,32
90,2435,1236,7435,5024,296
142,459,109,1732,3486,321
45,228,64,512,571,3
14,273,35,632,264,106
128,0,0,0,0,0
129,0,0,0,0,0
25,0,0,0,0,0
206,0,0,0,0,0
18,1054,422,3450,2928,349
112,404,142,885,539,10
163,0,0,0,0,0
91,2045,945,6508,11583,755
137,0,0,0,0,0
167,746,316,2494,4466,160
121,0,0,0,0,0
111,1028,359,4076,5627,1103
