idolId,users,tweets,favs,retweets
72,583,1695,2437,285
144,196,520,288,32
31,385,1005,764,36
164,0,0,0,0
143,0,0,0,0
29,220,454,125,4
52,275,520,346,12
92,4739,14400,12296,374
127,0,0,0,0
54,0,0,0,0
104,1356,4193,3250,273
76,0,0,0,0
65,650,1608,2413,149
51,330,781,724,517
13,0,0,0,0
20,1747,6591,4696,233
99,168,338,42,4
27,0,0,0,0
184,0,0,0,0
200,1750,3915,5693,479
6,2903,13890,30943,963
47,205,418,224,10
150,0,0,0,0
116,525,1446,953,35
113,583,1847,2218,348
16,184,433,189,12
155,312,711,683,46
151,354,863,712,140
153,0,0,0,0
124,2121,7097,18470,2582
21,127,217,150,12
146,0,0,0,0
53,290,584,337,11
26,950,2810,1128,433
24,746,1828,1402,319
122,1574,4498,4947,485
12,0,0,0,0
9,686,2247,5042,1514
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,183,462,129,5
187,320,678,320,30
186,0,0,0,0
149,0,0,0,0
83,506,1356,831,109
138,0,0,0,0
190,247,507,692,322
70,247,508,422,31
132,3147,10376,9005,1127
48,464,1343,1307,94
55,2423,10735,13337,1643
58,1077,2770,1648,50
56,462,1236,1305,20
68,1758,6269,7106,143
1001,0,0,0,0
102,203,384,193,58
57,1281,5037,9133,386
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,704,2183,1493,66
95,81,204,91,62
34,2618,8438,6272,312
140,401,929,387,26
196,730,2074,5529,306
49,357,839,582,25
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,230,548,95,4
162,2515,6108,8173,1322
5,0,0,0,0
120,0,0,0,0
110,137,287,70,4
67,0,0,0,0
1,0,0,0,0
195,395,1046,649,168
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,271,612,585,20
38,366,816,739,139
205,4408,12206,4715,591
19,0,0,0,0
103,202,677,213,8
170,531,1506,3399,1099
175,293,662,97,19
97,0,0,0,0
71,290,537,201,26
133,0,0,0,0
96,2564,8463,7548,1806
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,348,902,388,41
204,5324,15158,11105,378
194,399,944,495,45
77,1096,3505,6302,1790
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,1560,4655,3020,237
174,0,0,0,0
136,1038,4197,6513,683
118,1521,4822,4410,162
197,0,0,0,0
191,0,0,0,0
117,357,989,1172,76
160,241,494,211,12
85,0,0,0,0
131,0,0,0,0
61,329,805,818,328
165,227,495,327,41
82,558,1628,2114,286
166,109,170,33,3
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,1248,4646,3530,446
100,399,1008,296,6
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,406,846,149,10
4,1071,2947,1095,249
119,1856,6844,10671,354
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,769,1751,1177,24
93,499,1009,234,20
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,625,1549,461,114
125,1273,4025,5162,580
94,0,0,0,0
30,303,655,178,8
69,2707,11368,14148,1358
139,676,2018,1224,208
161,0,0,0,0
10,163,225,121,2
145,324,940,1844,61
79,1373,4265,4197,325
86,562,1451,804,1113
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,2498,9156,47533,3522
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,346,724,390,21
156,646,1606,527,40
7,719,1853,871,23
130,2021,6962,10780,159
37,1222,3301,2436,403
126,0,0,0,0
172,0,0,0,0
36,423,908,1460,34
90,3193,10058,6414,377
142,633,2334,4177,383
45,319,720,662,8
14,363,827,360,153
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,1339,4423,3155,375
112,545,1231,577,12
163,0,0,0,0
91,2740,8775,15465,952
137,0,0,0,0
167,1010,3418,5243,166
121,0,0,0,0
111,1301,5242,6623,1235
