idolId,users,tweets,favs,retweets
72,423,1198,1940,242
144,145,394,255,26
31,273,704,694,33
164,0,0,0,0
143,0,0,0,0
29,158,322,109,4
52,186,339,283,2
92,3481,10339,10281,293
127,0,0,0,0
54,0,0,0,0
104,939,2946,2866,228
76,0,0,0,0
65,448,1101,1816,136
51,236,525,564,367
13,0,0,0,0
20,1292,4817,4134,146
99,127,255,31,4
27,0,0,0,0
184,0,0,0,0
200,1326,2808,4377,431
6,2140,10169,25290,704
47,139,289,194,9
150,0,0,0,0
116,371,1044,868,31
113,415,1341,1935,280
16,128,313,172,11
155,206,469,432,12
151,243,585,581,131
153,0,0,0,0
124,1518,5079,13045,1448
21,97,159,117,4
146,0,0,0,0
53,210,412,243,10
26,740,2100,1051,427
24,533,1255,1270,305
122,1101,3037,4038,447
12,0,0,0,0
9,533,1712,4050,1187
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,130,325,114,3
187,252,507,292,28
186,0,0,0,0
149,0,0,0,0
83,361,982,771,101
138,0,0,0,0
190,206,393,625,306
70,174,350,334,29
132,2359,7521,6961,555
48,287,887,1024,82
55,1732,7661,9600,1417
58,796,1972,1425,43
56,319,849,815,14
68,1306,4504,5580,117
1001,0,0,0,0
102,151,277,173,58
57,928,3702,7391,239
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,512,1563,1161,49
95,57,147,66,45
34,1948,6018,4550,228
140,298,676,328,22
196,519,1413,3817,168
49,232,565,454,19
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,161,386,77,4
162,1947,4511,6801,1105
5,0,0,0,0
120,0,0,0,0
110,100,209,62,4
67,0,0,0,0
1,0,0,0,0
195,264,708,490,124
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,191,440,527,17
38,229,485,327,28
205,3285,8817,4019,495
19,0,0,0,0
103,142,475,188,7
170,413,1134,2874,1008
175,198,451,79,19
97,0,0,0,0
71,222,410,127,19
133,0,0,0,0
96,1808,5927,6256,1482
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,240,620,285,8
204,4077,11094,8994,209
194,265,642,411,30
77,854,2590,4970,1278
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,1166,3460,2505,206
174,0,0,0,0
136,774,3088,5504,573
118,1033,3223,3535,115
197,0,0,0,0
191,0,0,0,0
117,242,691,849,49
160,171,338,175,9
85,0,0,0,0
131,0,0,0,0
61,244,582,718,294
165,164,358,295,39
82,401,1116,1650,246
166,84,128,33,3
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,939,3382,3266,423
100,300,742,264,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,276,584,131,7
4,754,2065,920,204
119,1364,4968,9046,315
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,560,1198,938,19
93,336,696,145,10
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,472,1133,407,107
125,921,2850,4187,511
94,0,0,0,0
30,245,509,162,7
69,1894,7998,11753,1044
139,496,1469,955,162
161,0,0,0,0
10,85,114,22,0
145,231,666,1322,29
79,979,3031,3521,307
86,433,1082,755,990
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1817,6465,27906,2304
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,229,483,336,8
156,493,1186,408,34
7,490,1282,741,20
130,1446,4905,9151,148
37,743,2062,1929,359
126,0,0,0,0
172,0,0,0,0
36,300,632,1194,31
90,2364,7158,4897,293
142,444,1658,3379,310
45,222,490,563,3
14,263,607,259,102
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,1017,3280,2786,334
112,397,858,539,10
163,0,0,0,0
91,1943,6111,10273,598
137,0,0,0,0
167,725,2389,4342,153
121,0,0,0,0
111,1008,3927,5495,1091
