idolId,accounts,onlyAccounts,tweets,favs,retweets
72,390,139,1058,1539,147
144,130,36,362,230,24
31,258,50,647,677,32
164,0,0,0,0,0
143,0,0,0,0,0
29,152,54,298,101,3
52,177,64,321,270,1
92,3230,1635,9456,9621,265
127,0,0,0,0,0
54,0,0,0,0,0
104,814,306,2629,2798,225
76,0,0,0,0,0
65,393,124,973,1652,126
51,221,63,483,525,343
13,0,0,0,0,0
20,1129,532,4302,3768,138
99,123,37,245,31,4
27,0,0,0,0,0
184,0,0,0,0,0
200,1257,682,2628,4317,430
6,1926,967,9165,23307,682
47,130,23,269,191,9
150,0,0,0,0,0
116,355,111,986,845,30
113,395,153,1236,1860,259
16,127,25,292,168,11
155,198,53,441,425,12
151,230,79,537,567,130
153,0,0,0,0,0
124,1405,644,4656,12194,1402
21,94,10,153,114,4
146,0,0,0,0,0
53,203,43,386,235,10
26,717,358,1962,1036,426
24,503,213,1146,1202,267
122,1065,349,2823,3903,427
12,0,0,0,0,0
9,431,193,1480,3527,1051
66,0,0,0,0,0
158,0,0,0,0,0
75,0,0,0,0,0
74,0,0,0,0,0
73,0,0,0,0,0
98,0,0,0,0,0
115,120,28,302,114,3
187,133,43,321,132,24
186,0,0,0,0,0
149,0,0,0,0,0
83,345,147,912,754,100
138,0,0,0,0,0
190,126,37,283,611,304
70,168,38,333,327,29
132,2267,1142,7081,6799,534
48,270,107,824,994,81
55,1586,585,6985,8844,1348
58,764,325,1842,1410,43
56,303,103,797,785,14
68,1248,555,4157,5121,108
1001,0,0,0,0,0
102,146,41,260,167,58
57,879,330,3356,6856,130
50,0,0,0,0,0
154,0,0,0,0,0
33,0,0,0,0,0
11,0,0,0,0,0
188,487,182,1462,1082,43
95,51,8,132,60,40
34,1873,865,5655,4329,227
140,286,71,627,325,22
196,502,173,1333,3679,168
49,218,79,525,441,18
89,0,0,0,0,0
59,0,0,0,0,0
15,0,0,0,0,0
80,0,0,0,0,0
105,0,0,0,0,0
198,0,0,0,0,0
141,155,33,356,75,4
162,1807,931,4172,6282,981
5,0,0,0,0,0
120,0,0,0,0,0
110,96,24,194,59,3
67,0,0,0,0,0
1,0,0,0,0,0
195,246,75,650,471,124
63,0,0,0,0,0
114,0,0,0,0,0
1002,0,0,0,0,0
168,0,0,0,0,0
169,0,0,0,0,0
185,181,25,412,520,17
38,222,40,451,321,27
205,3081,1410,8172,3922,478
19,0,0,0,0,0
103,132,39,440,184,7
170,391,166,1006,2413,809
175,189,53,425,79,19
97,0,0,0,0,0
71,202,74,358,109,13
133,0,0,0,0,0
96,1722,813,5505,6072,1413
135,0,0,0,0,0
78,0,0,0,0,0
88,0,0,0,0,0
39,228,51,577,276,6
204,3863,1770,10292,8719,200
194,252,51,597,408,29
77,773,362,2373,4675,1200
173,0,0,0,0,0
41,0,0,0,0,0
2,0,0,0,0,0
17,1114,450,3237,2405,173
174,0,0,0,0,0
136,666,289,2783,5228,551
118,994,385,3026,3417,108
197,0,0,0,0,0
191,0,0,0,0,0
117,228,70,639,844,49
160,160,50,308,167,9
85,0,0,0,0,0
131,0,0,0,0,0
61,232,79,549,713,294
165,155,35,332,292,39
82,384,78,1044,1621,244
166,79,19,116,33,3
192,0,0,0,0,0
64,0,0,0,0,0
123,0,0,0,0,0
62,893,364,3145,3227,418
100,285,113,692,253,5
1003,0,0,0,0,0
1004,0,0,0,0,0
171,0,0,0,0,0
147,0,0,0,0,0
40,267,72,550,130,7
4,726,295,1931,880,191
119,1314,527,4656,8648,312
23,0,0,0,0,0
84,0,0,0,0,0
35,0,0,0,0,0
87,440,142,1011,912,17
93,317,129,642,137,10
101,0,0,0,0,0
157,0,0,0,0,0
159,0,0,0,0,0
134,0,0,0,0,0
28,0,0,0,0,0
176,457,124,1072,396,107
125,870,288,2642,3985,489
94,0,0,0,0,0
30,151,58,394,151,4
69,1748,795,7313,11128,990
139,481,131,1373,899,153
161,0,0,0,0,0
10,80,15,106,22,0
145,214,46,612,1229,28
79,934,395,2813,3426,305
86,328,107,911,699,853
3,0,0,0,0,0
81,0,0,0,0,0
8,0,0,0,0,0
32,0,0,0,0,0
189,1739,770,6022,24632,2091
181,0,0,0,0,0
22,0,0,0,0,0
193,0,0,0,0,0
60,218,39,451,334,7
156,428,202,1066,389,32
7,462,166,1195,714,20
130,1357,685,4402,8053,136
37,689,197,1855,1830,347
126,0,0,0,0,0
172,0,0,0,0,0
36,281,104,582,1153,31
90,2183,1167,6525,4362,265
142,424,106,1538,3217,276
45,213,64,465,554,3
14,178,34,489,235,85
128,0,0,0,0,0
129,0,0,0,0,0
25,0,0,0,0,0
206,0,0,0,0,0
18,968,405,3066,2733,324
112,352,128,755,497,5
163,0,0,0,0,0
91,1785,881,5622,9399,570
137,0,0,0,0,0
167,693,302,2199,4089,147
121,0,0,0,0,0
111,878,340,3523,5036,1050
