idolId,users,tweets,favs,retweets
72,318,772,1300,131
144,100,262,213,21
31,199,471,573,23
164,0,0,0,0
143,0,0,0,0
29,120,216,92,3
52,121,213,194,1
92,2521,6690,5858,209
127,0,0,0,0
54,0,0,0,0
104,640,1798,2019,144
76,0,0,0,0
65,322,719,1331,119
51,168,332,406,260
13,0,0,0,0
20,925,3151,3297,112
99,91,175,23,3
27,0,0,0,0
184,0,0,0,0
200,962,1889,3800,335
6,1617,6541,17386,628
47,92,186,147,3
150,0,0,0,0
116,263,686,533,26
113,300,832,1319,149
16,90,196,111,2
155,149,324,375,11
151,178,365,503,116
153,0,0,0,0
124,1162,3406,10041,1242
21,72,119,111,4
146,0,0,0,0
53,141,255,178,3
26,575,1455,926,321
24,414,877,1155,266
122,832,1975,3126,370
12,0,0,0,0
9,339,1079,2894,867
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,85,216,108,3
187,99,235,126,24
186,0,0,0,0
149,0,0,0,0
83,281,686,727,93
138,0,0,0,0
190,100,206,565,291
70,127,237,279,25
132,1799,5141,6072,413
48,202,565,846,67
55,1322,4930,6005,800
58,609,1354,1270,33
56,238,574,675,12
68,1013,2912,3773,86
1001,0,0,0,0
102,113,194,156,56
57,703,2392,5945,93
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,401,1085,946,30
95,32,83,38,24
34,1504,4209,3948,208
140,206,437,253,10
196,411,1006,3250,168
49,160,362,352,17
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,125,247,52,4
162,1470,3138,5511,864
5,0,0,0,0
120,0,0,0,0
110,65,127,52,2
67,0,0,0,0
1,0,0,0,0
195,190,462,407,122
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,144,307,497,17
38,175,335,298,27
205,2480,5852,3150,377
19,0,0,0,0
103,102,304,155,6
170,318,777,2172,799
175,146,310,68,15
97,0,0,0,0
71,134,242,71,5
133,0,0,0,0
96,1404,3964,5128,1201
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,183,412,240,5
204,3176,7509,7642,179
194,188,419,345,7
77,645,1754,3851,942
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,901,2374,2172,157
174,0,0,0,0
136,546,1976,4220,429
118,787,2133,2369,87
197,0,0,0,0
191,0,0,0,0
117,193,454,784,42
160,127,234,147,9
85,0,0,0,0
131,0,0,0,0
61,176,413,673,291
165,109,217,260,35
82,326,771,1464,234
166,54,81,29,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,733,2297,2915,373
100,243,522,230,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,204,390,117,5
4,570,1422,745,155
119,1067,3340,7248,233
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,316,683,735,14
93,244,461,114,7
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,371,793,351,95
125,696,1963,3445,408
94,0,0,0,0
30,124,294,138,3
69,1438,5278,9478,875
139,367,956,620,93
161,0,0,0,0
10,62,76,11,0
145,152,416,897,26
79,769,2046,3127,297
86,258,640,617,701
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1294,4083,7185,566
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,167,329,322,6
156,349,783,329,23
7,360,866,590,18
130,1109,3163,7099,126
37,502,1211,1565,300
126,0,0,0,0
172,0,0,0,0
36,197,384,961,16
90,1729,4694,3564,215
142,344,1108,2630,212
45,161,337,490,2
14,140,372,209,83
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,769,2178,2066,165
112,280,570,459,5
163,0,0,0,0
91,1448,4135,7959,510
137,0,0,0,0
167,557,1519,2856,70
121,0,0,0,0
111,718,2555,4138,926
