idolId,users,tweets,favs,retweets
72,220,398,854,100
144,66,124,179,17
31,124,228,444,12
164,0,0,0,0
143,0,0,0,0
29,80,114,70,2
52,79,107,111,1
92,1826,3376,3037,142
127,0,0,0,0
54,0,0,0,0
104,463,893,1359,101
76,0,0,0,0
65,231,375,705,98
51,102,143,245,142
13,0,0,0,0
20,682,1554,2193,78
99,62,89,13,1
27,0,0,0,0
184,0,0,0,0
200,621,967,2766,233
6,1203,3000,7773,493
47,56,90,104,1
150,0,0,0,0
116,181,370,417,21
113,197,372,699,53
16,48,90,87,1
155,102,150,206,5
151,96,147,346,76
153,0,0,0,0
124,839,1678,5848,863
21,36,50,45,0
146,0,0,0,0
53,65,109,94,1
26,414,740,768,277
24,289,479,753,149
122,542,954,1656,29
12,0,0,0,0
9,246,511,1777,552
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,55,99,100,3
187,65,126,96,14
186,0,0,0,0
149,0,0,0,0
83,198,332,543,29
138,0,0,0,0
190,66,110,435,246
70,78,119,201,21
132,1276,2483,4617,314
48,135,254,601,65
55,983,2432,4107,564
58,412,706,1044,30
56,168,294,471,10
68,701,1408,2635,56
1001,0,0,0,0
102,53,74,113,41
57,490,1085,3733,43
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,267,523,634,18
95,11,22,19,12
34,1013,1999,2611,139
140,136,218,210,8
196,286,539,2374,162
49,104,175,215,11
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,73,114,12,1
162,1059,1657,4538,781
5,0,0,0,0
120,0,0,0,0
110,37,61,42,2
67,0,0,0,0
1,0,0,0,0
195,117,206,248,90
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,85,154,328,14
38,108,173,233,23
205,1715,2931,1960,246
19,0,0,0,0
103,69,137,108,6
170,206,398,1437,570
175,92,158,55,14
97,0,0,0,0
71,83,133,46,4
133,0,0,0,0
96,971,1893,2667,659
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,113,180,162,4
204,2243,3762,4873,112
194,123,210,276,4
77,478,899,2409,458
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,627,1200,1058,68
174,0,0,0,0
136,414,940,2170,224
118,549,1039,1416,60
197,0,0,0,0
191,0,0,0,0
117,121,218,647,36
160,74,108,114,8
85,0,0,0,0
131,0,0,0,0
61,114,200,492,244
165,64,104,175,32
82,193,334,885,204
166,28,35,28,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,497,1052,2077,281
100,151,255,175,1
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,118,189,103,4
4,367,702,503,60
119,715,1504,3898,79
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,221,350,586,7
93,166,244,81,6
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,195,330,150,59
125,506,971,1926,109
94,0,0,0,0
30,90,157,104,2
69,1036,2455,6459,655
139,255,457,297,41
161,0,0,0,0
10,30,37,8,0
145,85,180,485,19
79,514,964,2133,269
86,181,327,542,496
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,941,2018,4404,409
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,116,185,286,5
156,229,398,220,15
7,228,417,413,15
130,753,1464,4504,42
37,342,603,1321,280
126,0,0,0,0
172,0,0,0,0
36,123,206,702,14
90,1207,2355,1851,92
142,245,512,1574,132
45,106,177,326,2
14,83,173,158,80
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,536,1060,1428,50
112,179,286,385,5
163,0,0,0,0
91,986,1989,5728,342
137,0,0,0,0
167,393,733,1564,42
121,0,0,0,0
111,493,1081,2162,474
