idolId,accounts,onlyAccounts,tweets,favs,retweets
72,254,null,519,1071,114
144,74,null,164,194,17
31,149,null,310,510,17
164,0,null,0,0,0
143,0,null,0,0,0
29,89,null,144,84,2
52,91,null,139,141,1
92,2056,null,4361,4064,153
127,0,null,0,0,0
54,0,null,0,0,0
104,516,null,1171,1628,134
76,0,null,0,0,0
65,252,null,467,846,105
51,122,null,195,302,173
13,0,null,0,0,0
20,742,null,2043,2753,86
99,70,null,121,17,3
27,0,null,0,0,0
184,0,null,0,0,0
200,737,null,1264,3058,249
6,1340,null,4071,10183,561
47,65,null,127,117,1
150,0,null,0,0,0
116,209,null,481,464,25
113,236,null,515,869,73
16,64,null,129,100,2
155,114,null,199,301,7
151,121,null,223,444,94
153,0,null,0,0,0
124,945,null,2196,6946,936
21,58,null,88,104,4
146,0,null,0,0,0
53,92,null,152,139,1
26,466,null,971,856,303
24,326,null,594,974,202
122,630,null,1261,2419,273
12,0,null,0,0,0
9,268,null,734,2394,712
66,0,null,0,0,0
158,0,null,0,0,0
75,0,null,0,0,0
74,0,null,0,0,0
73,0,null,0,0,0
98,0,null,0,0,0
115,65,null,137,102,3
187,74,null,159,104,18
186,0,null,0,0,0
149,0,null,0,0,0
83,233,null,451,638,64
138,0,null,0,0,0
190,80,null,146,513,275
70,92,null,155,245,21
132,1445,null,3347,5352,335
48,156,null,341,723,65
55,1100,null,3225,4820,638
58,472,null,908,1137,33
56,191,null,380,583,11
68,835,null,1897,3165,74
1001,0,null,0,0,0
102,85,null,130,150,56
57,565,null,1467,4817,59
50,0,null,0,0,0
154,0,null,0,0,0
33,0,null,0,0,0
11,0,null,0,0,0
188,305,null,701,819,27
95,17,null,36,23,13
34,1235,null,2874,3543,194
140,155,null,282,232,9
196,334,null,680,2822,163
49,120,null,234,273,12
89,0,null,0,0,0
59,0,null,0,0,0
15,0,null,0,0,0
80,0,null,0,0,0
105,0,null,0,0,0
198,0,null,0,0,0
141,90,null,151,30,4
162,1188,null,2122,4840,809
5,0,null,0,0,0
120,0,null,0,0,0
110,47,null,81,46,2
67,0,null,0,0,0
1,0,null,0,0,0
195,132,null,258,297,90
63,0,null,0,0,0
114,0,null,0,0,0
1002,0,null,0,0,0
168,0,null,0,0,0
169,0,null,0,0,0
185,103,null,206,411,16
38,143,null,239,276,26
205,1941,null,3780,2226,292
19,0,null,0,0,0
103,81,null,193,135,6
170,240,null,502,1604,580
175,108,null,211,61,14
97,0,null,0,0,0
71,95,null,160,68,4
133,0,null,0,0,0
96,1115,null,2545,4170,962
135,0,null,0,0,0
78,0,null,0,0,0
88,0,null,0,0,0
39,139,null,249,206,4
204,2532,null,4893,5830,121
194,147,null,278,327,6
77,526,null,1150,2925,577
173,0,null,0,0,0
41,0,null,0,0,0
2,0,null,0,0,0
17,713,null,1562,1393,72
174,0,null,0,0,0
136,462,null,1280,3008,307
118,633,null,1392,1799,74
197,0,null,0,0,0
191,0,null,0,0,0
117,139,null,280,710,37
160,94,null,152,137,9
85,0,null,0,0,0
131,0,null,0,0,0
61,134,null,274,570,262
165,71,null,130,226,33
82,263,null,505,1263,225
166,32,null,46,29,2
192,0,null,0,0,0
64,0,null,0,0,0
123,0,null,0,0,0
62,580,null,1432,2406,311
100,184,null,346,209,4
1003,0,null,0,0,0
1004,0,null,0,0,0
171,0,null,0,0,0
147,0,null,0,0,0
40,153,null,259,109,4
4,430,null,916,563,73
119,823,null,2045,5115,111
23,0,null,0,0,0
84,0,null,0,0,0
35,0,null,0,0,0
87,259,null,465,651,7
93,196,null,328,103,7
101,0,null,0,0,0
157,0,null,0,0,0
159,0,null,0,0,0
134,0,null,0,0,0
28,0,null,0,0,0
176,293,null,520,304,92
125,582,null,1305,2857,347
94,0,null,0,0,0
30,96,null,200,126,2
69,1160,null,3323,7765,706
139,293,null,631,419,63
161,0,null,0,0,0
10,39,null,49,10,0
145,106,null,249,674,20
79,567,null,1274,2694,280
86,208,null,435,586,594
3,0,null,0,0,0
81,0,null,0,0,0
8,0,null,0,0,0
32,0,null,0,0,0
189,1104,null,2789,6168,526
181,0,null,0,0,0
22,0,null,0,0,0
193,0,null,0,0,0
60,138,null,236,312,5
156,274,null,535,276,19
7,277,null,565,489,15
130,876,null,1965,5446,49
37,396,null,787,1425,286
126,0,null,0,0,0
172,0,null,0,0,0
36,152,null,270,846,15
90,1379,null,3057,2693,196
142,274,null,699,1971,154
45,121,null,218,408,2
14,95,null,227,186,82
128,0,null,0,0,0
129,0,null,0,0,0
25,0,null,0,0,0
206,0,null,0,0,0
18,618,null,1416,1722,99
112,219,null,382,408,5
163,0,null,0,0,0
91,1176,null,2731,6801,449
137,0,null,0,0,0
167,438,null,981,2098,58
121,0,null,0,0,0
111,595,null,1630,3162,737
