idolId,users,tweets,favs,retweets
72,432,1228,1954,245
144,147,403,255,26
31,279,729,699,34
164,0,0,0,0
143,0,0,0,0
29,163,335,110,4
52,192,351,288,3
92,3565,10651,10403,293
127,0,0,0,0
54,0,0,0,0
104,967,3043,2880,229
76,0,0,0,0
65,471,1152,1886,144
51,241,546,580,378
13,0,0,0,0
20,1318,4958,4192,154
99,129,258,31,4
27,0,0,0,0
184,0,0,0,0
200,1350,2877,4403,432
6,2183,10535,25918,718
47,145,300,195,9
150,0,0,0,0
116,377,1067,872,31
113,425,1393,1992,300
16,132,319,172,11
155,230,522,596,45
151,248,605,585,131
153,0,0,0,0
124,1556,5231,13267,1450
21,100,163,119,4
146,0,0,0,0
53,213,426,248,10
26,756,2166,1053,428
24,540,1288,1272,305
122,1114,3122,4083,448
12,0,0,0,0
9,549,1756,4155,1226
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,133,338,117,4
187,259,527,299,28
186,0,0,0,0
149,0,0,0,0
83,370,1014,774,101
138,0,0,0,0
190,211,406,630,306
70,177,359,342,29
132,2416,7859,7933,964
48,290,908,1030,84
55,1779,7943,9975,1452
58,809,2031,1432,43
56,339,912,1125,17
68,1336,4662,5696,119
1001,0,0,0,0
102,154,285,177,58
57,956,3839,7500,249
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,522,1619,1183,49
95,59,154,68,46
34,2005,6355,5304,244
140,303,691,329,22
196,527,1444,3854,168
49,242,592,470,19
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,163,399,79,4
162,1994,4664,7046,1142
5,0,0,0,0
120,0,0,0,0
110,100,213,62,4
67,0,0,0,0
1,0,0,0,0
195,280,759,563,161
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,191,447,529,17
38,231,493,327,28
205,3339,9054,4067,505
19,0,0,0,0
103,148,496,191,8
170,423,1160,2898,1009
175,201,467,81,19
97,0,0,0,0
71,223,416,127,19
133,0,0,0,0
96,1886,6214,6317,1498
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,247,641,292,9
204,4142,11411,9076,209
194,270,662,414,32
77,861,2654,5066,1307
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,1186,3553,2523,206
174,0,0,0,0
136,794,3192,5591,583
118,1077,3385,3596,122
197,0,0,0,0
191,0,0,0,0
117,245,713,858,49
160,176,352,183,9
85,0,0,0,0
131,0,0,0,0
61,261,626,776,326
165,167,373,304,40
82,409,1150,1675,247
166,86,134,33,3
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,951,3475,3293,431
100,302,759,266,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,285,598,131,7
4,790,2165,979,215
119,1392,5120,9234,320
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,569,1236,943,19
93,346,716,145,10
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,483,1164,409,107
125,942,2938,4330,541
94,0,0,0,0
30,252,525,164,7
69,1928,8218,11987,1062
139,499,1507,982,169
161,0,0,0,0
10,86,116,23,0
145,236,697,1376,29
79,995,3128,3563,307
86,444,1111,757,994
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1862,6683,29648,2437
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,232,497,337,8
156,506,1221,415,34
7,499,1320,751,20
130,1474,5091,9338,149
37,790,2202,2006,365
126,0,0,0,0
172,0,0,0,0
36,309,649,1206,31
90,2422,7374,4994,296
142,451,1712,3464,321
45,224,505,569,3
14,270,624,263,105
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,1049,3426,2922,349
112,403,879,539,10
163,0,0,0,0
91,2026,6433,11418,744
137,0,0,0,0
167,740,2462,4426,157
121,0,0,0,0
111,1022,4046,5608,1102
