idolId,users,tweets,favs,retweets
72,366,942,1431,142
144,117,325,221,23
31,242,598,654,32
164,0,0,0,0
143,0,0,0,0
29,142,272,99,3
52,160,285,248,1
92,2947,8417,8732,226
127,0,0,0,0
54,0,0,0,0
104,738,2257,2255,152
76,0,0,0,0
65,366,882,1536,124
51,202,420,469,311
13,0,0,0,0
20,1079,3907,3565,132
99,109,221,25,3
27,0,0,0,0
184,0,0,0,0
200,1160,2376,4205,404
6,1824,8180,21406,665
47,121,244,191,9
150,0,0,0,0
116,319,853,643,27
113,361,1085,1682,222
16,109,252,122,2
155,180,400,409,12
151,217,477,550,126
153,0,0,0,0
124,1316,4178,11504,1346
21,86,138,114,4
146,0,0,0,0
53,187,347,222,9
26,662,1755,966,357
24,473,1046,1190,267
122,979,2503,3627,396
12,0,0,0,0
9,406,1349,3257,968
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,107,264,114,3
187,120,290,131,24
186,0,0,0,0
149,0,0,0,0
83,321,839,736,95
138,0,0,0,0
190,117,255,588,299
70,148,292,302,26
132,2096,6383,6507,475
48,238,726,947,76
55,1472,6171,7048,1030
58,703,1667,1378,42
56,276,718,752,14
68,1159,3669,4346,96
1001,0,0,0,0
102,134,238,162,57
57,823,3026,6546,108
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,459,1331,1020,39
95,44,114,50,33
34,1749,5157,4217,223
140,242,533,260,11
196,474,1220,3511,168
49,199,465,413,18
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,141,302,57,4
162,1665,3777,5967,913
5,0,0,0,0
120,0,0,0,0
110,80,167,55,2
67,0,0,0,0
1,0,0,0,0
195,224,579,453,123
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,163,372,512,17
38,204,405,312,27
205,2865,7295,3587,453
19,0,0,0,0
103,119,385,168,6
170,365,914,2309,807
175,172,382,74,16
97,0,0,0,0
71,173,313,81,6
133,0,0,0,0
96,1606,4882,5628,1311
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,214,514,258,6
204,3621,9289,8441,193
194,231,545,403,29
77,729,2141,4241,1060
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,1044,2942,2345,170
174,0,0,0,0
136,614,2455,4792,487
118,921,2645,2878,98
197,0,0,0,0
191,0,0,0,0
117,213,566,817,48
160,146,276,161,9
85,0,0,0,0
131,0,0,0,0
61,212,496,698,294
165,139,290,284,37
82,363,948,1573,244
166,68,104,32,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,825,2824,3137,405
100,266,629,246,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,251,501,128,6
4,661,1738,843,180
119,1224,4157,8004,264
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,402,891,869,16
93,295,588,130,9
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,436,985,392,107
125,797,2372,3730,414
94,0,0,0,0
30,142,358,148,4
69,1631,6536,10205,925
139,455,1244,821,135
161,0,0,0,0
10,73,98,19,0
145,194,542,1099,27
79,875,2508,3302,302
86,300,794,642,780
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1602,5348,18525,1601
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,199,408,326,6
156,403,950,358,24
7,437,1083,675,20
130,1257,3933,7714,132
37,622,1594,1675,305
126,0,0,0,0
172,0,0,0,0
36,247,516,1116,30
90,2022,5877,4042,246
142,397,1384,2994,257
45,199,425,537,3
14,165,443,219,83
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,897,2729,2456,266
112,325,684,481,5
163,0,0,0,0
91,1663,5110,8742,546
137,0,0,0,0
167,636,1905,3338,70
121,0,0,0,0
111,823,3164,4711,1013
