idolId,users,tweets,favs,retweets
72,309,720,1254,125
144,94,240,211,21
31,189,443,557,23
164,0,0,0,0
143,0,0,0,0
29,115,204,91,3
52,120,202,188,1
92,2400,6130,5283,191
127,0,0,0,0
54,0,0,0,0
104,621,1661,1901,141
76,0,0,0,0
65,314,675,1283,118
51,156,296,378,236
13,0,0,0,0
20,888,2910,3227,109
99,86,166,20,3
27,0,0,0,0
184,0,0,0,0
200,919,1770,3762,331
6,1569,5965,15814,618
47,90,175,145,3
150,0,0,0,0
116,250,641,516,25
113,288,762,1231,118
16,87,186,110,2
155,140,297,364,11
151,171,335,497,114
153,0,0,0,0
124,1091,3067,8871,1135
21,72,115,110,4
146,0,0,0,0
53,131,231,170,3
26,559,1364,918,315
24,402,823,1146,266
122,801,1822,3021,365
12,0,0,0,0
9,325,1003,2781,827
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,82,200,108,3
187,97,221,125,24
186,0,0,0,0
149,0,0,0,0
83,277,645,711,81
138,0,0,0,0
190,97,193,551,288
70,125,220,273,25
132,1736,4751,5972,401
48,197,509,821,66
55,1273,4526,5650,742
58,583,1258,1237,33
56,227,523,654,12
68,968,2652,3586,81
1001,0,0,0,0
102,110,183,153,56
57,684,2179,5787,92
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,385,1004,930,30
95,30,74,34,22
34,1442,3902,3863,203
140,196,403,246,10
196,404,940,3183,166
49,148,326,328,16
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,123,235,49,4
162,1415,2907,5366,850
5,0,0,0,0
120,0,0,0,0
110,63,119,51,2
67,0,0,0,0
1,0,0,0,0
195,181,423,390,122
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,137,291,483,17
38,168,317,289,27
205,2329,5245,2752,349
19,0,0,0,0
103,101,280,151,6
170,294,685,1822,593
175,137,287,67,15
97,0,0,0,0
71,125,223,71,5
133,0,0,0,0
96,1348,3637,4804,1133
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,173,376,229,4
204,3009,6820,7109,172
194,179,394,340,7
77,618,1612,3621,869
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,854,2143,1914,94
174,0,0,0,0
136,531,1795,3875,395
118,768,1985,2236,84
197,0,0,0,0
191,0,0,0,0
117,181,410,766,42
160,120,216,144,9
85,0,0,0,0
131,0,0,0,0
61,162,371,588,262
165,101,195,252,35
82,314,720,1430,233
166,51,76,29,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,706,2123,2869,367
100,233,488,224,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,194,360,117,5
4,539,1277,651,95
119,1034,3083,7078,230
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,306,636,725,13
93,225,425,112,7
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,359,729,339,94
125,676,1838,3366,401
94,0,0,0,0
30,118,273,135,3
69,1389,4866,9135,840
139,351,876,576,86
161,0,0,0,0
10,61,74,11,0
145,139,380,842,25
79,741,1890,3074,297
86,243,584,609,674
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1259,3833,6913,561
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,163,314,320,6
156,332,727,318,21
7,330,776,573,18
130,1042,2838,6308,53
37,481,1124,1548,297
126,0,0,0,0
172,0,0,0,0
36,187,360,939,16
90,1649,4311,3324,208
142,327,997,2421,190
45,152,307,470,2
14,133,337,205,83
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,743,2005,1993,160
112,268,533,451,5
163,0,0,0,0
91,1389,3817,7653,502
137,0,0,0,0
167,532,1409,2735,67
121,0,0,0,0
111,694,2343,3940,882
