idolId,users,tweets,favs,retweets
72,243,465,1020,112
144,71,149,185,17
31,138,282,503,15
164,0,0,0,0
143,0,0,0,0
29,85,134,80,2
52,88,125,138,1
92,1990,4024,3841,152
127,0,0,0,0
54,0,0,0,0
104,495,1061,1540,127
76,0,0,0,0
65,247,437,807,105
51,113,176,286,162
13,0,0,0,0
20,721,1845,2651,83
99,67,107,16,3
27,0,0,0,0
184,0,0,0,0
200,692,1147,2995,247
6,1286,3667,9626,552
47,61,111,112,1
150,0,0,0,0
116,196,437,450,25
113,218,457,820,65
16,57,114,95,1
155,108,178,290,7
151,111,193,417,90
153,0,0,0,0
124,909,2016,6649,927
21,42,62,49,0
146,0,0,0,0
53,79,132,132,1
26,440,873,830,295
24,309,545,963,202
122,593,1140,2364,263
12,0,0,0,0
9,259,629,2242,643
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,61,124,101,3
187,68,145,102,16
186,0,0,0,0
149,0,0,0,0
83,214,393,594,44
138,0,0,0,0
190,70,130,479,260
70,86,140,238,21
132,1389,3013,5272,331
48,149,311,704,65
55,1059,2926,4644,623
58,446,832,1113,31
56,182,340,544,11
68,773,1683,3062,68
1001,0,0,0,0
102,82,116,149,56
57,539,1313,4675,52
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,291,633,777,26
95,15,31,20,13
34,1180,2638,3480,192
140,148,253,223,8
196,314,621,2721,163
49,113,209,258,12
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,83,135,29,2
162,1136,1947,4753,800
5,0,0,0,0
120,0,0,0,0
110,43,71,44,2
67,0,0,0,0
1,0,0,0,0
195,127,239,293,90
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,97,186,391,16
38,130,214,264,24
205,1858,3455,2164,279
19,0,0,0,0
103,75,171,130,6
170,225,461,1564,579
175,100,188,61,14
97,0,0,0,0
71,90,151,68,4
133,0,0,0,0
96,1065,2316,3991,935
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,129,222,201,4
204,2418,4454,5637,118
194,140,255,318,5
77,508,1057,2769,517
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,676,1414,1306,72
174,0,0,0,0
136,448,1161,2855,287
118,610,1260,1720,68
197,0,0,0,0
191,0,0,0,0
117,131,251,696,37
160,86,136,134,9
85,0,0,0,0
131,0,0,0,0
61,126,246,563,262
165,68,119,220,33
82,239,448,1200,225
166,31,43,28,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,546,1290,2383,310
100,171,315,199,1
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,139,232,107,4
4,406,825,549,68
119,777,1837,4721,89
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,250,427,637,7
93,184,282,100,7
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,274,473,290,92
125,559,1192,2775,343
94,0,0,0,0
30,94,183,123,2
69,1116,3002,7517,688
139,279,561,384,59
161,0,0,0,0
10,33,41,10,0
145,100,224,638,20
79,539,1128,2565,273
86,196,386,573,568
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1053,2545,6052,525
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,128,215,306,5
156,259,489,259,16
7,252,501,457,15
130,823,1765,5198,47
37,380,723,1411,283
126,0,0,0,0
172,0,0,0,0
36,142,250,809,14
90,1323,2792,2615,192
142,268,625,1870,143
45,111,195,387,2
14,91,207,180,82
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,586,1278,1657,69
112,203,347,399,5
163,0,0,0,0
91,1092,2401,6318,416
137,0,0,0,0
167,415,878,1960,55
121,0,0,0,0
111,570,1453,2929,680
