idolId,users,tweets,favs,retweets
72,208,359,833,100
144,59,109,174,17
31,119,209,435,11
164,0,0,0,0
143,0,0,0,0
29,71,98,70,2
52,76,101,108,1
92,1758,3070,2832,137
127,0,0,0,0
54,0,0,0,0
104,449,816,1266,89
76,0,0,0,0
65,221,352,666,96
51,95,130,238,131
13,0,0,0,0
20,656,1410,2101,77
99,56,83,13,1
27,0,0,0,0
184,0,0,0,0
200,587,883,2684,222
6,1147,2701,7226,473
47,55,81,103,1
150,0,0,0,0
116,174,332,405,21
113,188,328,623,43
16,46,82,86,1
155,92,129,179,4
151,91,135,344,76
153,0,0,0,0
124,817,1555,5711,839
21,35,48,45,0
146,0,0,0,0
53,62,103,94,1
26,381,659,764,275
24,273,441,739,148
122,518,879,1639,29
12,0,0,0,0
9,231,454,1729,529
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,52,86,100,3
187,63,114,92,13
186,0,0,0,0
149,0,0,0,0
83,192,311,532,28
138,0,0,0,0
190,65,104,430,246
70,77,111,199,21
132,1219,2269,4550,307
48,127,237,590,64
55,942,2182,3947,530
58,388,637,1026,30
56,157,261,451,10
68,668,1274,2523,53
1001,0,0,0,0
102,30,46,103,36
57,467,982,3602,43
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,255,480,619,16
95,11,21,19,12
34,967,1805,2539,136
140,132,198,208,8
196,264,478,2070,138
49,94,153,201,11
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,70,108,12,1
162,1014,1533,4460,774
5,0,0,0,0
120,0,0,0,0
110,34,56,41,2
67,0,0,0,0
1,0,0,0,0
195,110,188,242,90
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,81,140,306,12
38,82,129,42,2
205,1626,2652,1894,232
19,0,0,0,0
103,62,122,108,6
170,194,359,1411,568
175,90,148,55,14
97,0,0,0,0
71,79,120,46,4
133,0,0,0,0
96,935,1728,2506,650
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,109,165,155,4
204,2149,3443,4771,109
194,114,194,270,4
77,459,825,2324,435
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,594,1086,1006,68
174,0,0,0,0
136,394,864,2114,223
118,527,949,1338,59
197,0,0,0,0
191,0,0,0,0
117,117,199,636,35
160,71,103,114,8
85,0,0,0,0
131,0,0,0,0
61,111,185,486,244
165,58,90,169,32
82,185,311,874,204
166,27,32,27,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,470,957,2013,276
100,144,229,170,1
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,111,173,100,4
4,347,638,485,54
119,697,1372,3723,77
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,208,321,572,7
93,156,218,77,6
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,162,266,133,58
125,487,899,1848,108
94,0,0,0,0
30,83,134,100,2
69,989,2202,6268,637
139,241,423,293,40
161,0,0,0,0
10,28,35,8,0
145,75,158,458,18
79,497,865,2052,269
86,165,295,536,484
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,903,1869,4234,406
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,109,171,279,5
156,217,363,207,15
7,216,384,402,15
130,723,1331,4389,39
37,327,549,1309,280
126,0,0,0,0
172,0,0,0,0
36,115,190,686,14
90,1151,2118,1767,90
142,235,472,1528,132
45,101,158,314,2
14,77,154,152,80
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,507,970,1399,50
112,168,258,380,4
163,0,0,0,0
91,926,1809,5459,303
137,0,0,0,0
167,370,658,1464,40
121,0,0,0,0
111,471,954,1978,401
