idolId,users,tweets,favs,retweets
72,435,1235,1956,245
144,149,406,255,26
31,280,735,699,34
164,0,0,0,0
143,0,0,0,0
29,166,339,110,4
52,193,353,288,3
92,3583,10732,10426,293
127,0,0,0,0
54,0,0,0,0
104,975,3073,2884,230
76,0,0,0,0
65,477,1162,1897,144
51,242,547,581,379
13,0,0,0,0
20,1321,4995,4201,155
99,130,260,31,4
27,0,0,0,0
184,0,0,0,0
200,1360,2896,4422,432
6,2198,10624,26068,719
47,147,302,195,9
150,0,0,0,0
116,380,1073,872,31
113,428,1414,2028,310
16,132,320,172,11
155,232,525,596,45
151,249,608,585,131
153,0,0,0,0
124,1561,5268,13307,1450
21,100,163,119,4
146,0,0,0,0
53,214,428,248,10
26,759,2177,1053,428
24,544,1299,1272,305
122,1124,3146,4097,448
12,0,0,0,0
9,550,1772,4182,1235
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,133,339,118,4
187,261,529,299,28
186,0,0,0,0
149,0,0,0,0
83,371,1018,774,101
138,0,0,0,0
190,211,407,632,306
70,178,363,342,29
132,2428,7909,7963,964
48,293,913,1031,84
55,1794,8016,10057,1465
58,814,2044,1434,43
56,340,916,1129,18
68,1347,4705,5739,119
1001,0,0,0,0
102,157,288,178,58
57,965,3870,7527,252
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,524,1633,1196,50
95,59,155,68,46
34,2019,6417,5314,244
140,304,695,329,22
196,529,1454,3872,168
49,242,594,471,19
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,163,402,79,4
162,2000,4698,7108,1156
5,0,0,0,0
120,0,0,0,0
110,100,213,62,4
67,0,0,0,0
1,0,0,0,0
195,283,767,565,161
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,193,451,530,17
38,235,500,329,28
205,3364,9136,4073,505
19,0,0,0,0
103,148,500,191,8
170,424,1163,2900,1009
175,202,469,81,19
97,0,0,0,0
71,223,417,128,19
133,0,0,0,0
96,1900,6262,6331,1499
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,259,670,315,17
204,4165,11492,9093,210
194,272,666,414,32
77,867,2727,5130,1330
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,1191,3580,2531,206
174,0,0,0,0
136,796,3214,5600,583
118,1089,3420,3603,123
197,0,0,0,0
191,0,0,0,0
117,246,719,858,49
160,177,353,183,9
85,0,0,0,0
131,0,0,0,0
61,262,630,776,326
165,170,377,307,40
82,413,1159,1677,247
166,87,136,33,3
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,954,3491,3298,431
100,303,767,267,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,288,605,131,7
4,794,2183,982,215
119,1397,5153,9263,321
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,572,1244,945,19
93,349,719,147,11
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,485,1169,409,107
125,948,2952,4336,541
94,0,0,0,0
30,255,532,165,7
69,1944,8290,12056,1065
139,501,1510,983,169
161,0,0,0,0
10,87,117,23,0
145,237,702,1386,29
79,1002,3158,3583,307
86,447,1118,757,995
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1873,6737,30148,2483
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,234,500,337,8
156,511,1235,415,34
7,502,1327,756,20
130,1481,5135,9405,149
37,800,2226,2019,365
126,0,0,0,0
172,0,0,0,0
36,311,658,1214,31
90,2432,7422,5021,296
142,458,1724,3470,321
45,227,511,571,3
14,271,627,264,106
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,1053,3442,2928,349
112,403,884,539,10
163,0,0,0,0
91,2037,6477,11525,753
137,0,0,0,0
167,746,2486,4455,160
121,0,0,0,0
111,1027,4072,5623,1102
