idolId,users,tweets,favs,retweets
72,437,1250,1982,255
144,149,408,255,26
31,280,736,699,34
164,0,0,0,0
143,0,0,0,0
29,167,341,110,4
52,196,359,290,4
92,3594,10817,10450,293
127,0,0,0,0
54,0,0,0,0
104,981,3099,2891,231
76,0,0,0,0
65,479,1172,1912,144
51,246,552,586,384
13,0,0,0,0
20,1323,5032,4220,155
99,133,264,31,4
27,0,0,0,0
184,0,0,0,0
200,1367,2919,4429,432
6,2209,10697,26210,719
47,148,303,195,9
150,0,0,0,0
116,380,1078,873,32
113,431,1421,2028,310
16,133,322,174,11
155,233,527,599,45
151,251,614,589,133
153,0,0,0,0
124,1572,5298,13345,1450
21,100,164,119,4
146,0,0,0,0
53,215,430,248,10
26,760,2194,1057,428
24,544,1305,1273,305
122,1136,3177,4099,449
12,0,0,0,0
9,552,1780,4206,1241
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,134,343,118,4
187,261,533,299,28
186,0,0,0,0
149,0,0,0,0
83,373,1024,774,101
138,0,0,0,0
190,212,410,633,306
70,178,365,343,29
132,2434,7957,7991,966
48,295,923,1038,84
55,1802,8063,10102,1465
58,816,2057,1435,43
56,343,920,1132,18
68,1352,4751,5801,124
1001,0,0,0,0
102,158,289,178,58
57,972,3899,7553,257
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,525,1645,1207,50
95,60,157,70,48
34,2028,6454,5330,244
140,304,697,329,22
196,530,1462,3882,168
49,243,596,472,19
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,163,406,79,4
162,2010,4721,7135,1158
5,0,0,0,0
120,0,0,0,0
110,100,214,62,4
67,0,0,0,0
1,0,0,0,0
195,284,770,570,161
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,194,454,530,17
38,236,502,329,28
205,3384,9195,4081,506
19,0,0,0,0
103,148,504,193,8
170,426,1170,2914,1010
175,204,472,81,19
97,0,0,0,0
71,224,419,128,19
133,0,0,0,0
96,1917,6317,6373,1500
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,260,674,317,17
204,4186,11575,9166,210
194,273,672,414,32
77,872,2751,5177,1343
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,1198,3603,2537,206
174,0,0,0,0
136,799,3235,5624,584
118,1099,3451,3606,123
197,0,0,0,0
191,0,0,0,0
117,247,725,858,49
160,177,354,183,9
85,0,0,0,0
131,0,0,0,0
61,265,635,777,326
165,171,380,308,40
82,414,1164,1687,247
166,87,136,33,3
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,958,3513,3307,432
100,305,772,268,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,290,607,132,8
4,799,2206,985,216
119,1404,5190,9301,321
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,576,1251,946,19
93,352,726,148,11
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,486,1178,409,107
125,954,2969,4351,542
94,0,0,0,0
30,258,536,166,8
69,1956,8352,12142,1078
139,504,1521,985,169
161,0,0,0,0
10,89,119,23,0
145,238,705,1388,29
79,1009,3186,3608,307
86,449,1124,758,999
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1882,6801,30774,2499
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,237,504,337,8
156,514,1247,416,34
7,508,1340,759,20
130,1492,5174,9414,149
37,810,2250,2038,367
126,0,0,0,0
172,0,0,0,0
36,312,663,1219,32
90,2448,7492,5147,314
142,460,1741,3498,321
45,228,514,571,3
14,273,633,265,106
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,1056,3463,2939,350
112,407,892,541,10
163,0,0,0,0
91,2053,6544,11673,757
137,0,0,0,0
167,747,2502,4476,160
121,0,0,0,0
111,1029,4089,5644,1104
