idolId,accounts,onlyAccounts,tweets,favs,retweets
72,216,null,387,838,100
144,64,null,119,175,17
31,121,null,218,437,11
164,0,null,0,0,0
143,0,null,0,0,0
29,75,null,107,70,2
52,77,null,104,109,1
92,1798,null,3239,2898,139
127,0,null,0,0,0
54,0,null,0,0,0
104,456,null,859,1277,91
76,0,null,0,0,0
65,227,null,362,678,96
51,99,null,140,240,137
13,0,null,0,0,0
20,669,null,1491,2124,78
99,57,null,84,13,1
27,0,null,0,0,0
184,0,null,0,0,0
200,611,null,932,2691,222
6,1184,null,2875,7420,482
47,55,null,84,103,1
150,0,null,0,0,0
116,177,null,351,411,21
113,193,null,357,684,52
16,46,null,86,86,1
155,95,null,139,184,4
151,93,null,142,344,76
153,0,null,0,0,0
124,826,null,1624,5725,839
21,36,null,49,45,0
146,0,null,0,0,0
53,64,null,105,94,1
26,402,null,711,767,277
24,284,null,461,741,149
122,536,null,925,1648,29
12,0,null,0,0,0
9,243,null,493,1755,539
66,0,null,0,0,0
158,0,null,0,0,0
75,0,null,0,0,0
74,0,null,0,0,0
73,0,null,0,0,0
98,0,null,0,0,0
115,53,null,90,100,3
187,64,null,121,95,14
186,0,null,0,0,0
149,0,null,0,0,0
83,195,null,317,532,28
138,0,null,0,0,0
190,65,null,108,433,246
70,77,null,114,200,21
132,1246,null,2383,4579,309
48,131,null,247,591,64
55,964,null,2302,4021,548
58,398,null,668,1031,30
56,164,null,282,459,10
68,687,null,1341,2543,53
1001,0,null,0,0,0
102,38,null,56,108,40
57,476,null,1043,3656,43
50,0,null,0,0,0
154,0,null,0,0,0
33,0,null,0,0,0
11,0,null,0,0,0
188,263,null,502,626,17
95,11,null,22,19,12
34,998,null,1915,2565,138
140,133,null,206,208,8
196,271,null,497,2073,138
49,99,null,164,201,11
89,0,null,0,0,0
59,0,null,0,0,0
15,0,null,0,0,0
80,0,null,0,0,0
105,0,null,0,0,0
198,0,null,0,0,0
141,71,null,111,12,1
162,1036,null,1589,4468,779
5,0,null,0,0,0
120,0,null,0,0,0
110,37,null,60,42,2
67,0,null,0,0,0
1,0,null,0,0,0
195,114,null,198,242,90
63,0,null,0,0,0
114,0,null,0,0,0
1002,0,null,0,0,0
168,0,null,0,0,0
169,0,null,0,0,0
185,82,null,146,309,12
38,85,null,137,42,2
205,1681,null,2816,1915,235
19,0,null,0,0,0
103,67,null,135,108,6
170,201,null,384,1421,568
175,91,null,153,55,14
97,0,null,0,0,0
71,81,null,125,46,4
133,0,null,0,0,0
96,960,null,1828,2565,651
135,0,null,0,0,0
78,0,null,0,0,0
88,0,null,0,0,0
39,112,null,175,159,4
204,2202,null,3624,4843,112
194,116,null,200,272,4
77,472,null,866,2328,436
173,0,null,0,0,0
41,0,null,0,0,0
2,0,null,0,0,0
17,617,null,1153,1014,68
174,0,null,0,0,0
136,402,null,904,2132,223
118,537,null,989,1349,60
197,0,null,0,0,0
191,0,null,0,0,0
117,120,null,210,640,35
160,73,null,105,114,8
85,0,null,0,0,0
131,0,null,0,0,0
61,113,null,193,486,244
165,61,null,98,170,32
82,190,null,327,878,204
166,27,null,34,27,2
192,0,null,0,0,0
64,0,null,0,0,0
123,0,null,0,0,0
62,483,null,998,2016,278
100,145,null,242,172,1
1003,0,null,0,0,0
1004,0,null,0,0,0
171,0,null,0,0,0
147,0,null,0,0,0
40,116,null,181,102,4
4,359,null,674,490,55
119,704,null,1439,3768,77
23,0,null,0,0,0
84,0,null,0,0,0
35,0,null,0,0,0
87,215,null,333,576,7
93,161,null,233,81,6
101,0,null,0,0,0
157,0,null,0,0,0
159,0,null,0,0,0
134,0,null,0,0,0
28,0,null,0,0,0
176,176,null,294,135,58
125,498,null,932,1861,108
94,0,null,0,0,0
30,87,null,146,102,2
69,1011,null,2329,6344,647
139,248,null,441,294,41
161,0,null,0,0,0
10,29,null,36,8,0
145,80,null,169,463,18
79,504,null,919,2061,269
86,176,null,319,542,488
3,0,null,0,0,0
81,0,null,0,0,0
8,0,null,0,0,0
32,0,null,0,0,0
189,925,null,1949,4267,408
181,0,null,0,0,0
22,0,null,0,0,0
193,0,null,0,0,0
60,111,null,177,280,5
156,226,null,385,213,15
7,221,null,405,408,15
130,742,null,1414,4434,39
37,334,null,579,1317,280
126,0,null,0,0,0
172,0,null,0,0,0
36,118,null,200,690,14
90,1183,null,2240,1797,92
142,239,null,492,1538,132
45,105,null,167,320,2
14,81,null,164,154,80
128,0,null,0,0,0
129,0,null,0,0,0
25,0,null,0,0,0
206,0,null,0,0,0
18,522,null,1027,1416,50
112,174,null,275,381,4
163,0,null,0,0,0
91,951,null,1887,5492,307
137,0,null,0,0,0
167,385,null,707,1522,42
121,0,null,0,0,0
111,483,null,1006,2001,417
