idolId,users,tweets,favs,retweets
72,365,934,1416,141
144,117,325,221,23
31,239,593,653,32
164,0,0,0,0
143,0,0,0,0
29,141,269,99,3
52,158,282,244,1
92,2914,8316,8656,225
127,0,0,0,0
54,0,0,0,0
104,731,2234,2251,152
76,0,0,0,0
65,362,871,1524,124
51,200,417,465,308
13,0,0,0,0
20,1067,3862,3546,130
99,109,219,25,3
27,0,0,0,0
184,0,0,0,0
200,1147,2355,4200,404
6,1816,8126,21340,665
47,121,244,191,9
150,0,0,0,0
116,319,851,643,27
113,358,1058,1589,207
16,108,247,119,2
155,175,394,409,12
151,216,471,548,126
153,0,0,0,0
124,1309,4144,11462,1343
21,85,137,114,4
146,0,0,0,0
53,184,342,222,9
26,658,1740,960,354
24,472,1042,1190,267
122,974,2480,3607,395
12,0,0,0,0
9,405,1341,3247,966
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,107,262,114,3
187,120,287,131,24
186,0,0,0,0
149,0,0,0,0
83,320,835,736,95
138,0,0,0,0
190,116,253,588,299
70,147,291,302,26
132,2082,6340,6491,473
48,236,719,946,76
55,1467,6132,6924,983
58,703,1658,1378,42
56,273,712,750,14
68,1159,3641,4325,96
1001,0,0,0,0
102,134,237,162,57
57,820,3010,6527,108
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,458,1320,1015,39
95,43,112,49,32
34,1728,5104,4207,221
140,241,529,259,11
196,472,1212,3495,168
49,197,460,411,18
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,141,302,57,4
162,1656,3751,5950,909
5,0,0,0,0
120,0,0,0,0
110,79,163,55,2
67,0,0,0,0
1,0,0,0,0
195,223,573,450,123
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,162,370,511,17
38,203,402,310,27
205,2843,7236,3583,453
19,0,0,0,0
103,117,379,168,6
170,365,911,2306,807
175,171,381,74,16
97,0,0,0,0
71,172,310,81,6
133,0,0,0,0
96,1600,4858,5617,1311
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,213,512,258,6
204,3602,9224,8420,193
194,230,539,402,29
77,724,2126,4226,1056
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,1037,2913,2341,170
174,0,0,0,0
136,611,2437,4766,487
118,913,2625,2859,98
197,0,0,0,0
191,0,0,0,0
117,212,562,816,47
160,146,276,161,9
85,0,0,0,0
131,0,0,0,0
61,208,489,698,294
165,137,283,279,37
82,362,941,1566,244
166,68,103,32,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,821,2804,3131,404
100,266,625,245,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,251,500,128,6
4,656,1723,835,178
119,1215,4126,7975,263
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,399,883,867,16
93,288,579,130,9
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,435,978,392,107
125,793,2361,3718,413
94,0,0,0,0
30,142,355,148,4
69,1623,6479,10147,923
139,452,1231,820,135
161,0,0,0,0
10,73,96,18,0
145,193,540,1095,27
79,871,2479,3297,301
86,298,791,642,780
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1592,5303,18114,1538
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,199,405,326,6
156,400,940,355,24
7,436,1071,666,20
130,1248,3905,7679,131
37,619,1575,1671,304
126,0,0,0,0
172,0,0,0,0
36,242,503,1096,30
90,2015,5828,4036,246
142,393,1373,2987,256
45,199,424,537,3
14,164,441,217,83
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,893,2706,2453,265
112,322,680,481,5
163,0,0,0,0
91,1651,5061,8681,545
137,0,0,0,0
167,632,1890,3323,70
121,0,0,0,0
111,812,3137,4683,1008
