idolId,users,tweets,favs,retweets
72,328,814,1326,133
144,103,277,214,21
31,206,503,578,23
164,0,0,0,0
143,0,0,0,0
29,127,234,94,3
52,129,226,203,1
92,2631,7082,6066,213
127,0,0,0,0
54,0,0,0,0
104,665,1909,2048,144
76,0,0,0,0
65,328,762,1382,120
51,173,349,418,270
13,0,0,0,0
20,966,3344,3350,122
99,92,183,23,3
27,0,0,0,0
184,0,0,0,0
200,1006,1994,3824,338
6,1682,6950,18313,635
47,94,196,147,3
150,0,0,0,0
116,269,718,539,26
113,313,894,1381,160
16,94,207,113,2
155,157,346,382,11
151,188,386,511,117
153,0,0,0,0
124,1193,3594,10491,1262
21,74,122,113,4
146,0,0,0,0
53,156,283,196,5
26,590,1534,933,325
24,427,923,1167,266
122,856,2071,3144,370
12,0,0,0,0
9,356,1155,2955,889
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,88,227,108,3
187,105,245,128,24
186,0,0,0,0
149,0,0,0,0
83,289,721,729,93
138,0,0,0,0
190,103,221,574,295
70,131,253,286,25
132,1871,5435,6145,421
48,206,607,861,67
55,1355,5217,6140,818
58,631,1429,1288,33
56,246,605,698,12
68,1055,3084,3939,92
1001,0,0,0,0
102,120,205,158,56
57,726,2544,6095,96
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,414,1141,952,30
95,32,87,38,24
34,1548,4455,3999,214
140,213,459,255,10
196,427,1056,3303,168
49,167,383,366,17
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,128,256,52,4
162,1520,3289,5610,876
5,0,0,0,0
120,0,0,0,0
110,68,138,52,2
67,0,0,0,0
1,0,0,0,0
195,199,492,424,122
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,148,318,501,17
38,181,352,300,27
205,2564,6191,3206,380
19,0,0,0,0
103,108,322,157,6
170,335,819,2204,802
175,150,327,70,16
97,0,0,0,0
71,142,257,73,5
133,0,0,0,0
96,1457,4198,5284,1249
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,188,435,246,5
204,3282,7955,7753,181
194,197,442,349,7
77,662,1836,3918,968
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,931,2513,2231,158
174,0,0,0,0
136,565,2088,4322,450
118,811,2244,2416,87
197,0,0,0,0
191,0,0,0,0
117,196,476,785,43
160,131,247,152,9
85,0,0,0,0
131,0,0,0,0
61,184,436,677,291
165,120,235,262,36
82,339,823,1492,235
166,57,84,29,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,751,2423,2966,374
100,248,550,237,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,216,421,120,5
4,586,1497,780,172
119,1116,3583,7524,244
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,355,766,834,15
93,253,489,121,8
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,386,838,360,95
125,723,2071,3486,409
94,0,0,0,0
30,125,302,140,3
69,1484,5582,9659,884
139,383,1020,671,103
161,0,0,0,0
10,66,83,12,0
145,160,444,931,26
79,790,2145,3155,298
86,267,680,621,713
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1327,4275,7399,581
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,173,347,323,6
156,360,816,334,23
7,381,915,605,18
130,1147,3356,7232,127
37,537,1313,1591,300
126,0,0,0,0
172,0,0,0,0
36,214,421,989,16
90,1798,4995,3718,220
142,351,1168,2701,221
45,168,359,505,2
14,147,391,211,83
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,795,2310,2136,178
112,288,595,462,5
163,0,0,0,0
91,1511,4400,8157,530
137,0,0,0,0
167,578,1621,2994,70
121,0,0,0,0
111,735,2695,4266,946
