idolId,accounts,onlyAccounts,tweets,favs,retweets
72,194,null,313,825,100
144,56,null,102,174,17
31,112,null,187,431,11
164,0,null,0,0,0
143,0,null,0,0,0
29,67,null,91,66,2
52,70,null,92,106,1
92,1683,null,2817,2769,136
127,0,null,0,0,0
54,0,null,0,0,0
104,433,null,747,1251,88
76,0,null,0,0,0
65,210,null,324,642,96
51,90,null,113,229,124
13,0,null,0,0,0
20,626,null,1256,2053,73
99,53,null,74,13,1
27,0,null,0,0,0
184,0,null,0,0,0
200,548,null,801,2645,222
6,1099,null,2403,6904,466
47,54,null,76,103,1
150,0,null,0,0,0
116,165,null,297,392,21
113,178,null,298,618,43
16,44,null,73,83,1
155,84,null,111,171,4
151,85,null,122,339,76
153,0,null,0,0,0
124,780,null,1409,5630,812
21,33,null,44,43,0
146,0,null,0,0,0
53,58,null,94,92,1
26,361,null,584,753,268
24,256,null,400,731,148
122,490,null,797,1633,29
12,0,null,0,0,0
9,216,null,403,1712,520
66,0,null,0,0,0
158,0,null,0,0,0
75,0,null,0,0,0
74,0,null,0,0,0
73,0,null,0,0,0
98,0,null,0,0,0
115,49,null,77,100,3
187,58,null,102,89,13
186,0,null,0,0,0
149,0,null,0,0,0
83,179,null,277,527,26
138,0,null,0,0,0
190,60,null,93,427,246
70,72,null,101,196,21
132,1163,null,2037,4485,305
48,120,null,213,586,64
55,901,null,1947,3852,517
58,369,null,579,1015,30
56,149,null,233,442,9
68,637,null,1151,2480,50
1001,0,null,0,0,0
102,28,null,40,103,36
57,444,null,873,3566,43
50,0,null,0,0,0
154,0,null,0,0,0
33,0,null,0,0,0
11,0,null,0,0,0
188,241,null,428,600,16
95,11,null,18,19,12
34,916,null,1633,2503,134
140,122,null,179,205,8
196,248,null,433,2028,138
49,86,null,130,197,11
89,0,null,0,0,0
59,0,null,0,0,0
15,0,null,0,0,0
80,0,null,0,0,0
105,0,null,0,0,0
198,0,null,0,0,0
141,68,null,105,12,1
162,963,null,1400,4447,770
5,0,null,0,0,0
120,0,null,0,0,0
110,30,null,46,39,2
67,0,null,0,0,0
1,0,null,0,0,0
195,107,null,174,242,90
63,0,null,0,0,0
114,0,null,0,0,0
1002,0,null,0,0,0
168,0,null,0,0,0
169,0,null,0,0,0
185,77,null,124,293,11
38,76,null,110,39,2
205,1545,null,2412,1861,230
19,0,null,0,0,0
103,59,null,110,101,6
170,184,null,331,1401,566
175,85,null,132,54,14
97,0,null,0,0,0
71,72,null,106,46,4
133,0,null,0,0,0
96,886,null,1507,2129,571
135,0,null,0,0,0
78,0,null,0,0,0
88,0,null,0,0,0
39,101,null,148,154,4
204,2085,null,3161,4691,107
194,109,null,178,268,4
77,438,null,753,2300,425
173,0,null,0,0,0
41,0,null,0,0,0
2,0,null,0,0,0
17,574,null,997,984,66
174,0,null,0,0,0
136,372,null,747,2003,200
118,502,null,848,1305,56
197,0,null,0,0,0
191,0,null,0,0,0
117,112,null,180,631,35
160,64,null,91,113,8
85,0,null,0,0,0
131,0,null,0,0,0
61,109,null,170,485,244
165,54,null,77,167,32
82,176,null,277,848,197
166,22,null,26,26,2
192,0,null,0,0,0
64,0,null,0,0,0
123,0,null,0,0,0
62,449,null,849,1973,269
100,139,null,211,165,1
1003,0,null,0,0,0
1004,0,null,0,0,0
171,0,null,0,0,0
147,0,null,0,0,0
40,106,null,154,98,3
4,325,null,573,475,51
119,665,null,1222,3618,76
23,0,null,0,0,0
84,0,null,0,0,0
35,0,null,0,0,0
87,196,null,289,560,7
93,150,null,196,73,6
101,0,null,0,0,0
157,0,null,0,0,0
159,0,null,0,0,0
134,0,null,0,0,0
28,0,null,0,0,0
176,153,null,239,128,58
125,469,null,810,1824,107
94,0,null,0,0,0
30,76,null,121,97,2
69,937,null,1956,6066,634
139,227,null,361,252,36
161,0,null,0,0,0
10,26,null,32,6,0
145,69,null,141,443,18
79,460,null,762,2006,268
86,155,null,266,533,484
3,0,null,0,0,0
81,0,null,0,0,0
8,0,null,0,0,0
32,0,null,0,0,0
189,854,null,1702,4171,405
181,0,null,0,0,0
22,0,null,0,0,0
193,0,null,0,0,0
60,102,null,155,279,5
156,205,null,327,196,15
7,205,null,352,399,15
130,683,null,1210,4358,39
37,310,null,499,1292,277
126,0,null,0,0,0
172,0,null,0,0,0
36,107,null,171,668,14
90,1100,null,1920,1736,89
142,222,null,408,1469,129
45,94,null,141,312,2
14,71,null,135,150,79
128,0,null,0,0,0
129,0,null,0,0,0
25,0,null,0,0,0
206,0,null,0,0,0
18,480,null,856,1379,48
112,163,null,233,378,4
163,0,null,0,0,0
91,885,null,1629,5336,273
137,0,null,0,0,0
167,357,null,603,1442,40
121,0,null,0,0,0
111,446,null,832,1848,342
