idolId,users,tweets,favs,retweets
72,186,290,819,100
144,56,93,173,17
31,106,169,429,10
164,0,0,0,0
143,0,0,0,0
29,63,80,66,2
52,64,84,104,1
92,1615,2605,2661,133
127,0,0,0,0
54,0,0,0,0
104,420,702,1244,87
76,0,0,0,0
65,200,301,615,95
51,88,110,228,123
13,0,0,0,0
20,599,1146,2020,69
99,49,68,13,1
27,0,0,0,0
184,0,0,0,0
200,519,744,2604,221
6,1071,2219,6591,428
47,51,69,101,1
150,0,0,0,0
116,158,272,383,21
113,170,270,575,38
16,42,69,83,1
155,81,103,169,4
151,84,117,338,76
153,0,0,0,0
124,751,1317,5589,808
21,30,40,43,0
146,0,0,0,0
53,58,91,91,1
26,343,540,745,267
24,248,379,726,148
122,476,751,1618,28
12,0,0,0,0
9,207,377,1693,513
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,45,71,99,3
187,57,96,89,13
186,0,0,0,0
149,0,0,0,0
83,174,264,525,26
138,0,0,0,0
190,58,87,418,239
70,70,97,195,21
132,1111,1884,4448,304
48,118,200,585,64
55,877,1821,3792,500
58,357,539,1007,30
56,145,222,441,9
68,614,1062,2455,49
1001,0,0,0,0
102,25,35,103,36
57,434,815,3539,43
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,231,395,598,16
95,11,16,19,12
34,883,1518,2482,130
140,116,164,204,8
196,235,398,2009,138
49,83,125,196,11
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,65,98,12,1
162,928,1312,4427,766
5,0,0,0,0
120,0,0,0,0
110,28,44,39,2
67,0,0,0,0
1,0,0,0,0
195,104,161,236,90
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,74,113,292,11
38,72,104,39,2
205,1487,2220,1818,222
19,0,0,0,0
103,58,100,101,6
170,175,301,1386,566
175,82,121,52,13
97,0,0,0,0
71,72,104,46,4
133,0,0,0,0
96,848,1402,2058,568
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,90,130,151,4
204,2014,2953,4605,100
194,102,162,268,4
77,425,702,2287,424
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,549,916,960,65
174,0,0,0,0
136,360,697,1978,200
118,483,783,1291,53
197,0,0,0,0
191,0,0,0,0
117,103,163,625,35
160,59,83,113,8
85,0,0,0,0
131,0,0,0,0
61,103,156,483,243
165,52,72,166,32
82,165,258,844,197
166,21,24,26,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,440,792,1937,263
100,135,204,162,1
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,101,146,95,3
4,312,526,471,50
119,635,1124,3528,75
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,191,270,554,7
93,142,181,72,6
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,146,218,126,58
125,453,753,1790,105
94,0,0,0,0
30,74,112,93,2
69,917,1827,5953,628
139,219,339,250,36
161,0,0,0,0
10,25,30,6,0
145,63,128,435,18
79,448,720,1997,268
86,150,242,528,472
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,827,1587,4118,405
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,98,140,279,5
156,200,304,190,15
7,200,324,385,15
130,657,1106,4268,39
37,299,459,1285,276
126,0,0,0,0
172,0,0,0,0
36,105,163,662,14
90,1052,1774,1711,87
142,211,377,1450,127
45,87,130,307,2
14,71,131,150,79
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,464,785,1365,48
112,158,223,378,4
163,0,0,0,0
91,854,1513,5243,268
137,0,0,0,0
167,346,565,1428,40
121,0,0,0,0
111,433,775,1822,339
