idolId,users,tweets,favs,retweets
72,188,294,823,100
144,56,94,173,17
31,106,170,429,10
164,0,0,0,0
143,0,0,0,0
29,65,82,66,2
52,65,85,104,1
92,1628,2638,2672,133
127,0,0,0,0
54,0,0,0,0
104,426,719,1250,88
76,0,0,0,0
65,204,308,622,95
51,88,111,228,123
13,0,0,0,0
20,605,1169,2026,69
99,50,70,13,1
27,0,0,0,0
184,0,0,0,0
200,524,754,2619,222
6,1083,2261,6648,429
47,51,70,102,1
150,0,0,0,0
116,161,280,390,21
113,172,282,612,43
16,42,69,83,1
155,81,104,170,4
151,84,118,339,76
153,0,0,0,0
124,760,1343,5603,810
21,30,41,43,0
146,0,0,0,0
53,58,92,91,1
26,347,546,748,267
24,251,386,730,148
122,478,763,1621,29
12,0,0,0,0
9,207,380,1700,516
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,46,72,99,3
187,58,99,89,13
186,0,0,0,0
149,0,0,0,0
83,175,265,525,26
138,0,0,0,0
190,58,87,418,239
70,71,99,196,21
132,1123,1923,4466,304
48,118,200,585,64
55,883,1847,3820,512
58,358,546,1014,30
56,146,224,441,9
68,619,1078,2459,49
1001,0,0,0,0
102,25,35,103,36
57,436,825,3541,43
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,234,400,598,16
95,11,17,19,12
34,889,1541,2487,131
140,117,167,205,8
196,238,410,2014,138
49,85,128,197,11
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,67,100,12,1
162,935,1333,4437,768
5,0,0,0,0
120,0,0,0,0
110,28,44,39,2
67,0,0,0,0
1,0,0,0,0
195,105,165,237,90
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,74,114,293,11
38,72,105,39,2
205,1499,2253,1831,222
19,0,0,0,0
103,58,104,101,6
170,176,306,1387,566
175,83,125,53,14
97,0,0,0,0
71,72,105,46,4
133,0,0,0,0
96,855,1413,2065,569
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,91,131,151,4
204,2028,2991,4631,101
194,103,163,268,4
77,429,712,2292,424
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,557,931,971,65
174,0,0,0,0
136,360,702,1983,200
118,487,795,1299,55
197,0,0,0,0
191,0,0,0,0
117,105,168,627,35
160,61,85,113,8
85,0,0,0,0
131,0,0,0,0
61,103,158,483,243
165,52,73,166,32
82,167,260,844,197
166,21,24,26,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,440,797,1937,263
100,137,206,162,1
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,101,146,95,3
4,316,538,473,50
119,642,1148,3577,76
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,193,274,556,7
93,144,184,72,6
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,147,224,127,58
125,457,763,1797,106
94,0,0,0,0
30,75,117,97,2
69,920,1864,5976,628
139,221,344,251,36
161,0,0,0,0
10,25,30,6,0
145,64,131,442,18
79,451,727,1997,268
86,150,246,529,474
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,833,1607,4132,405
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,99,143,279,5
156,201,310,193,15
7,202,331,385,15
130,664,1124,4303,39
37,302,468,1292,276
126,0,0,0,0
172,0,0,0,0
36,106,166,665,14
90,1067,1802,1716,88
142,214,384,1459,128
45,87,132,309,2
14,71,131,150,79
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,469,799,1374,48
112,159,224,378,4
163,0,0,0,0
91,861,1538,5273,268
137,0,0,0,0
167,348,572,1437,40
121,0,0,0,0
111,436,783,1825,339
