idolId,users,tweets,favs,retweets
72,207,356,833,100
144,59,109,174,17
31,119,207,435,11
164,0,0,0,0
143,0,0,0,0
29,71,98,70,2
52,76,100,108,1
92,1752,3044,2820,137
127,0,0,0,0
54,0,0,0,0
104,447,809,1266,89
76,0,0,0,0
65,221,352,666,96
51,95,130,238,131
13,0,0,0,0
20,655,1403,2098,77
99,55,81,13,1
27,0,0,0,0
184,0,0,0,0
200,583,876,2682,222
6,1145,2671,7216,473
47,54,79,103,1
150,0,0,0,0
116,174,330,403,21
113,187,326,623,43
16,46,81,86,1
155,92,129,179,4
151,91,134,344,76
153,0,0,0,0
124,815,1546,5709,839
21,35,48,45,0
146,0,0,0,0
53,61,102,94,1
26,381,653,763,275
24,272,439,739,148
122,518,874,1638,29
12,0,0,0,0
9,229,445,1727,529
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,52,86,100,3
187,63,114,92,13
186,0,0,0,0
149,0,0,0,0
83,191,304,532,28
138,0,0,0,0
190,65,104,430,246
70,77,111,199,21
132,1217,2257,4550,307
48,127,236,590,64
55,935,2160,3945,529
58,386,633,1026,30
56,156,257,450,10
68,666,1262,2517,53
1001,0,0,0,0
102,30,46,103,36
57,462,967,3597,43
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,255,478,619,16
95,11,21,19,12
34,965,1786,2539,136
140,132,198,208,8
196,263,474,2066,138
49,93,151,201,11
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,70,108,12,1
162,1004,1513,4455,772
5,0,0,0,0
120,0,0,0,0
110,32,53,40,2
67,0,0,0,0
1,0,0,0,0
195,110,186,242,90
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,81,140,306,12
38,81,127,42,2
205,1617,2624,1886,231
19,0,0,0,0
103,62,122,108,6
170,192,356,1407,567
175,89,147,55,14
97,0,0,0,0
71,79,119,46,4
133,0,0,0,0
96,932,1721,2506,650
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,109,165,155,4
204,2144,3418,4766,109
194,114,194,270,4
77,459,818,2324,435
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,593,1079,1006,68
174,0,0,0,0
136,393,859,2112,223
118,526,936,1335,58
197,0,0,0,0
191,0,0,0,0
117,117,199,636,35
160,71,102,114,8
85,0,0,0,0
131,0,0,0,0
61,111,185,486,244
165,57,89,169,32
82,185,311,874,204
166,26,31,27,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,470,950,2012,276
100,144,229,170,1
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,110,172,100,4
4,346,631,485,54
119,695,1362,3717,77
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,208,321,572,7
93,156,217,76,6
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,160,262,133,58
125,487,891,1848,108
94,0,0,0,0
30,83,134,100,2
69,983,2183,6260,637
139,241,419,292,40
161,0,0,0,0
10,28,35,8,0
145,75,154,455,18
79,497,858,2051,269
86,163,290,536,484
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,901,1856,4232,406
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,109,171,279,5
156,216,360,207,15
7,216,382,402,15
130,719,1319,4388,39
37,326,547,1309,280
126,0,0,0,0
172,0,0,0,0
36,115,190,686,14
90,1150,2104,1766,90
142,233,464,1525,132
45,100,156,313,2
14,76,152,152,80
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,505,961,1398,49
112,168,257,380,4
163,0,0,0,0
91,923,1791,5457,303
137,0,0,0,0
167,370,656,1463,40
121,0,0,0,0
111,470,946,1978,401
