idolId,users,tweets,favs,retweets
72,432,1226,1954,245
144,147,403,255,26
31,279,727,699,34
164,0,0,0,0
143,0,0,0,0
29,163,335,110,4
52,192,351,288,3
92,3563,10642,10401,293
127,0,0,0,0
54,0,0,0,0
104,966,3038,2876,228
76,0,0,0,0
65,470,1149,1883,144
51,241,546,580,378
13,0,0,0,0
20,1318,4950,4190,154
99,129,258,31,4
27,0,0,0,0
184,0,0,0,0
200,1350,2875,4398,432
6,2180,10511,25900,718
47,144,298,195,9
150,0,0,0,0
116,377,1065,872,31
113,425,1391,1992,300
16,131,318,172,11
155,230,522,596,45
151,248,604,585,131
153,0,0,0,0
124,1555,5226,13261,1450
21,99,162,119,4
146,0,0,0,0
53,213,426,248,10
26,754,2162,1053,428
24,540,1288,1272,305
122,1114,3115,4079,448
12,0,0,0,0
9,549,1750,4151,1224
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,133,336,117,4
187,259,527,299,28
186,0,0,0,0
149,0,0,0,0
83,370,1011,772,101
138,0,0,0,0
190,210,405,630,306
70,177,358,342,29
132,2414,7853,7932,964
48,289,905,1029,84
55,1777,7928,9961,1452
58,808,2027,1432,43
56,338,911,1125,17
68,1335,4657,5690,119
1001,0,0,0,0
102,154,284,176,58
57,956,3832,7499,249
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,521,1618,1183,49
95,59,154,68,46
34,2004,6344,5303,244
140,303,691,329,22
196,527,1443,3853,168
49,242,590,468,19
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,163,398,79,4
162,1991,4652,7036,1138
5,0,0,0,0
120,0,0,0,0
110,100,213,62,4
67,0,0,0,0
1,0,0,0,0
195,279,757,563,161
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,191,447,529,17
38,231,493,327,28
205,3335,9039,4066,505
19,0,0,0,0
103,148,496,191,8
170,423,1159,2897,1009
175,201,467,81,19
97,0,0,0,0
71,223,415,127,19
133,0,0,0,0
96,1883,6198,6313,1497
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,247,640,292,9
204,4140,11400,9076,209
194,270,662,414,32
77,861,2650,5064,1307
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,1186,3548,2522,206
174,0,0,0,0
136,793,3188,5591,583
118,1077,3382,3596,122
197,0,0,0,0
191,0,0,0,0
117,245,712,858,49
160,176,352,183,9
85,0,0,0,0
131,0,0,0,0
61,261,625,776,326
165,167,372,304,40
82,409,1149,1675,247
166,86,134,33,3
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,950,3468,3290,431
100,302,758,266,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,285,597,131,7
4,789,2160,978,215
119,1391,5114,9233,320
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,569,1232,943,19
93,345,714,145,10
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,483,1161,409,107
125,941,2936,4330,541
94,0,0,0,0
30,252,525,164,7
69,1926,8206,11978,1058
139,499,1504,982,169
161,0,0,0,0
10,86,116,23,0
145,236,693,1373,29
79,995,3123,3563,307
86,444,1110,757,993
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1860,6672,29581,2430
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,232,497,337,8
156,506,1220,415,34
7,496,1317,751,20
130,1474,5086,9337,149
37,788,2195,2004,365
126,0,0,0,0
172,0,0,0,0
36,309,648,1206,31
90,2422,7364,4991,296
142,451,1711,3464,321
45,224,503,567,3
14,270,624,263,105
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,1047,3420,2919,349
112,403,879,539,10
163,0,0,0,0
91,2026,6420,11415,743
137,0,0,0,0
167,740,2455,4421,157
121,0,0,0,0
111,1021,4041,5608,1101
