idolId,accounts,onlyAccounts,tweets,favs,retweets
72,307,126,712,1249,125
144,93,28,237,211,21
31,185,43,437,555,23
164,0,0,0,0,0
143,0,0,0,0,0
29,114,47,200,91,3
52,120,52,202,188,1
92,2385,1284,6082,5276,191
127,0,0,0,0,0
54,0,0,0,0,0
104,619,261,1645,1886,141
76,0,0,0,0,0
65,314,115,670,1273,118
51,155,56,294,377,236
13,0,0,0,0,0
20,884,459,2892,3227,109
99,85,31,163,18,3
27,0,0,0,0,0
184,0,0,0,0,0
200,911,517,1754,3756,330
6,1567,837,5908,15708,618
47,90,22,174,144,3
150,0,0,0,0,0
116,249,94,638,516,25
113,284,128,754,1230,118
16,86,21,183,110,2
155,139,45,293,361,10
151,170,67,333,496,114
153,0,0,0,0,0
124,1087,544,3048,8861,1135
21,71,8,114,109,4
146,0,0,0,0,0
53,131,33,229,170,3
26,554,280,1349,916,315
24,400,190,815,1143,266
122,795,301,1801,2994,361
12,0,0,0,0,0
9,324,163,986,2769,824
66,0,0,0,0,0
158,0,0,0,0,0
75,0,0,0,0,0
74,0,0,0,0,0
73,0,0,0,0,0
98,0,0,0,0,0
115,81,20,195,108,3
187,97,40,219,125,24
186,0,0,0,0,0
149,0,0,0,0,0
83,277,122,638,710,80
138,0,0,0,0,0
190,95,31,188,551,288
70,123,37,217,271,25
132,1724,934,4703,5952,400
48,197,91,508,821,66
55,1273,534,4495,5635,741
58,581,284,1248,1236,33
56,225,92,518,651,12
68,965,469,2620,3580,81
1001,0,0,0,0,0
102,110,29,183,153,56
57,683,312,2157,5767,92
50,0,0,0,0,0
154,0,0,0,0,0
33,0,0,0,0,0
11,0,0,0,0,0
188,383,155,996,930,30
95,30,4,72,34,22
34,1435,728,3871,3858,203
140,195,64,401,246,10
196,402,156,931,3179,166
49,146,61,323,328,16
89,0,0,0,0,0
59,0,0,0,0,0
15,0,0,0,0,0
80,0,0,0,0,0
105,0,0,0,0,0
198,0,0,0,0,0
141,123,31,233,49,4
162,1410,753,2881,5360,850
5,0,0,0,0,0
120,0,0,0,0,0
110,63,19,119,51,2
67,0,0,0,0,0
1,0,0,0,0,0
195,181,63,418,388,122
63,0,0,0,0,0
114,0,0,0,0,0
1002,0,0,0,0,0
168,0,0,0,0,0
169,0,0,0,0,0
185,136,22,289,480,17
38,168,31,315,289,27
205,2316,1139,5190,2734,346
19,0,0,0,0,0
103,101,36,277,149,6
170,293,129,679,1818,593
175,136,44,286,67,15
97,0,0,0,0,0
71,124,53,222,71,5
133,0,0,0,0,0
96,1343,686,3603,4791,1133
135,0,0,0,0,0
78,0,0,0,0,0
88,0,0,0,0,0
39,171,46,372,229,4
204,2999,1440,6760,7085,171
194,178,39,391,339,7
77,615,316,1602,3621,869
173,0,0,0,0,0
41,0,0,0,0,0
2,0,0,0,0,0
17,849,375,2124,1908,94
174,0,0,0,0,0
136,529,262,1777,3863,393
118,763,334,1970,2228,84
197,0,0,0,0,0
191,0,0,0,0,0
117,181,62,407,765,42
160,120,45,215,144,9
85,0,0,0,0,0
131,0,0,0,0,0
61,162,57,371,588,262
165,101,25,194,251,34
82,312,68,709,1427,233
166,50,14,75,29,2
192,0,0,0,0,0
64,0,0,0,0,0
123,0,0,0,0,0
62,702,308,2101,2866,366
100,233,103,484,224,5
1003,0,0,0,0,0
1004,0,0,0,0,0
171,0,0,0,0,0
147,0,0,0,0,0
40,189,57,351,116,5
4,539,233,1270,651,95
119,1026,458,3056,7044,229
23,0,0,0,0,0
84,0,0,0,0,0
35,0,0,0,0,0
87,304,109,631,725,13
93,224,106,421,111,7
101,0,0,0,0,0
157,0,0,0,0,0
159,0,0,0,0,0
134,0,0,0,0,0
28,0,0,0,0,0
176,357,113,725,339,94
125,674,249,1827,3357,401
94,0,0,0,0,0
30,118,49,270,135,3
69,1384,698,4827,9119,840
139,350,105,870,574,86
161,0,0,0,0,0
10,60,14,73,11,0
145,138,35,373,831,25
79,735,330,1872,3070,297
86,241,100,577,608,669
3,0,0,0,0,0
81,0,0,0,0,0
8,0,0,0,0,0
32,0,0,0,0,0
189,1256,641,3801,6884,561
181,0,0,0,0,0
22,0,0,0,0,0
193,0,0,0,0,0
60,162,36,312,320,6
156,331,169,721,316,21
7,328,135,768,562,18
130,1040,552,2809,6287,53
37,480,150,1113,1545,297
126,0,0,0,0,0
172,0,0,0,0,0
36,187,84,360,939,16
90,1639,934,4256,3310,207
142,326,97,992,2418,190
45,151,51,301,465,2
14,133,35,336,205,83
128,0,0,0,0,0
129,0,0,0,0,0
25,0,0,0,0,0
206,0,0,0,0,0
18,738,348,1984,1989,160
112,267,111,529,448,5
163,0,0,0,0,0
91,1385,744,3787,7640,502
137,0,0,0,0,0
167,531,256,1377,2686,66
121,0,0,0,0,0
111,693,294,2322,3920,878
