idolId,users,tweets,favs,retweets
72,187,292,822,100
144,56,94,173,17
31,106,170,429,10
164,0,0,0,0
143,0,0,0,0
29,65,82,66,2
52,64,84,104,1
92,1621,2625,2669,133
127,0,0,0,0
54,0,0,0,0
104,421,709,1247,87
76,0,0,0,0
65,200,302,616,95
51,88,110,228,123
13,0,0,0,0
20,601,1159,2020,69
99,49,69,13,1
27,0,0,0,0
184,0,0,0,0
200,521,748,2606,221
6,1075,2240,6617,429
47,51,69,101,1
150,0,0,0,0
116,160,276,389,21
113,171,271,575,38
16,42,69,83,1
155,81,103,169,4
151,84,118,339,76
153,0,0,0,0
124,757,1334,5595,808
21,30,40,43,0
146,0,0,0,0
53,58,91,91,1
26,345,543,748,267
24,250,382,729,148
122,478,761,1621,29
12,0,0,0,0
9,207,380,1700,516
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,46,72,99,3
187,57,98,89,13
186,0,0,0,0
149,0,0,0,0
83,174,264,525,26
138,0,0,0,0
190,58,87,418,239
70,71,98,195,21
132,1114,1905,4463,304
48,118,200,585,64
55,881,1839,3811,512
58,357,542,1007,30
56,146,224,441,9
68,617,1072,2457,49
1001,0,0,0,0
102,25,35,103,36
57,435,822,3541,43
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,232,398,598,16
95,11,17,19,12
34,886,1533,2484,130
140,116,166,204,8
196,236,405,2013,138
49,84,127,197,11
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,66,99,12,1
162,930,1325,4430,767
5,0,0,0,0
120,0,0,0,0
110,28,44,39,2
67,0,0,0,0
1,0,0,0,0
195,105,165,237,90
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,74,114,293,11
38,72,105,39,2
205,1494,2240,1830,222
19,0,0,0,0
103,58,101,101,6
170,176,305,1387,566
175,82,122,52,13
97,0,0,0,0
71,72,104,46,4
133,0,0,0,0
96,853,1408,2060,568
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,91,131,151,4
204,2021,2974,4620,100
194,102,162,268,4
77,426,707,2290,424
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,553,925,968,65
174,0,0,0,0
136,360,698,1979,200
118,485,791,1298,55
197,0,0,0,0
191,0,0,0,0
117,104,166,626,35
160,61,85,113,8
85,0,0,0,0
131,0,0,0,0
61,103,156,483,243
165,52,73,166,32
82,167,260,844,197
166,21,24,26,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,440,796,1937,263
100,136,205,162,1
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,101,146,95,3
4,313,532,473,50
119,639,1141,3574,76
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,191,271,555,7
93,143,182,72,6
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,147,223,127,58
125,456,759,1797,106
94,0,0,0,0
30,75,115,94,2
69,917,1849,5968,628
139,219,342,251,36
161,0,0,0,0
10,25,30,6,0
145,63,130,441,18
79,448,721,1997,268
86,150,245,529,473
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,828,1597,4126,405
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,98,140,279,5
156,201,308,191,15
7,202,329,385,15
130,662,1117,4297,39
37,299,462,1292,276
126,0,0,0,0
172,0,0,0,0
36,106,164,664,14
90,1060,1789,1714,87
142,212,380,1455,127
45,87,130,307,2
14,71,131,150,79
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,468,794,1374,48
112,158,223,378,4
163,0,0,0,0
91,857,1527,5259,268
137,0,0,0,0
167,347,569,1437,40
121,0,0,0,0
111,434,778,1825,339
