idolId,accounts,onlyAccounts,tweets,favs,retweets
72,59,26,132,240,33
144,30,12,72,62,12
31,45,14,106,110,15
164,444,248,1256,1185,295
143,270,150,636,227,8
29,36,18,78,29,3
52,42,14,76,87,2
92,519,320,1958,1561,70
127,612,372,1458,1828,319
54,484,223,1278,2915,101
104,119,65,283,289,20
76,381,204,1007,420,76
65,49,16,95,185,14
51,38,17,121,115,67
13,475,261,1375,1525,599
20,278,179,914,823,22
99,23,7,75,6,0
27,1462,982,4913,8958,785
184,385,212,805,267,102
200,151,90,387,763,77
6,210,109,766,1408,55
47,29,8,71,45,1
150,61,31,175,255,5
116,49,24,137,100,5
113,72,37,207,190,11
16,16,5,38,10,0
155,26,11,68,32,2
151,55,29,138,137,32
153,239,149,779,1014,296
124,147,78,321,816,87
21,21,3,39,39,0
146,543,315,1129,493,38
53,24,8,44,24,0
26,116,74,446,160,46
24,75,37,196,115,20
122,120,64,350,385,24
12,1029,702,4188,2971,352
9,137,84,473,1059,339
66,480,252,1120,1820,215
158,155,82,385,238,12
75,426,274,1632,985,97
74,1174,737,3941,4172,2399
73,277,135,673,835,110
98,657,393,1467,630,144
115,23,8,59,20,0
187,34,14,92,38,4
186,343,179,1394,2261,256
149,267,130,1050,686,40
83,74,44,208,207,18
138,344,194,957,810,49
190,23,10,32,61,33
70,23,2,26,16,0
132,164,88,597,581,49
48,56,36,139,206,14
55,482,272,2532,2537,394
58,117,66,319,214,3
56,36,13,104,124,1
68,181,102,643,598,16
1001,408,119,1021,1088,37
102,25,7,43,29,11
57,55,21,96,199,6
50,968,700,3008,4453,307
154,275,103,732,1472,192
33,527,290,1555,3409,258
11,692,433,2184,2429,135
188,60,27,164,153,5
95,10,2,34,15,8
34,255,146,871,648,36
140,47,27,101,42,7
196,77,30,170,699,62
49,34,18,63,59,4
89,1280,812,3951,6693,887
59,1151,779,3606,4193,199
15,451,276,1373,1070,39
80,272,137,882,1336,283
105,497,283,1982,5070,504
198,813,505,1736,1220,133
141,17,5,22,11,2
162,172,111,477,640,103
5,433,212,1751,2852,481
120,376,198,802,219,14
110,25,12,38,21,0
67,559,305,2030,2036,519
1,559,301,1140,621,10
195,59,30,176,169,46
63,483,174,1441,3150,260
114,608,412,1277,494,41
1002,473,152,1013,831,31
168,932,540,3362,24341,3274
169,218,120,531,452,19
185,35,7,63,78,0
38,40,12,71,99,14
205,252,113,506,319,48
19,372,182,1223,5321,658
103,21,6,42,12,1
170,74,43,221,624,239
175,30,10,91,12,2
97,802,514,2206,2834,177
71,43,29,88,16,0
133,384,177,1185,1029,12
96,235,139,839,947,269
135,882,472,3389,4960,218
78,692,387,1890,8963,1122
88,702,405,2157,2194,166
39,38,18,121,25,2
204,458,232,1166,975,34
194,41,17,97,67,0
77,153,90,410,660,162
173,386,163,1305,3617,1157
41,295,143,1132,4071,261
2,379,202,1242,793,53
17,165,94,611,463,11
174,302,151,1102,1513,61
136,122,73,562,1016,97
118,125,76,384,329,13
197,290,104,774,574,105
191,64,21,129,76,9
117,21,8,53,52,0
160,30,14,55,32,1
85,697,405,1629,591,59
131,903,514,2092,1116,107
61,47,20,96,146,63
165,28,16,86,81,12
82,75,25,181,393,98
166,14,4,23,2,0
192,166,72,546,499,117
64,323,183,709,744,135
123,982,609,3195,4595,240
62,104,58,328,420,51
100,44,26,94,41,3
1003,749,264,1717,1404,56
1004,660,240,1164,618,25
171,289,142,792,1270,76
147,299,187,765,340,34
40,48,18,127,35,5
4,107,59,285,143,50
119,151,76,431,739,21
23,160,86,335,74,5
84,685,350,2901,1708,53
35,758,541,1944,2865,125
87,73,29,156,119,2
93,49,26,81,39,4
101,1954,1236,7679,8512,502
157,834,525,2612,6047,1238
159,461,272,1328,1643,9
134,463,184,2153,4355,229
28,769,465,2017,2125,157
176,63,13,135,55,19
125,112,52,386,623,54
94,151,78,481,545,27
30,38,22,119,48,1
69,179,77,540,771,55
139,58,24,148,115,23
161,333,172,1162,4171,403
10,29,6,52,7,0
145,34,13,120,274,5
79,131,71,407,480,43
86,58,31,155,164,181
3,518,260,1830,3976,63
81,449,236,1179,631,48
8,509,311,1554,1898,598
32,731,467,1932,946,63
189,202,93,594,1383,110
181,217,141,704,481,77
22,178,72,538,536,28
193,211,118,551,193,22
60,31,14,67,54,0
156,63,32,136,40,2
7,75,40,192,124,6
130,185,114,893,1774,29
37,85,33,273,307,66
126,757,450,1895,2446,446
172,565,401,1543,1796,35
36,45,22,94,202,3
90,305,192,974,481,32
142,70,31,219,489,33
45,33,13,44,60,0
14,39,12,122,79,37
128,175,75,515,702,166
129,258,123,537,145,4
25,439,236,1642,8586,423
206,1094,601,2272,2074,97
18,110,56,286,79,8
112,47,25,99,70,4
163,645,346,1542,862,22
91,238,114,710,1168,57
137,379,221,1836,9426,1981
167,93,53,268,552,13
121,204,111,556,1375,314
111,188,116,804,1316,316
