idolId,accounts,onlyAccounts,tweets,favs,retweets
72,84,33,214,384,57
144,47,12,109,86,14
31,66,14,162,122,15
164,614,294,2129,1715,374
143,408,204,1107,357,12
29,63,23,134,33,3
52,60,19,128,106,2
92,646,349,2954,2448,89
127,815,488,2205,2092,380
54,640,260,1893,3173,114
104,171,70,463,384,29
76,493,245,1495,531,104
65,86,25,163,270,16
51,53,21,212,178,102
13,702,336,2320,2291,750
20,341,192,1326,950,32
99,34,7,114,9,0
27,1989,1202,7607,10361,904
184,529,261,1216,441,140
200,205,108,596,971,104
6,271,111,1184,1975,61
47,45,10,120,51,1
150,85,35,303,331,5
116,88,26,249,199,8
113,104,43,321,236,21
16,39,7,77,35,6
155,44,11,113,54,7
151,72,29,199,152,34
153,340,183,1244,1196,362
124,219,99,532,1187,119
21,37,2,63,50,2
146,914,457,2143,1033,80
53,40,11,80,31,1
26,156,86,715,200,75
24,103,41,298,148,36
122,175,69,560,589,42
12,1535,836,7033,4725,880
9,176,93,798,1822,556
66,670,315,1762,1963,218
158,251,97,680,371,21
75,622,324,2636,1224,141
74,1761,920,6584,6086,3169
73,379,156,1099,1255,201
98,900,513,2355,769,147
115,35,8,104,21,0
187,57,17,160,55,4
186,458,201,2120,2760,328
149,462,159,1920,960,62
83,101,56,290,215,20
138,468,224,1521,1083,82
190,39,11,54,66,34
70,36,2,40,23,1
132,226,100,814,724,83
48,86,44,258,288,16
55,605,283,4086,3969,610
58,148,74,488,253,3
56,56,16,174,265,2
68,231,114,1026,910,20
1001,699,155,1843,1539,88
102,36,9,67,31,11
57,89,23,163,283,21
50,1432,915,6190,7984,571
154,332,117,1038,1627,235
33,846,345,2725,5366,345
11,1027,530,3828,4620,521
188,83,33,280,201,6
95,22,4,70,20,13
34,326,161,1275,922,45
140,67,32,169,60,9
196,102,28,265,975,83
49,51,21,100,74,4
89,1791,1050,6475,8431,1010
59,1579,987,5603,5157,265
15,644,356,2229,1289,43
80,374,157,1367,1514,296
105,692,339,3126,6384,517
198,1133,631,2701,1556,172
141,34,6,53,11,2
162,232,141,716,927,182
5,689,232,2890,3946,605
120,508,243,1194,287,21
110,35,12,58,23,0
67,899,419,3574,2813,565
1,912,381,1975,831,13
195,82,30,293,220,57
63,653,203,2301,4152,361
114,812,528,1991,718,83
1002,666,188,1596,1006,51
168,1399,665,5665,34964,3746
169,306,158,852,594,30
185,50,8,102,84,0
38,66,13,125,205,38
205,342,144,766,360,51
19,578,237,2119,7726,1060
103,38,7,74,14,1
170,97,47,336,925,343
175,51,15,149,20,2
97,1219,663,3724,4423,329
71,70,36,154,36,4
133,534,221,2016,1272,20
96,314,165,1315,1145,360
135,1246,545,5376,6354,460
78,914,478,3012,11439,1459
88,971,500,3342,2534,198
39,61,23,214,66,29
204,592,287,1789,1178,42
194,73,27,164,100,11
77,199,108,612,894,234
173,576,204,2170,4960,1744
41,391,169,1887,5553,282
2,565,237,2046,1155,112
17,217,111,866,539,14
174,384,169,1621,1930,64
136,162,69,889,1312,100
118,191,87,664,574,21
197,428,110,1216,669,113
191,90,26,191,101,9
117,42,13,92,86,4
160,43,15,92,37,1
85,1003,523,2631,834,61
131,1157,633,3014,1342,111
61,63,20,146,170,72
165,47,18,154,100,15
82,103,27,283,477,99
166,24,5,36,2,0
192,263,90,917,809,172
64,506,239,1180,1048,177
123,1336,790,5096,5873,344
62,139,71,509,457,56
100,65,32,131,42,3
1003,1214,328,3091,2448,98
1004,951,304,1859,819,44
171,410,164,1357,1954,80
147,432,234,1224,436,38
40,67,22,183,37,5
4,152,67,417,178,67
119,192,85,597,853,22
23,239,94,536,157,18
84,887,397,4561,2117,63
35,1064,691,3136,3801,199
87,113,34,278,148,5
93,74,30,138,74,10
101,2665,1467,12598,13774,777
157,1140,659,4082,7445,1520
159,797,364,2565,5362,135
134,782,231,3771,6045,369
28,1033,576,3236,2797,239
176,81,14,213,62,22
125,157,54,566,853,78
94,313,92,885,883,68
30,55,23,172,55,1
69,243,92,853,972,72
139,88,30,228,183,41
161,559,216,1974,5420,421
10,54,10,99,32,0
145,57,16,196,429,11
79,172,83,643,572,52
86,91,33,248,190,221
3,885,301,3462,7421,100
81,652,292,1892,813,58
8,713,375,2542,3047,893
32,1060,582,3020,1217,68
189,278,109,929,3471,233
181,405,182,1244,624,85
22,311,80,923,946,96
193,275,129,827,239,26
60,49,10,97,57,2
156,92,41,220,57,3
7,99,47,293,143,6
130,258,131,1532,2642,34
37,139,47,474,396,75
126,1078,554,3083,4389,886
172,842,489,2423,2134,44
36,74,27,173,291,9
90,419,232,1546,804,60
142,99,30,344,626,48
45,56,19,75,68,1
14,64,12,213,104,46
128,242,84,831,954,191
129,372,149,820,193,8
25,595,267,2604,10318,512
206,1550,762,3570,2351,112
18,148,62,408,106,15
112,76,28,164,80,5
163,877,422,2479,1125,28
91,323,136,1025,1620,81
137,540,261,3167,14708,2552
167,135,60,436,892,33
121,296,125,842,1768,351
111,240,128,1257,1793,351
