idolId,accounts,onlyAccounts,tweets,favs,retweets
72,54,24,118,230,32
144,28,12,62,59,11
31,43,15,95,102,14
164,419,240,1113,1098,292
143,242,134,539,193,6
29,33,15,67,29,3
52,34,12,62,59,2
92,486,309,1703,1392,66
127,549,343,1261,1651,294
54,444,211,1110,2815,93
104,113,63,251,277,20
76,352,200,881,402,75
65,48,17,87,167,14
51,36,17,100,96,52
13,421,243,1154,1305,552
20,258,172,807,795,22
99,22,7,67,6,0
27,1309,909,4116,8175,690
184,339,196,687,252,102
200,143,85,354,757,77
6,202,109,660,1206,54
47,25,8,59,40,0
150,54,32,146,239,5
116,43,23,122,98,5
113,66,37,172,183,11
16,16,5,35,9,0
155,22,10,57,30,2
151,49,25,116,128,31
153,207,129,630,756,102
124,131,72,276,734,83
21,20,3,34,37,0
146,495,292,989,462,37
53,23,8,38,23,0
26,106,67,369,154,39
24,70,36,176,112,20
122,111,61,296,340,20
12,963,666,3663,2834,349
9,126,79,417,986,315
66,443,235,967,1783,215
158,144,77,334,227,11
75,400,267,1436,910,87
74,1051,656,3304,3733,2126
73,251,127,585,730,92
98,607,369,1268,612,144
115,23,8,55,20,0
187,31,14,80,37,4
186,308,177,1188,2053,232
149,248,125,904,601,40
83,65,38,180,202,17
138,309,173,813,674,38
190,19,9,23,54,30
70,19,2,21,12,0
132,148,81,532,573,48
48,53,35,125,195,14
55,462,270,2197,2413,373
58,107,62,288,198,3
56,34,13,90,114,1
68,164,96,551,555,15
1001,379,109,892,1019,35
102,21,7,37,29,11
57,51,20,86,196,6
50,906,659,2630,4270,303
154,259,100,650,1452,189
33,443,270,1245,2566,197
11,644,410,1883,2253,134
188,56,28,138,149,5
95,9,2,29,12,5
34,243,140,779,632,36
140,44,26,89,41,7
196,73,30,152,676,62
49,34,18,59,58,4
89,1137,748,3327,6248,870
59,1068,732,3156,4036,197
15,418,265,1180,982,36
80,238,120,723,1080,266
105,468,271,1699,4723,504
198,746,468,1561,1171,129
141,15,4,18,11,2
162,162,106,418,581,87
5,403,208,1523,2640,477
120,344,182,700,203,14
110,22,10,32,21,0
67,522,294,1772,1947,516
1,518,288,1013,556,10
195,54,28,159,161,46
63,453,169,1258,2896,236
114,558,380,1121,464,41
1002,441,146,887,772,28
168,859,502,2944,23581,3253
169,200,112,452,407,13
185,29,7,56,76,0
38,39,12,67,99,14
205,229,102,436,289,47
19,354,175,1080,5124,650
103,20,6,38,12,1
170,61,38,175,465,138
175,27,9,79,12,2
97,741,484,1925,2622,144
71,41,28,79,16,0
133,348,162,995,961,10
96,217,130,715,860,238
135,833,453,2913,4532,177
78,637,361,1631,8311,1028
88,638,370,1822,1500,47
39,32,14,99,21,2
204,422,215,1017,896,31
194,35,16,85,67,0
77,145,87,362,624,147
173,355,158,1110,3267,1074
41,286,140,988,3842,253
2,329,181,1005,638,47
17,152,92,538,410,8
174,282,147,943,1278,41
136,116,73,478,931,90
118,116,75,334,297,12
197,263,95,691,542,97
191,48,20,101,53,5
117,19,9,47,51,0
160,28,14,51,32,1
85,548,335,1263,442,40
131,821,476,1799,1007,85
61,45,19,88,146,63
165,27,16,72,79,12
82,70,25,159,379,96
166,11,4,18,2,0
192,156,70,485,483,116
64,296,169,631,719,130
123,901,576,2787,4306,215
62,98,55,291,400,50
100,42,25,89,41,3
1003,698,247,1525,1281,56
1004,598,216,1028,582,24
171,278,140,680,1122,69
147,275,172,667,322,32
40,47,18,118,35,5
4,98,54,229,114,33
119,137,76,371,697,20
23,146,80,291,67,5
84,642,340,2483,1576,50
35,650,465,1560,2401,102
87,65,28,127,90,2
93,47,25,72,35,3
101,1806,1158,6560,7403,423
157,769,496,2257,5663,1137
159,407,251,1123,1274,8
134,430,172,1793,3708,179
28,710,437,1764,1971,152
176,55,13,113,55,19
125,108,49,352,592,54
94,137,75,405,478,27
30,37,22,110,45,1
69,171,72,480,731,54
139,52,24,125,94,16
161,312,165,998,3929,400
10,24,6,43,2,0
145,30,13,107,256,5
79,123,66,353,473,43
86,57,31,141,164,171
3,455,249,1460,2647,53
81,415,225,1013,553,38
8,479,294,1350,1739,562
32,672,438,1710,906,61
189,184,89,513,1000,92
181,201,132,600,417,76
22,168,71,463,496,24
193,193,108,494,187,22
60,29,14,61,54,0
156,58,29,120,38,2
7,70,40,172,120,6
130,162,101,749,1572,14
37,78,33,235,296,66
126,685,418,1648,2346,418
172,524,374,1336,1722,35
36,40,21,84,195,3
90,285,186,864,446,30
142,65,32,185,438,29
45,30,12,40,56,0
14,36,12,103,77,37
128,163,69,459,691,166
129,238,120,481,123,4
25,401,223,1401,8080,397
206,976,538,1925,1868,94
18,102,53,257,76,8
112,41,23,86,68,4
163,599,322,1359,810,22
91,217,104,623,1122,56
137,350,207,1566,8238,1808
167,86,49,238,499,13
121,173,91,431,937,155
111,175,110,711,1224,297
