idolId,accounts,onlyAccounts,tweets,favs,retweets
72,56,25,123,232,32
144,28,12,65,61,11
31,43,15,99,102,14
164,425,243,1158,1137,292
143,251,135,568,198,6
29,36,18,72,29,3
52,35,12,64,63,2
92,503,317,1799,1477,68
127,566,349,1310,1689,302
54,452,214,1162,2864,96
104,117,65,261,279,20
76,357,198,917,405,75
65,48,17,91,177,14
51,37,17,108,105,59
13,436,249,1212,1318,555
20,265,173,847,803,22
99,22,7,70,6,0
27,1341,926,4286,8222,701
184,356,200,725,257,102
200,145,87,364,759,77
6,207,108,697,1290,55
47,26,8,63,40,0
150,54,32,153,248,5
116,45,25,126,98,5
113,68,37,182,186,11
16,16,5,36,9,0
155,24,11,62,31,2
151,49,25,120,128,31
153,224,141,705,982,292
124,134,72,290,765,85
21,20,3,36,38,0
146,509,301,1033,470,38
53,23,8,41,23,0
26,110,71,396,156,42
24,70,36,182,112,20
122,114,62,306,346,20
12,985,676,3838,2855,350
9,131,81,436,1018,326
66,456,242,1015,1803,215
158,149,79,351,230,11
75,416,270,1509,937,96
74,1072,667,3458,3791,2174
73,261,129,614,748,92
98,619,372,1328,617,144
115,23,8,56,20,0
187,31,14,82,37,4
186,313,178,1252,2098,235
149,252,126,951,646,40
83,68,40,190,203,17
138,317,180,867,788,47
190,20,10,26,59,32
70,20,2,23,14,0
132,153,84,553,575,48
48,55,36,131,197,14
55,474,271,2315,2471,382
58,109,62,296,204,3
56,35,13,95,120,1
68,172,99,588,572,15
1001,387,110,926,1044,35
102,22,7,38,29,11
57,52,20,88,197,6
50,919,666,2744,4339,305
154,266,102,675,1456,189
33,499,285,1409,3216,253
11,658,420,1978,2329,135
188,56,28,145,150,5
95,9,2,30,13,6
34,247,142,815,640,36
140,44,26,90,41,7
196,74,30,159,683,62
49,34,18,59,58,4
89,1172,756,3507,6423,877
59,1093,746,3289,4082,199
15,425,267,1244,1011,36
80,242,121,755,1103,271
105,481,276,1798,4854,504
198,769,481,1618,1187,132
141,16,5,20,11,2
162,165,108,436,602,92
5,410,209,1602,2704,479
120,353,186,728,208,14
110,24,12,34,21,0
67,531,297,1850,1968,516
1,525,291,1044,559,10
195,56,29,166,162,46
63,462,171,1309,2957,240
114,579,388,1177,479,41
1002,455,149,927,789,30
168,882,514,3078,23810,3260
169,202,113,480,418,15
185,31,7,59,76,0
38,39,12,69,99,14
205,238,105,461,315,48
19,361,179,1126,5183,652
103,20,6,39,12,1
170,66,42,208,609,238
175,27,9,83,12,2
97,755,493,2001,2641,144
71,42,29,82,16,0
133,351,163,1039,977,10
96,223,133,757,885,245
135,850,456,3069,4661,180
78,650,368,1701,8515,1054
88,657,376,1902,1528,47
39,35,17,106,22,2
204,437,221,1066,947,31
194,38,17,92,67,0
77,149,86,381,646,158
173,362,154,1164,3386,1107
41,288,141,1034,3899,255
2,344,182,1078,700,47
17,159,94,567,443,11
174,287,148,977,1300,41
136,117,73,506,970,90
118,117,76,350,312,13
197,269,99,714,549,98
191,48,20,105,53,5
117,20,9,50,51,0
160,28,14,52,32,1
85,571,346,1336,451,40
131,833,473,1870,1026,85
61,46,20,91,146,63
165,27,16,77,80,12
82,71,25,165,381,96
166,11,4,18,2,0
192,156,70,502,488,116
64,302,173,653,723,130
123,919,580,2914,4368,219
62,100,56,303,404,50
100,43,25,91,41,3
1003,711,252,1587,1310,56
1004,615,223,1061,595,24
171,281,139,713,1160,73
147,279,174,690,323,32
40,48,18,122,35,5
4,106,59,263,136,46
119,140,76,385,706,20
23,149,83,301,68,5
84,649,337,2603,1597,50
35,662,471,1627,2436,102
87,71,29,141,112,2
93,48,26,75,35,3
101,1850,1185,6892,7533,430
157,786,502,2361,5725,1149
159,411,253,1168,1305,8
134,442,176,1909,3923,189
28,725,443,1843,2019,152
176,56,13,117,55,19
125,108,49,360,601,54
94,140,75,427,498,27
30,37,21,111,46,1
69,175,74,506,750,55
139,53,24,131,96,17
161,318,167,1055,4022,401
10,24,6,44,2,0
145,33,14,112,260,5
79,124,67,372,477,43
86,58,31,145,164,173
3,488,257,1707,3902,62
81,427,229,1070,575,41
8,490,299,1424,1804,583
32,688,443,1781,916,62
189,187,88,535,1022,92
181,205,135,631,443,76
22,171,70,484,512,25
193,198,111,516,190,22
60,29,14,62,54,0
156,59,29,124,39,2
7,73,40,180,122,6
130,174,109,809,1710,29
37,80,34,248,299,66
126,700,428,1717,2368,418
172,532,377,1393,1750,35
36,41,22,87,196,3
90,293,187,905,457,30
142,66,32,193,453,29
45,31,12,41,58,0
14,37,12,108,78,37
128,164,70,476,694,166
129,246,120,501,139,4
25,412,227,1480,8261,403
206,1026,566,2077,2029,97
18,106,55,269,76,8
112,41,23,89,69,4
163,614,328,1411,835,22
91,226,109,653,1140,56
137,363,212,1673,8643,1867
167,87,49,246,508,13
121,174,91,444,951,155
111,180,112,735,1240,297
