idolId,accounts,onlyAccounts,tweets,favs,retweets
72,98,33,247,425,61
144,56,14,127,90,14
31,86,19,199,133,16
164,764,325,2522,1806,377
143,522,240,1318,410,15
29,82,24,163,35,3
52,72,22,159,120,4
92,744,384,3242,2530,91
127,960,534,2576,2188,392
54,862,322,2370,3505,164
104,219,78,564,417,30
76,619,278,1782,578,105
65,104,27,195,293,16
51,70,25,246,197,117
13,873,374,2735,2624,996
20,413,212,1526,1045,48
99,40,6,128,9,0
27,2322,1324,8664,10972,925
184,640,304,1449,496,140
200,235,116,669,1020,107
6,324,120,1303,2060,64
47,55,11,139,57,1
150,106,40,351,363,5
116,102,26,284,208,8
113,127,52,367,256,28
16,48,8,93,36,6
155,59,12,135,65,7
151,84,29,230,161,35
153,407,195,1435,1237,363
124,272,118,640,1487,192
21,44,2,76,54,2
146,1099,496,2524,1102,84
53,51,13,95,39,1
26,185,94,800,215,75
24,130,49,348,153,36
122,219,74,660,652,45
12,1833,929,8011,5005,967
9,201,100,895,1982,609
66,857,361,2119,3067,388
158,322,115,814,389,21
75,736,371,3058,1335,159
74,2151,1061,7730,6919,3326
73,478,178,1336,1427,220
98,1124,592,2810,839,150
115,43,7,121,22,0
187,70,20,194,60,5
186,542,216,2442,3120,394
149,615,183,2257,1176,74
83,120,63,345,228,21
138,581,243,1775,1160,91
190,44,11,61,69,34
70,44,3,53,35,1
132,279,114,905,733,83
48,111,47,325,336,17
55,703,303,4523,4350,627
58,170,79,541,271,3
56,75,19,208,286,2
68,286,136,1149,973,23
1001,837,169,2140,1612,92
102,45,8,80,32,11
57,114,28,203,336,25
50,1695,1030,7109,8577,615
154,397,129,1210,2024,336
33,1005,389,3139,5936,369
11,1262,618,4546,5268,607
188,100,39,327,228,6
95,26,5,75,23,16
34,368,174,1435,970,46
140,81,34,203,69,9
196,127,33,320,1048,84
49,69,24,126,77,4
89,2101,1189,7430,8758,1024
59,1924,1129,6460,5532,273
15,796,403,2595,1366,46
80,488,179,1620,1616,302
105,834,370,3532,7286,677
198,1416,718,3260,1693,192
141,38,6,59,12,2
162,264,146,799,998,201
5,838,266,3279,4246,748
120,640,276,1473,335,23
110,41,12,70,24,0
67,1093,459,4089,2952,568
1,1102,437,2338,930,14
195,99,33,334,236,58
63,804,211,2673,4445,382
114,987,590,2378,783,85
1002,851,210,1948,1105,57
168,1646,720,6459,36993,3782
169,391,179,1037,661,31
185,62,10,122,93,0
38,78,13,142,208,38
205,410,154,889,387,56
19,711,248,2495,8101,1078
103,42,7,88,17,1
170,112,52,382,991,357
175,64,16,170,21,2
97,1491,793,4423,4586,334
71,94,50,192,60,5
133,665,241,2305,1329,21
96,388,182,1480,1218,377
135,1516,618,6175,7184,609
78,1140,561,3582,12183,1525
88,1215,576,3968,2875,205
39,73,23,242,76,29
204,699,309,2018,1251,48
194,89,28,194,110,13
77,228,115,703,991,274
173,684,233,2459,5343,1866
41,483,181,2172,6249,304
2,682,268,2344,1278,117
17,255,129,959,567,15
174,470,180,1875,2239,65
136,197,78,985,1375,103
118,234,97,762,607,23
197,501,117,1431,733,114
191,115,27,234,111,9
117,59,13,119,96,4
160,54,18,116,39,1
85,1229,601,3132,953,62
131,1377,700,3534,1443,112
61,76,25,165,173,72
165,56,22,176,103,15
82,133,32,348,507,99
166,32,6,47,3,1
192,343,99,1073,963,195
64,590,256,1382,1093,193
123,1594,892,5850,6040,350
62,161,75,578,477,58
100,76,34,157,46,3
1003,1487,369,3579,2740,100
1004,1239,346,2255,886,46
171,500,193,1593,2292,84
147,568,273,1493,726,105
40,86,24,217,41,6
4,170,71,476,192,74
119,226,89,679,916,26
23,304,107,657,167,20
84,1071,438,5151,2363,106
35,1243,769,3615,4033,228
87,140,40,328,160,5
93,93,30,171,86,12
101,3295,1716,14555,14723,850
157,1395,732,4747,8113,1620
159,926,392,2951,5916,137
134,943,263,4280,6308,379
28,1271,681,3809,2979,248
176,99,18,244,63,23
125,194,59,665,957,83
94,362,101,1008,932,72
30,60,24,192,56,1
69,298,96,972,1016,77
139,113,34,265,193,42
161,661,240,2260,5933,448
10,58,10,109,32,0
145,66,18,214,473,11
79,214,91,729,612,53
86,103,33,278,192,232
3,1026,316,3876,7605,102
81,801,328,2249,956,62
8,876,432,2955,3495,907
32,1245,658,3503,1372,73
189,327,119,1061,4141,265
181,483,209,1430,645,86
22,361,88,1054,1010,99
193,349,143,970,259,28
60,58,12,113,59,2
156,108,47,260,69,3
7,122,54,340,159,8
130,304,139,1662,2732,37
37,192,56,568,429,75
126,1371,647,3707,4526,917
172,1008,551,2834,2303,75
36,93,32,206,325,9
90,496,264,1749,857,61
142,126,33,394,681,49
45,64,19,85,70,1
14,76,14,246,115,53
128,297,94,977,998,193
129,494,185,1027,217,10
25,718,286,2929,11147,527
206,1805,825,4105,2649,147
18,174,73,465,108,15
112,106,33,207,90,5
163,1114,495,2976,1237,30
91,383,146,1159,1768,82
137,664,300,3576,16602,2828
167,165,70,511,977,33
121,361,131,1009,1993,356
111,289,138,1398,1867,362
