idolId,users,tweets,favs,retweets
72,77,195,370,54
144,41,95,82,13
31,59,146,121,15
164,547,1855,1585,337
143,356,969,289,12
29,54,118,33,3
52,56,115,102,2
92,608,2699,2241,81
127,761,2004,2045,373
54,588,1712,3127,109
104,162,422,382,29
76,455,1337,482,82
65,76,142,240,15
51,47,183,158,88
13,633,2087,2212,714
20,316,1204,918,29
99,31,101,6,0
27,1826,6776,9783,868
184,478,1098,422,139
200,192,553,955,104
6,262,1100,1892,58
47,37,104,51,1
150,79,272,316,5
116,78,226,192,8
113,93,297,232,20
16,32,64,33,6
155,37,100,49,6
151,64,177,140,34
153,301,1096,1136,334
124,195,466,1057,106
21,33,54,41,0
146,809,1858,820,67
53,35,71,27,0
26,149,652,194,74
24,92,264,132,32
122,152,482,509,39
12,1365,6128,4087,622
9,167,722,1678,513
66,609,1580,1944,218
158,218,587,310,21
75,579,2328,1109,108
74,1590,5735,5336,2986
73,341,971,1136,177
98,833,2122,722,146
115,32,94,21,0
187,51,144,53,4
186,409,1897,2548,287
149,424,1726,931,62
83,93,263,214,20
138,442,1380,1032,75
190,34,48,63,34
70,33,37,20,1
132,203,757,670,75
48,81,226,257,15
55,568,3649,3650,584
58,136,445,243,3
56,51,157,254,2
68,216,935,855,20
1001,634,1643,1457,86
102,33,62,30,11
57,80,145,260,14
50,1246,4852,6042,434
154,312,947,1567,211
33,763,2413,4763,326
11,911,3331,4220,446
188,77,251,196,6
95,18,60,20,13
34,310,1188,895,43
140,61,152,59,9
196,91,233,867,76
49,44,88,69,4
89,1631,5752,7896,968
59,1427,5003,4907,239
15,581,1981,1240,43
80,328,1207,1425,285
105,613,2781,5984,513
198,1038,2405,1489,161
141,30,46,11,2
162,216,668,877,174
5,647,2616,3658,559
120,465,1087,276,21
110,31,50,23,0
67,786,3121,2477,541
1,827,1765,771,12
195,74,255,214,57
63,591,2042,3838,330
114,736,1760,562,47
1002,585,1416,933,36
168,1293,4991,31287,3576
169,278,758,547,28
185,41,83,82,0
38,49,91,99,14
205,316,701,352,50
19,527,1916,7328,1039
103,33,67,14,1
170,87,307,889,336
175,40,124,14,2
97,1128,3369,4332,325
71,62,135,30,4
133,489,1798,1194,16
96,283,1172,1079,326
135,1126,4840,5903,308
78,830,2694,10708,1380
88,887,3016,2470,191
39,58,198,64,29
204,561,1645,1109,40
194,61,148,99,11
77,186,559,843,217
173,534,1943,4696,1644
41,354,1685,5226,280
2,530,1872,1110,103
17,201,801,510,14
174,364,1477,1821,62
136,154,803,1233,100
118,171,595,533,21
197,403,1104,640,110
191,79,169,95,9
117,35,78,58,2
160,37,79,37,1
85,920,2341,742,61
131,1093,2759,1278,111
61,59,135,170,72
165,42,138,95,14
82,91,251,439,99
166,19,31,2,0
192,240,826,788,170
64,450,1041,930,162
123,1230,4614,5694,328
62,129,456,449,55
100,58,118,42,3
1003,1097,2761,2095,75
1004,859,1655,703,25
171,371,1201,1830,80
147,391,1087,418,38
40,62,168,37,5
4,139,379,171,65
119,176,549,810,22
23,217,490,149,18
84,838,4134,2015,62
35,973,2788,3452,145
87,100,247,138,4
93,67,122,49,6
101,2402,11054,11772,701
157,1050,3687,7011,1432
159,680,2119,3018,39
134,697,3283,5492,304
28,971,2926,2715,234
176,72,192,60,22
125,139,512,753,67
94,286,803,813,53
30,51,162,55,1
69,221,747,909,64
139,74,201,155,38
161,520,1793,5173,421
10,50,92,30,0
145,47,176,391,6
79,154,571,543,48
86,85,226,189,215
3,787,2976,5518,82
81,572,1655,762,53
8,666,2248,2761,853
32,990,2754,1152,67
189,258,838,3007,213
181,380,1133,594,82
22,236,749,691,65
193,248,745,228,26
60,40,84,54,0
156,79,191,53,3
7,94,272,140,6
130,237,1392,2504,33
37,123,424,379,74
126,981,2721,3928,745
172,786,2218,2046,44
36,65,150,258,9
90,379,1379,716,53
142,87,312,594,47
45,43,59,62,0
14,57,194,91,40
128,220,746,927,190
129,336,722,181,7
25,545,2332,9836,495
206,1451,3247,2273,109
18,135,369,103,15
112,69,147,80,5
163,793,2200,998,27
91,299,945,1474,65
137,473,2823,13493,2457
167,122,393,851,33
121,254,746,1614,349
111,224,1150,1664,344
