idolId,accounts,onlyAccounts,tweets,favs,retweets
72,49,null,100,204,26
144,26,null,52,49,6
31,39,null,87,102,14
164,395,null,965,1056,289
143,226,null,465,177,6
29,30,null,54,25,3
52,33,null,56,55,2
92,457,null,1461,1225,59
127,514,null,1106,1539,279
54,418,null,992,2729,89
104,108,null,229,271,20
76,313,null,738,317,60
65,48,null,83,161,14
51,33,null,80,86,46
13,389,null,990,1264,534
20,247,null,695,764,22
99,20,null,60,6,0
27,1233,null,3588,7921,613
184,303,null,584,228,99
200,136,null,306,598,58
6,192,null,571,1012,54
47,23,null,54,40,0
150,52,null,123,230,5
116,41,null,110,94,5
113,61,null,149,169,9
16,16,null,32,9,0
155,20,null,47,26,1
151,45,null,100,124,30
153,194,null,542,683,98
124,125,null,244,660,78
21,18,null,31,36,0
146,459,null,875,404,32
53,22,null,36,21,0
26,102,null,309,148,38
24,67,null,157,109,19
122,107,null,264,327,18
12,891,null,3083,2319,278
9,119,null,356,915,297
66,422,null,851,1754,215
158,134,null,284,218,8
75,365,null,1185,783,55
74,990,null,2856,3438,1963
73,218,null,493,586,63
98,559,null,1090,557,142
115,21,null,45,20,0
187,31,null,69,36,4
186,255,null,870,1314,139
149,239,null,755,510,39
83,60,null,164,197,17
138,296,null,708,635,26
190,16,null,19,54,30
70,17,null,19,11,0
132,142,null,465,561,47
48,46,null,100,179,14
55,446,null,1899,2258,353
58,101,null,252,183,3
56,30,null,75,107,1
68,159,null,483,518,15
1001,349,null,771,971,33
102,19,null,32,29,11
57,51,null,81,190,6
50,864,null,2300,4051,287
154,249,null,589,1430,187
33,402,null,1023,2214,161
11,605,null,1610,2064,121
188,51,null,121,148,5
95,8,null,24,10,5
34,233,null,693,599,36
140,41,null,76,39,5
196,71,null,137,648,62
49,32,null,54,57,4
89,1071,null,2890,5901,847
59,984,null,2741,3764,188
15,396,null,1019,891,36
80,209,null,587,952,243
105,441,null,1453,4445,503
198,688,null,1380,1113,124
141,14,null,16,10,2
162,154,null,368,547,82
5,381,null,1255,2231,467
120,327,null,617,195,14
110,21,null,29,19,0
67,464,null,1452,1624,443
1,498,null,928,537,9
195,50,null,137,152,45
63,433,null,1126,2721,217
114,525,null,1006,425,36
1002,420,null,775,735,27
168,802,null,2557,22745,3240
169,182,null,384,360,9
185,27,null,50,72,0
38,39,null,63,99,14
205,203,null,384,265,46
19,334,null,942,4895,639
103,17,null,28,11,1
170,59,null,160,445,138
175,26,null,69,11,2
97,679,null,1647,2336,141
71,38,null,70,16,0
133,318,null,824,630,8
96,203,null,601,768,213
135,781,null,2485,4150,164
78,598,null,1424,7595,911
88,599,null,1607,1440,47
39,28,null,78,19,2
204,377,null,862,762,21
194,35,null,82,66,0
77,136,null,328,565,127
173,319,null,913,2812,1008
41,272,null,848,3575,222
2,312,null,874,613,45
17,146,null,472,364,2
174,270,null,824,1164,37
136,114,null,409,820,76
118,110,null,288,270,12
197,252,null,625,525,94
191,44,null,92,53,5
117,19,null,46,51,0
160,28,null,42,31,1
85,505,null,1090,409,39
131,774,null,1602,949,85
61,38,null,71,103,46
165,26,null,64,77,12
82,65,null,141,369,96
166,11,null,18,2,0
192,148,null,410,435,116
64,276,null,563,707,130
123,820,null,2397,4044,209
62,93,null,263,385,48
100,39,null,80,40,2
1003,645,null,1336,1137,53
1004,556,null,908,568,24
171,243,null,542,896,56
147,259,null,586,306,32
40,47,null,103,33,4
4,88,null,206,110,31
119,131,null,337,668,20
23,134,null,258,61,5
84,613,null,2153,1518,49
35,612,null,1387,2267,100
87,55,null,103,85,2
93,41,null,61,30,2
101,1707,null,5674,6448,404
157,712,null,1919,4823,945
159,382,null,967,1234,8
134,401,null,1500,3201,146
28,632,null,1465,1665,142
176,50,null,94,50,16
125,101,null,290,489,36
94,127,null,345,420,25
30,36,null,101,43,1
69,160,null,403,658,43
139,48,null,110,82,13
161,295,null,842,3721,384
10,23,null,38,2,0
145,25,null,88,221,5
79,103,null,291,432,40
86,54,null,126,163,166
3,436,null,1312,2551,50
81,387,null,884,525,38
8,448,null,1164,1556,516
32,633,null,1511,866,60
189,180,null,465,953,92
181,187,null,529,380,73
22,162,null,407,475,24
193,185,null,437,179,22
60,29,null,56,54,0
156,54,null,110,34,2
7,64,null,152,115,5
130,154,null,632,1447,14
37,76,null,201,287,66
126,646,null,1446,2280,391
172,487,null,1165,1618,32
36,39,null,80,192,3
90,270,null,755,427,30
142,62,null,161,401,29
45,28,null,37,54,0
14,34,null,89,74,37
128,148,null,397,668,166
129,226,null,432,116,3
25,371,null,1192,7715,363
206,877,null,1643,1779,88
18,97,null,237,74,8
112,39,null,77,68,4
163,555,null,1210,758,19
91,206,null,556,1078,54
137,334,null,1293,6966,1534
167,79,null,206,465,13
121,167,null,381,893,155
111,164,null,618,1110,284
