idolId,accounts,onlyAccounts,tweets,favs,retweets
72,80,32,204,376,56
144,45,12,103,84,13
31,64,14,158,121,15
164,595,288,2031,1685,372
143,378,197,1032,302,12
29,60,22,129,33,3
52,59,19,125,104,2
92,630,345,2851,2374,88
127,795,475,2131,2074,377
54,623,257,1825,3151,113
104,167,70,444,383,29
76,470,236,1413,492,87
65,83,24,154,256,15
51,51,21,201,170,94
13,673,335,2222,2272,748
20,331,193,1282,941,32
99,33,7,107,7,0
27,1935,1186,7348,10271,887
184,506,251,1165,434,139
200,199,107,578,966,104
6,268,112,1153,1953,61
47,44,10,116,51,1
150,82,35,291,329,5
116,85,26,242,198,8
113,99,41,313,236,21
16,36,7,72,35,6
155,41,11,107,52,7
151,70,28,192,152,34
153,306,176,1163,1154,338
124,213,97,510,1166,118
21,36,4,59,46,0
146,889,454,2045,1008,78
53,39,10,78,29,1
26,155,86,692,200,75
24,99,40,290,145,36
122,169,68,532,578,42
12,1476,818,6735,4622,876
9,175,93,771,1778,540
66,640,307,1688,1956,218
158,229,99,623,312,21
75,599,314,2479,1148,110
74,1701,889,6257,5921,3131
73,356,148,1030,1168,179
98,874,499,2262,758,147
115,34,8,98,21,0
187,55,17,154,53,4
186,439,194,2037,2724,320
149,446,156,1850,951,62
83,97,54,277,214,20
138,458,219,1472,1073,81
190,38,11,52,65,34
70,35,2,39,21,1
132,221,99,796,723,83
48,84,43,249,285,16
55,592,278,3922,3856,601
58,142,73,471,249,3
56,55,16,169,263,2
68,226,114,992,903,20
1001,671,148,1756,1500,87
102,35,8,66,30,11
57,84,22,155,269,17
50,1323,882,5506,6620,448
154,327,116,1003,1608,229
33,825,339,2619,5203,345
11,968,517,3609,4419,477
188,79,34,264,198,6
95,20,4,65,20,13
34,320,164,1240,912,45
140,65,31,162,59,9
196,99,29,256,966,83
49,48,19,95,73,4
89,1737,1031,6215,8299,998
59,1500,963,5344,5017,242
15,625,351,2150,1280,43
80,348,155,1286,1435,286
105,675,335,3022,6274,516
198,1094,622,2594,1540,169
141,33,6,51,11,2
162,227,138,697,905,177
5,670,231,2792,3918,604
120,491,238,1154,284,21
110,33,13,54,23,0
67,870,412,3411,2725,553
1,882,380,1901,804,12
195,81,30,281,220,57
63,630,200,2203,4090,353
114,779,507,1877,598,53
1002,636,188,1523,986,51
168,1341,651,5321,31950,3577
169,292,154,809,584,29
185,46,8,94,83,0
38,64,13,119,204,38
205,333,143,743,358,51
19,565,233,2047,7653,1057
103,36,7,71,14,1
170,94,47,324,908,340
175,49,15,144,20,2
97,1181,649,3575,4374,326
71,68,36,148,34,4
133,517,218,1938,1255,20
96,307,162,1275,1131,353
135,1194,537,5174,6234,433
78,887,469,2907,11336,1451
88,931,481,3206,2509,198
39,61,23,209,66,29
204,582,282,1737,1135,41
194,70,27,160,99,11
77,193,105,592,878,227
173,555,197,2078,4885,1709
41,372,166,1800,5438,281
2,548,233,1973,1133,106
17,210,108,848,538,14
174,373,166,1559,1892,62
136,159,70,858,1291,100
118,188,93,649,571,21
197,421,110,1174,665,113
191,86,26,185,101,9
117,39,12,87,86,4
160,42,14,89,37,1
85,970,518,2513,790,61
131,1135,624,2929,1317,111
61,63,20,143,170,72
165,46,18,151,100,15
82,98,27,270,449,99
166,23,5,35,2,0
192,257,88,886,802,171
64,475,233,1105,956,162
123,1294,769,4910,5812,344
62,136,70,485,452,56
100,62,31,125,42,3
1003,1180,324,2975,2362,98
1004,921,297,1782,812,44
171,392,159,1298,1932,80
147,414,231,1165,427,38
40,64,22,177,37,5
4,146,66,399,172,66
119,188,84,583,839,22
23,231,92,518,155,18
84,868,393,4391,2068,62
35,1011,677,2972,3582,147
87,109,32,264,146,5
93,73,31,134,72,10
101,2553,1423,11998,13435,757
157,1107,645,3928,7329,1493
159,729,333,2284,3329,54
134,741,226,3584,5877,358
28,1012,568,3123,2769,235
176,79,14,204,60,22
125,152,53,549,848,77
94,302,88,855,872,68
30,53,23,167,55,1
69,234,91,807,944,64
139,81,29,217,171,41
161,543,212,1903,5301,421
10,53,10,97,32,0
145,55,16,190,417,11
79,161,81,605,558,48
86,90,33,241,189,215
3,853,293,3164,5674,92
81,620,283,1804,807,58
8,688,368,2395,2844,867
32,1035,579,2923,1191,68
189,269,106,894,3312,230
181,396,177,1207,620,85
22,303,82,879,938,95
193,265,128,789,236,26
60,47,10,93,57,2
156,89,40,211,56,3
7,97,46,285,142,6
130,246,128,1474,2589,34
37,136,46,454,390,74
126,1038,539,2941,4182,833
172,820,481,2342,2099,44
36,72,27,167,287,9
90,407,228,1495,798,59
142,95,30,330,607,48
45,55,19,74,68,1
14,63,12,208,104,46
128,233,83,797,946,191
129,359,149,786,191,8
25,577,266,2506,10124,506
206,1504,747,3436,2321,110
18,144,60,391,104,15
112,74,27,156,80,5
163,851,416,2377,1110,28
91,316,132,1002,1599,81
137,519,255,3042,14305,2520
167,127,58,418,874,33
121,290,124,817,1746,350
111,234,127,1215,1744,347
