idolId,users,tweets,favs,retweets
72,35,60,132,19
144,17,27,46,6
31,30,47,74,8
164,301,532,701,162
143,165,258,117,4
29,22,34,19,2
52,25,35,33,1
92,376,794,683,46
127,363,609,785,110
54,327,611,2200,80
104,87,143,216,15
76,217,394,227,43
65,33,49,85,11
51,25,41,56,30
13,302,593,1006,387
20,202,410,537,15
99,16,35,5,0
27,949,1893,4981,176
184,231,338,161,92
200,109,202,513,56
6,154,314,545,46
47,16,30,26,0
150,44,67,168,3
116,33,68,84,5
113,49,80,101,2
16,9,19,6,0
155,15,23,23,0
151,28,45,72,13
153,159,299,451,56
124,97,154,524,69
21,13,19,22,0
146,335,506,257,24
53,16,22,18,0
26,81,158,133,33
24,44,90,54,4
122,79,142,211,7
12,722,1693,1243,92
9,91,191,568,203
66,319,479,1638,212
158,103,162,191,8
75,288,667,645,47
74,749,1484,2085,938
73,154,273,355,36
98,426,654,458,142
115,15,21,20,0
187,24,39,31,3
186,190,457,897,102
149,172,377,286,22
83,46,83,143,5
138,214,366,457,8
190,10,12,42,25
70,9,10,3,0
132,111,274,473,36
48,39,62,145,14
55,379,1080,1704,284
58,72,138,144,0
56,25,50,81,1
68,129,271,388,8
1001,269,421,610,19
102,7,11,16,5
57,30,42,129,5
50,640,1200,2318,85
154,180,334,820,43
33,287,528,870,107
11,444,846,1541,98
188,36,64,118,3
95,6,13,9,5
34,155,336,349,19
140,30,41,31,3
196,54,91,458,50
49,23,32,47,2
89,812,1606,4099,689
59,759,1543,2684,143
15,299,533,426,27
80,154,318,812,224
105,350,777,3398,487
198,500,784,761,76
141,6,7,8,2
162,131,217,441,66
5,282,678,1346,441
120,234,360,137,12
110,15,23,19,0
67,363,786,1021,302
1,301,467,336,5
195,31,65,93,25
63,337,654,1931,153
114,397,621,286,21
1002,316,460,520,16
168,593,1323,15892,3014
169,127,203,207,7
185,18,27,36,0
38,17,23,12,1
205,154,228,167,34
19,255,528,4053,600
103,12,15,10,1
170,46,104,345,135
175,20,30,11,2
97,531,986,1744,132
71,30,45,11,0
133,229,431,350,2
96,161,320,426,133
135,625,1333,2906,105
78,445,800,4682,432
88,453,886,1052,30
39,20,39,11,2
204,274,484,540,13
194,26,49,54,0
77,112,208,403,68
173,231,478,1990,673
41,192,439,2275,180
2,219,433,350,33
17,119,262,192,1
174,187,427,739,17
136,95,227,471,71
118,92,167,180,9
197,175,342,319,61
191,29,49,48,5
117,16,24,45,0
160,19,24,25,0
85,391,640,327,34
131,577,923,622,39
61,23,32,79,43
165,19,37,59,10
82,45,76,287,88
166,7,10,2,0
192,114,236,340,87
64,189,323,97,2
123,646,1288,2789,161
62,65,139,288,30
100,29,48,33,2
1003,493,762,576,37
1004,390,538,450,20
171,178,311,492,32
147,200,335,237,29
40,31,52,29,2
4,66,125,94,25
119,92,179,398,7
23,101,156,53,4
84,414,1045,1058,40
35,455,783,1711,66
87,38,55,75,0
93,28,39,20,1
101,1362,3115,3964,280
157,554,1063,3266,642
159,283,535,1011,7
134,306,784,2201,74
28,459,804,1007,79
176,18,33,16,8
125,81,174,358,32
94,98,182,289,20
30,27,57,31,1
69,120,235,495,35
139,37,66,52,7
161,234,463,2519,310
10,16,24,1,0
145,15,44,126,0
79,76,160,303,36
86,43,79,142,122
3,286,629,806,11
81,293,485,225,18
8,324,598,736,275
32,492,885,717,50
189,123,252,561,59
181,135,260,194,45
22,110,212,353,9
193,134,240,98,1
60,17,27,46,0
156,42,69,19,2
7,51,90,92,5
130,115,301,909,7
37,57,110,244,57
126,504,856,1683,303
172,365,650,1150,25
36,30,52,151,2
90,203,419,324,25
142,48,88,301,24
45,20,25,43,0
14,27,55,62,31
128,120,232,541,154
129,165,262,72,2
25,273,604,5282,245
206,618,921,1255,49
18,76,131,56,4
112,30,43,65,4
163,390,685,418,14
91,157,321,806,20
137,250,635,3710,847
167,58,120,292,12
121,129,240,647,131
111,118,300,574,138
