idolId,users,tweets,favs,retweets
72,30,47,128,16
144,17,23,44,6
31,25,36,71,7
164,278,442,690,157
143,160,226,112,4
29,20,28,19,2
52,22,29,31,0
92,352,666,648,41
127,337,512,761,108
54,307,526,2158,80
104,85,130,216,15
76,202,332,215,41
65,30,42,79,10
51,23,36,55,29
13,281,500,989,385
20,186,337,522,15
99,16,28,5,0
27,866,1558,4776,132
184,213,287,156,91
200,103,178,505,56
6,147,272,510,44
47,14,25,26,0
150,39,53,165,3
116,31,56,82,5
113,46,66,92,1
16,7,14,6,0
155,12,17,22,0
151,26,38,67,13
153,146,243,431,50
124,92,138,522,69
21,12,17,21,0
146,300,416,245,21
53,15,20,18,0
26,73,127,130,31
24,41,78,52,4
122,77,126,210,7
12,679,1394,1198,89
9,84,161,554,196
66,293,407,1623,212
158,91,133,184,8
75,271,550,616,41
74,691,1220,1993,838
73,142,228,338,36
98,387,558,435,141
115,14,18,20,0
187,23,36,31,3
186,181,378,866,97
149,163,310,245,20
83,45,72,143,5
138,194,307,441,8
190,9,10,42,25
70,9,9,3,0
132,104,231,459,34
48,37,55,144,14
55,359,892,1638,272
58,69,120,140,0
56,24,42,78,1
68,123,232,375,6
1001,243,349,597,19
102,6,6,15,5
57,25,34,123,3
50,589,996,2236,73
154,171,283,797,43
33,243,401,741,79
11,413,701,1489,96
188,34,56,111,3
95,6,10,9,5
34,143,278,344,17
140,28,34,29,3
196,50,80,444,50
49,21,29,47,2
89,755,1334,3904,672
59,699,1276,2608,139
15,268,434,390,24
80,140,265,795,222
105,320,635,3219,484
198,453,653,737,72
141,6,7,8,2
162,124,185,435,65
5,260,554,1190,395
120,217,304,133,12
110,13,20,19,0
67,340,651,972,296
1,278,402,330,4
195,30,56,93,25
63,318,551,1869,138
114,366,526,265,21
1002,292,389,511,15
168,548,1091,15567,3001
169,119,175,199,6
185,17,24,36,0
38,16,20,11,1
205,147,203,166,34
19,236,423,3950,598
103,12,14,10,1
170,46,91,332,135
175,17,24,11,2
97,497,843,1696,129
71,29,38,11,0
133,210,354,333,2
96,148,261,351,119
135,586,1095,2769,96
78,421,691,4573,401
88,419,743,1012,30
39,16,31,11,2
204,262,417,537,13
194,25,43,54,0
77,108,180,396,66
173,209,399,1912,653
41,178,368,2232,175
2,193,349,340,31
17,112,215,181,1
174,157,332,695,12
136,85,180,436,69
118,83,138,172,9
197,170,305,309,61
191,23,36,48,5
117,14,20,41,0
160,17,22,25,0
85,363,561,315,34
131,537,781,578,36
61,20,28,77,42
165,19,33,58,10
82,43,68,278,86
166,5,7,2,0
192,111,203,335,87
64,174,274,93,2
123,598,1062,2718,156
62,56,112,280,30
100,27,43,32,2
1003,458,653,504,33
1004,356,461,433,18
171,165,257,459,29
147,186,281,221,28
40,29,44,28,1
4,60,107,93,24
119,83,148,384,7
23,91,134,51,4
84,395,855,1027,36
35,418,641,1661,59
87,36,47,74,0
93,27,34,19,1
101,1260,2556,3743,266
157,507,878,3199,628
159,261,447,975,6
134,289,651,2051,65
28,411,663,948,77
176,17,28,16,8
125,79,144,335,31
94,89,143,278,19
30,24,47,31,1
69,113,202,469,35
139,33,51,45,5
161,215,383,2448,296
10,14,20,1,0
145,14,36,122,0
79,67,137,296,36
86,38,59,136,119
3,257,518,774,9
81,263,394,207,17
8,302,492,715,267
32,438,700,604,20
189,117,218,556,59
181,124,206,170,29
22,99,178,346,9
193,120,205,95,1
60,15,22,44,0
156,39,59,17,2
7,48,76,90,5
130,103,232,863,6
37,52,92,241,57
126,468,723,1656,302
172,341,557,1121,24
36,29,47,147,2
90,186,351,318,24
142,43,76,295,23
45,17,22,43,0
14,23,44,58,31
128,86,167,419,85
129,152,224,72,2
25,249,476,5047,233
206,559,784,1210,47
18,68,107,52,4
112,30,38,65,4
163,356,563,378,14
91,146,272,777,17
137,218,502,3273,748
167,54,99,273,10
121,115,202,617,130
111,109,235,496,108
