idolId,accounts,onlyAccounts,tweets,favs,retweets
72,35,null,65,166,24
144,21,null,34,47,6
31,34,null,57,89,9
164,326,null,629,917,275
143,182,null,308,148,5
29,24,null,40,22,2
52,26,null,40,40,1
92,397,null,933,805,51
127,396,null,708,957,160
54,348,null,692,2417,80
104,91,null,162,237,15
76,232,null,453,248,47
65,35,null,52,94,11
51,27,null,48,59,31
13,325,null,691,1154,498
20,213,null,470,635,15
99,16,null,39,5,0
27,1054,null,2412,7316,350
184,251,null,393,175,94
200,111,null,220,542,57
6,160,null,363,647,51
47,16,null,34,30,0
150,47,null,79,200,3
116,36,null,82,92,5
113,52,null,95,128,5
16,11,null,22,9,0
155,15,null,27,24,0
151,32,null,53,100,21
153,168,null,349,565,77
124,104,null,175,549,72
21,14,null,21,22,0
146,371,null,590,319,30
53,17,null,25,19,0
26,87,null,194,139,35
24,49,null,104,60,4
122,80,null,156,221,7
12,771,null,2001,1404,100
9,98,null,223,741,240
66,337,null,551,1666,213
158,107,null,184,200,8
75,310,null,779,693,50
74,788,null,1726,2471,1236
73,167,null,315,434,36
98,459,null,763,498,142
115,17,null,27,20,0
187,25,null,44,33,3
186,202,null,539,1059,117
149,193,null,461,378,31
83,49,null,94,165,8
138,241,null,436,545,9
190,10,null,13,42,25
70,9,null,10,3,0
132,114,null,317,510,36
48,42,null,70,168,14
55,394,null,1264,1855,310
58,77,null,166,159,1
56,27,null,59,93,1
68,136,null,308,455,8
1001,293,null,509,782,25
102,12,null,17,26,10
57,32,null,48,153,5
50,685,null,1405,2778,115
154,191,null,377,1289,175
33,313,null,635,1283,139
11,500,null,1019,1661,99
188,40,null,74,130,4
95,6,null,15,10,5
34,163,null,386,399,20
140,33,null,47,34,3
196,63,null,108,607,62
49,25,null,36,52,2
89,856,null,1861,4745,720
59,811,null,1797,3173,152
15,324,null,626,642,31
80,171,null,363,841,227
105,369,null,922,3845,498
198,551,null,920,831,83
141,7,null,8,8,2
162,137,null,255,479,72
5,296,null,793,1518,447
120,246,null,404,146,12
110,16,null,24,19,0
67,384,null,930,1321,424
1,321,null,526,356,5
195,31,null,71,113,27
63,359,null,742,2173,171
114,423,null,709,331,30
1002,346,null,534,605,18
168,636,null,1573,18521,3085
169,134,null,231,248,9
185,19,null,35,48,0
38,32,null,44,93,12
205,166,null,265,191,38
19,278,null,619,4407,617
103,13,null,17,10,1
170,47,null,117,373,138
175,22,null,38,11,2
97,556,null,1144,2075,136
71,31,null,48,15,0
133,237,null,502,391,2
96,169,null,376,618,173
135,660,null,1580,3358,121
78,506,null,979,6031,657
88,487,null,1035,1210,37
39,21,null,44,14,2
204,298,null,562,617,14
194,30,null,55,61,0
77,115,null,231,443,72
173,245,null,567,2322,832
41,202,null,515,2631,193
2,237,null,504,395,37
17,125,null,317,244,1
174,198,null,497,851,17
136,98,null,264,583,72
118,97,null,186,219,9
197,182,null,402,349,65
191,34,null,61,50,5
117,17,null,28,47,0
160,23,null,29,29,1
85,418,null,741,348,37
131,608,null,1041,693,46
61,25,null,44,99,46
165,23,null,46,72,11
82,54,null,94,319,88
166,8,null,11,2,0
192,125,null,273,358,89
64,210,null,379,657,127
123,692,null,1533,3473,192
62,71,null,163,341,36
100,32,null,57,34,2
1003,534,null,892,787,41
1004,426,null,616,493,22
171,196,null,363,662,40
147,215,null,395,261,32
40,34,null,63,30,2
4,69,null,142,100,27
119,99,null,216,475,7
23,105,null,174,55,5
84,464,null,1299,1308,42
35,492,null,919,1965,81
87,42,null,67,79,0
93,29,null,42,23,1
101,1432,null,3677,5020,322
157,592,null,1235,3968,778
159,306,null,626,1118,8
134,323,null,930,2550,97
28,480,null,930,1232,81
176,24,null,46,16,8
125,86,null,203,413,32
94,106,null,220,341,20
30,28,null,67,37,1
69,127,null,275,556,36
139,40,null,77,59,9
161,245,null,530,3123,349
10,17,null,26,2,0
145,17,null,54,174,2
79,79,null,187,358,36
86,44,null,86,144,139
3,300,null,728,972,12
81,311,null,573,282,22
8,340,null,699,975,345
32,521,null,1004,770,55
189,144,null,320,846,85
181,148,null,320,264,69
22,121,null,256,409,16
193,148,null,286,115,1
60,20,null,31,51,0
156,46,null,79,23,2
7,52,null,104,96,5
130,123,null,356,1091,8
37,59,null,129,252,57
126,536,null,969,2121,380
172,383,null,743,1404,27
36,31,null,56,162,3
90,220,null,485,339,25
142,53,null,101,328,24
45,22,null,28,49,0
14,28,null,58,71,35
128,127,null,271,598,162
129,178,null,300,84,3
25,297,null,726,6552,315
206,678,null,1073,1432,56
18,78,null,150,58,5
112,32,null,51,65,4
163,422,null,796,493,15
91,169,null,376,933,41
137,274,null,763,4688,1083
167,60,null,139,366,13
121,137,null,276,798,153
111,128,null,363,727,185
