idolId,accounts,onlyAccounts,tweets,favs,retweets
72,35,,65,166,24
144,21,,34,47,6
31,34,,57,89,9
164,327,,635,917,275
143,185,,313,149,5
29,24,,40,22,2
52,26,,40,40,1
92,398,,949,806,51
127,398,,714,957,160
54,350,,707,2430,80
104,91,,163,237,15
76,232,,460,249,47
65,36,,54,96,11
51,27,,48,59,31
13,325,,694,1154,498
20,214,,473,635,15
99,17,,40,5,0
27,1056,,2437,7328,352
184,253,,396,175,94
200,113,,223,545,57
6,161,,366,649,51
47,16,,34,30,0
150,47,,82,202,3
116,37,,83,92,5
113,54,,100,132,6
16,11,,22,9,0
155,15,,28,24,0
151,33,,54,100,21
153,170,,351,567,77
124,105,,178,552,72
21,14,,21,22,0
146,375,,599,319,30
53,17,,25,19,0
26,87,,196,139,35
24,50,,106,63,5
122,80,,158,222,7
12,777,,2022,1415,100
9,98,,224,741,240
66,337,,556,1666,213
158,107,,186,200,8
75,311,,790,697,50
74,792,,1743,2477,1254
73,169,,320,435,36
98,461,,771,498,142
115,17,,27,20,0
187,26,,45,33,3
186,202,,544,1061,117
149,193,,472,390,32
83,49,,96,165,8
138,245,,453,548,9
190,10,,13,42,25
70,9,,10,3,0
132,114,,319,512,36
48,42,,70,168,14
55,396,,1273,1856,310
58,78,,169,159,1
56,28,,60,93,1
68,137,,312,455,8
1001,293,,516,784,26
102,12,,17,26,10
57,32,,49,153,5
50,687,,1420,2794,116
154,194,,383,1289,175
33,315,,637,1283,139
11,505,,1035,1663,99
188,40,,74,130,4
95,6,,15,10,5
34,164,,393,400,20
140,34,,48,34,3
196,63,,108,607,62
49,26,,37,52,2
89,862,,1876,4752,722
59,815,,1824,3183,152
15,328,,634,646,31
80,172,,369,842,227
105,371,,934,3848,498
198,554,,931,833,83
141,7,,8,8,2
162,137,,255,479,72
5,299,,800,1518,447
120,249,,410,146,12
110,16,,24,19,0
67,387,,945,1335,426
1,322,,533,356,5
195,31,,71,113,27
63,359,,750,2178,171
114,427,,715,331,30
1002,348,,541,605,18
168,641,,1600,18568,3085
169,137,,239,250,9
185,19,,35,48,0
38,32,,44,93,12
205,167,,269,191,38
19,279,,623,4410,617
103,13,,17,10,1
170,47,,117,373,138
175,22,,38,11,2
97,558,,1160,2078,137
71,31,,48,15,0
133,237,,508,391,2
96,171,,386,625,174
135,664,,1609,3378,121
78,509,,990,6053,659
88,491,,1051,1213,37
39,21,,45,14,2
204,299,,570,623,14
194,31,,56,61,0
77,116,,233,444,72
173,245,,572,2322,832
41,203,,518,2634,193
2,239,,507,398,37
17,125,,317,244,1
174,198,,500,854,17
136,98,,265,583,72
118,98,,187,219,9
197,183,,407,349,65
191,34,,61,50,5
117,17,,28,47,0
160,23,,29,29,1
85,425,,758,350,37
131,612,,1059,697,46
61,25,,44,99,46
165,23,,48,72,11
82,54,,97,321,89
166,8,,11,2,0
192,125,,274,360,89
64,216,,393,667,128
123,693,,1556,3483,192
62,71,,165,342,36
100,32,,58,34,2
1003,536,,902,791,41
1004,430,,625,497,22
171,198,,368,666,40
147,216,,398,261,32
40,34,,63,30,2
4,69,,144,100,27
119,101,,219,477,7
23,105,,174,55,5
84,473,,1328,1318,42
35,499,,938,1968,81
87,42,,68,79,0
93,29,,42,23,1
101,1446,,3726,5049,327
157,596,,1251,3974,779
159,307,,632,1118,8
134,330,,939,2558,97
28,483,,939,1237,81
176,24,,46,16,8
125,86,,203,413,32
94,106,,222,342,20
30,28,,69,38,1
69,127,,279,557,36
139,40,,78,60,9
161,245,,536,3128,349
10,17,,26,2,0
145,17,,54,174,2
79,80,,193,359,36
86,44,,88,145,139
3,302,,735,977,12
81,314,,580,282,22
8,342,,710,981,346
32,525,,1011,771,55
189,144,,321,848,85
181,148,,321,264,69
22,121,,256,409,16
193,150,,290,116,1
60,20,,31,51,0
156,46,,80,23,2
7,52,,105,96,5
130,123,,359,1099,8
37,59,,129,252,57
126,539,,981,2125,380
172,386,,754,1408,27
36,31,,56,162,3
90,221,,489,356,26
142,53,,101,328,24
45,22,,28,49,0
14,28,,59,71,35
128,131,,276,599,162
129,178,,301,84,3
25,298,,741,6593,315
206,683,,1087,1437,57
18,78,,152,58,5
112,32,,51,65,4
163,427,,805,495,15
91,169,,381,936,41
137,277,,768,4688,1083
167,61,,141,367,13
121,137,,276,798,153
111,129,,365,729,185
