idolId,accounts,onlyAccounts,tweets,favs,retweets
72,30,null,52,132,19
144,17,null,26,45,6
31,28,null,42,73,8
164,286,null,481,697,160
143,161,null,240,114,4
29,21,null,31,19,2
52,25,null,33,33,1
92,367,null,739,665,43
127,352,null,555,768,108
54,320,null,568,2180,80
104,87,null,133,216,15
76,209,null,356,218,42
65,31,null,45,81,11
51,24,null,37,55,30
13,287,null,537,994,386
20,194,null,365,526,15
99,16,null,32,5,0
27,907,null,1707,4919,151
184,219,null,304,159,91
200,106,null,189,507,56
6,150,null,288,528,45
47,15,null,28,26,0
150,39,null,59,166,3
116,32,null,61,82,5
113,49,null,73,100,2
16,8,null,16,6,0
155,13,null,20,22,0
151,26,null,39,67,13
153,151,null,266,440,54
124,95,null,147,523,69
21,13,null,18,21,0
146,320,null,457,249,22
53,16,null,22,18,0
26,78,null,141,131,32
24,43,null,84,54,4
122,78,null,133,210,7
12,700,null,1538,1222,90
9,88,null,174,565,202
66,302,null,434,1628,212
158,99,null,147,189,8
75,278,null,592,634,46
74,714,null,1353,2052,885
73,146,null,248,346,36
98,404,null,599,445,142
115,14,null,19,20,0
187,23,null,38,31,3
186,187,null,407,883,100
149,168,null,338,253,20
83,45,null,76,143,5
138,205,null,335,453,8
190,10,null,12,42,25
70,9,null,10,3,0
132,106,null,242,459,34
48,39,null,58,144,14
55,369,null,983,1668,272
58,71,null,128,142,0
56,25,null,45,78,1
68,125,null,250,378,6
1001,252,null,381,604,19
102,7,null,8,15,5
57,28,null,39,128,5
50,611,null,1088,2261,77
154,172,null,309,812,43
33,256,null,436,745,79
11,428,null,759,1502,96
188,34,null,60,111,3
95,6,null,11,9,5
34,148,null,307,348,18
140,29,null,36,31,3
196,51,null,84,445,50
49,22,null,31,47,2
89,779,null,1438,3943,679
59,722,null,1390,2637,140
15,279,null,471,395,25
80,143,null,291,804,224
105,331,null,677,3248,485
198,475,null,706,748,75
141,6,null,7,8,2
162,126,null,196,439,65
5,269,null,578,1191,395
120,226,null,330,135,12
110,15,null,22,19,0
67,348,null,695,988,296
1,288,null,429,334,4
195,31,null,58,93,25
63,325,null,591,1888,139
114,383,null,572,281,21
1002,304,null,422,516,16
168,563,null,1184,15701,3005
169,124,null,188,205,7
185,18,null,26,36,0
38,17,null,21,11,1
205,152,null,215,167,34
19,248,null,468,3995,599
103,12,null,15,10,1
170,46,null,101,343,135
175,18,null,26,11,2
97,507,null,903,1711,130
71,30,null,40,11,0
133,217,null,381,334,2
96,152,null,282,370,121
135,609,null,1198,2822,102
78,432,null,733,4632,417
88,435,null,795,1022,30
39,18,null,34,11,2
204,267,null,449,539,13
194,25,null,46,54,0
77,108,null,192,401,67
173,221,null,418,1913,653
41,185,null,396,2240,175
2,203,null,379,342,31
17,115,null,241,185,1
174,170,null,366,715,13
136,87,null,190,444,69
118,85,null,147,174,9
197,170,null,315,310,61
191,25,null,40,48,5
117,15,null,21,41,0
160,17,null,22,25,0
85,372,null,591,321,34
131,555,null,849,608,38
61,22,null,31,78,43
165,19,null,35,59,10
82,44,null,70,278,86
166,5,null,8,2,0
192,111,null,208,335,87
64,184,null,298,94,2
123,618,null,1164,2741,159
62,59,null,124,282,30
100,27,null,43,32,2
1003,473,null,705,550,35
1004,374,null,497,443,20
171,172,null,274,466,29
147,193,null,309,231,29
40,30,null,49,28,1
4,63,null,116,94,25
119,89,null,164,388,7
23,97,null,143,51,4
84,408,null,941,1039,39
35,435,null,699,1682,61
87,37,null,51,75,0
93,27,null,34,19,1
101,1299,null,2815,3851,272
157,528,null,955,3227,635
159,273,null,479,978,6
134,293,null,700,2101,66
28,430,null,703,957,77
176,17,null,29,16,8
125,80,null,157,352,32
94,94,null,160,286,20
30,26,null,53,31,1
69,115,null,215,481,35
139,33,null,54,45,5
161,220,null,411,2458,296
10,15,null,21,1,0
145,14,null,38,124,0
79,68,null,145,297,36
86,40,null,66,136,121
3,272,null,571,791,10
81,274,null,437,215,17
8,309,null,537,725,271
32,462,null,809,694,48
189,120,null,228,557,59
181,129,null,237,189,45
22,103,null,191,348,9
193,124,null,220,96,1
60,16,null,24,44,0
156,41,null,65,19,2
7,50,null,87,92,5
130,110,null,265,890,7
37,55,null,98,241,57
126,483,null,785,1664,303
172,352,null,590,1133,25
36,30,null,48,147,2
90,192,null,380,322,25
142,46,null,81,295,23
45,19,null,24,43,0
14,26,null,52,61,31
128,109,null,207,516,139
129,159,null,243,72,2
25,260,null,535,5167,242
206,590,null,843,1243,48
18,70,null,119,54,4
112,30,null,41,65,4
163,370,null,613,402,14
91,152,null,296,791,18
137,237,null,578,3593,834
167,57,null,107,275,10
121,118,null,215,630,131
111,114,null,271,553,131
