idolId,accounts,onlyAccounts,tweets,favs,retweets
72,74,33,187,369,54
144,39,12,91,81,13
31,55,12,132,117,15
164,519,270,1683,1365,310
143,341,184,894,275,12
29,50,22,109,33,3
52,53,20,104,102,2
92,590,344,2587,2198,81
127,735,445,1902,2023,365
54,568,242,1639,3094,109
104,151,69,401,378,29
76,446,230,1289,478,82
65,69,24,131,226,15
51,44,20,168,150,82
13,571,292,1847,1671,620
20,310,192,1156,909,28
99,29,7,96,6,0
27,1734,1122,6388,9526,862
184,461,235,1044,410,139
200,182,100,504,853,92
6,249,114,1045,1803,57
47,33,9,95,48,1
150,77,35,250,297,5
116,73,27,209,191,8
113,89,40,280,229,19
16,29,5,61,33,6
155,33,10,89,36,3
151,62,29,168,139,33
153,280,164,1031,1080,308
124,184,95,440,1009,106
21,29,4,49,40,0
146,787,433,1770,797,67
53,32,9,64,26,0
26,144,83,609,188,74
24,86,39,244,131,32
122,142,65,462,501,39
12,1232,770,5660,3798,569
9,164,91,684,1609,489
66,580,286,1480,1938,218
158,210,96,560,299,19
75,491,303,2138,1077,107
74,1447,841,5278,5011,2840
73,328,144,924,1086,174
98,795,465,1978,698,146
115,29,8,83,21,0
187,46,16,130,50,4
186,396,186,1806,2507,284
149,348,150,1551,909,61
83,90,52,253,211,20
138,411,216,1290,920,72
190,32,11,46,63,34
70,31,2,35,19,1
132,191,96,724,612,52
48,76,42,204,247,14
55,550,281,3443,3484,577
58,131,69,424,233,3
56,42,15,133,134,1
68,208,112,886,823,20
1001,513,130,1419,1313,81
102,30,7,57,29,11
57,76,23,138,254,14
50,1168,814,4363,5602,419
154,299,111,906,1520,196
33,624,315,2091,4386,296
11,867,486,3052,3860,366
188,73,34,237,186,6
95,15,3,53,18,11
34,293,155,1057,688,39
140,60,31,142,57,9
196,85,32,210,763,62
49,41,18,81,65,4
89,1555,964,5359,7566,950
59,1354,895,4692,4672,229
15,556,323,1858,1175,40
80,314,156,1145,1418,284
105,580,316,2599,5756,510
198,975,585,2257,1376,156
141,27,6,42,11,2
162,202,126,622,770,145
5,517,230,2340,3442,559
120,445,227,1028,249,19
110,29,13,47,23,0
67,730,372,2892,2384,536
1,723,354,1578,737,12
195,66,31,230,190,46
63,571,197,1923,3735,317
114,706,479,1655,548,46
1002,561,173,1321,912,35
168,1188,630,4641,30044,3552
169,269,144,717,532,28
185,40,7,82,82,0
38,48,13,88,99,14
205,301,135,666,349,50
19,439,201,1582,5735,680
103,29,7,60,14,1
170,85,47,294,864,332
175,35,11,114,14,2
97,1004,609,2977,3193,234
71,59,35,128,30,4
133,468,207,1686,1163,16
96,266,151,1100,1072,324
135,1027,517,4488,5645,276
78,799,443,2534,10456,1359
88,852,458,2836,2428,191
39,49,19,160,28,2
204,536,269,1553,1069,35
194,56,24,136,98,11
77,181,101,530,810,209
173,511,185,1824,4526,1553
41,338,161,1563,4941,278
2,483,224,1714,994,101
17,192,105,769,504,14
174,349,166,1402,1758,62
136,147,73,756,1187,100
118,161,84,556,530,19
197,321,109,969,622,110
191,73,24,159,95,9
117,30,10,68,57,2
160,35,15,74,34,1
85,884,491,2210,689,60
131,1053,595,2617,1248,111
61,54,20,122,150,63
165,38,18,124,91,14
82,87,25,238,428,99
166,18,5,29,2,0
192,201,78,732,603,125
64,399,205,922,824,143
123,1153,703,4225,5227,284
62,124,68,429,448,55
100,54,29,110,42,3
1003,910,305,2303,1822,71
1004,808,283,1551,684,25
171,345,156,1098,1633,77
147,368,218,1007,402,38
40,57,22,156,37,5
4,127,63,348,163,63
119,168,82,515,797,22
23,213,94,466,146,18
84,801,384,3882,1935,61
35,936,636,2648,3380,144
87,96,31,232,131,4
93,64,31,114,47,5
101,2310,1342,10368,11011,664
157,978,602,3447,6602,1334
159,583,316,1909,2726,39
134,579,216,2945,5163,279
28,916,530,2732,2558,192
176,67,13,178,60,22
125,132,55,493,740,67
94,207,88,684,799,53
30,49,23,154,55,1
69,214,86,708,893,64
139,71,28,190,148,35
161,398,202,1570,4797,412
10,37,8,72,9,0
145,43,16,163,369,5
79,146,80,539,520,48
86,82,32,216,188,212
3,621,293,2521,5324,72
81,547,258,1548,739,53
8,597,345,2075,2322,695
32,884,548,2548,1122,67
189,248,104,780,2658,191
181,270,168,969,538,79
22,224,75,719,685,64
193,241,125,715,220,26
60,36,13,77,54,0
156,76,36,183,52,3
7,88,44,256,136,6
130,228,125,1268,2378,33
37,113,40,397,362,71
126,931,521,2552,3659,705
172,675,448,2028,2014,44
36,59,26,137,246,9
90,363,224,1293,652,46
142,84,29,291,579,47
45,40,17,55,60,0
14,54,14,181,89,39
128,211,82,712,915,190
129,321,141,679,176,7
25,526,259,2204,9634,489
206,1298,701,2954,2219,103
18,127,58,351,100,14
112,65,27,139,80,5
163,762,397,2060,965,27
91,276,124,878,1330,62
137,448,244,2609,12594,2394
167,115,57,370,827,33
121,236,115,676,1501,316
111,218,125,1084,1608,339
