idolId,accounts,onlyAccounts,tweets,favs,retweets
72,54,24,114,225,30
144,28,12,58,52,9
31,42,14,94,102,14
164,409,235,1050,1080,289
143,235,133,513,185,6
29,32,14,62,29,3
52,34,12,61,58,2
92,475,306,1617,1328,61
127,538,336,1212,1629,292
54,438,208,1076,2794,92
104,111,62,243,275,20
76,346,197,850,397,74
65,48,18,85,163,14
51,35,17,93,91,50
13,408,236,1098,1290,547
20,253,169,766,793,22
99,21,7,64,6,0
27,1281,894,3919,8076,673
184,326,191,647,242,101
200,139,83,341,751,76
6,200,110,624,1136,54
47,23,8,56,40,0
150,54,32,138,234,5
116,43,23,117,97,5
113,65,36,167,179,10
16,16,5,35,9,0
155,21,10,54,29,1
151,49,25,112,127,31
153,206,128,598,719,99
124,128,69,259,696,81
21,20,3,34,37,0
146,478,285,945,429,33
53,23,8,38,23,0
26,105,66,344,152,39
24,70,36,170,112,20
122,109,60,281,334,20
12,929,654,3415,2751,345
9,125,79,392,956,307
66,440,236,935,1775,215
158,140,73,310,225,9
75,397,266,1378,897,84
74,1028,643,3138,3612,2055
73,244,123,564,712,92
98,592,362,1199,601,142
115,22,7,52,20,0
187,31,14,76,37,4
186,305,175,1123,2025,230
149,245,130,842,553,39
83,63,37,173,201,17
138,303,169,771,653,28
190,19,9,23,54,30
70,18,2,20,12,0
132,145,79,509,569,47
48,51,34,117,190,14
55,457,271,2094,2343,369
58,105,61,276,193,3
56,32,12,85,112,1
68,162,96,522,545,15
1001,365,104,846,999,34
102,19,6,35,29,11
57,51,20,84,192,6
50,893,650,2501,4212,301
154,254,97,617,1442,189
33,431,267,1175,2472,189
11,629,405,1790,2193,124
188,55,27,132,149,5
95,9,2,28,12,5
34,239,138,750,622,36
140,44,26,83,41,6
196,72,30,144,664,62
49,33,18,57,57,4
89,1117,738,3185,6148,850
59,1028,707,2984,3944,194
15,412,263,1114,938,36
80,234,118,691,1074,266
105,459,268,1598,4612,504
198,720,451,1496,1160,128
141,15,4,17,11,2
162,159,105,401,565,87
5,396,208,1442,2528,477
120,332,177,665,197,14
110,21,10,31,20,0
67,489,271,1617,1790,488
1,507,281,976,541,9
195,53,28,150,158,46
63,446,169,1213,2841,227
114,546,374,1080,458,39
1002,433,143,847,763,27
168,834,495,2794,23306,3248
169,197,112,430,398,11
185,28,7,54,74,0
38,39,12,64,99,14
205,222,101,419,286,46
19,347,172,1030,5074,648
103,19,6,33,11,1
170,59,37,170,460,138
175,27,9,77,12,2
97,716,474,1834,2601,144
71,39,26,74,16,0
133,342,161,947,948,10
96,212,132,677,835,233
135,825,453,2768,4408,174
78,622,353,1561,8157,1013
88,624,368,1739,1484,47
39,30,13,89,19,2
204,405,207,956,861,31
194,35,16,83,66,0
77,143,88,354,613,142
173,346,156,1050,3198,1059
41,282,140,930,3741,242
2,318,178,954,629,46
17,150,90,508,394,3
174,276,143,894,1237,41
136,116,73,452,897,90
118,114,75,316,283,12
197,255,92,666,529,94
191,46,19,98,53,5
117,19,9,47,51,0
160,28,14,49,32,1
85,524,324,1189,426,40
131,809,469,1737,986,85
61,38,16,73,103,46
165,26,15,69,78,12
82,68,24,150,378,96
166,11,4,18,2,0
192,153,69,461,469,116
64,289,165,609,715,130
123,884,569,2656,4231,213
62,96,55,281,395,49
100,40,24,85,40,2
1003,673,239,1447,1197,55
1004,583,216,984,574,24
171,272,139,644,1072,67
147,268,168,636,313,32
40,47,18,112,34,5
4,97,54,222,112,31
119,135,75,361,686,20
23,141,78,276,65,5
84,628,337,2357,1556,50
35,634,452,1499,2370,102
87,65,28,121,90,2
93,43,25,66,32,2
101,1761,1137,6197,6905,418
157,740,486,2105,5428,1081
159,399,246,1061,1262,8
134,420,165,1691,3510,169
28,699,432,1686,1924,151
176,55,13,107,55,18
125,107,48,340,577,54
94,132,72,383,456,25
30,36,22,105,44,1
69,171,73,466,723,52
139,52,24,121,92,15
161,305,166,944,3831,396
10,24,6,41,2,0
145,30,13,99,235,5
79,121,66,338,471,43
86,56,31,136,164,167
3,450,249,1412,2607,53
81,409,223,972,546,38
8,466,289,1278,1670,544
32,661,434,1646,896,61
189,182,89,495,985,92
181,197,128,573,405,76
22,166,72,445,485,24
193,190,106,468,181,22
60,29,14,60,54,0
156,54,27,114,36,2
7,70,40,166,118,6
130,161,100,703,1523,14
37,78,33,223,292,66
126,669,411,1572,2324,415
172,506,361,1266,1668,34
36,40,22,84,195,3
90,278,183,816,435,30
142,64,32,171,407,29
45,29,12,39,56,0
14,36,12,100,75,37
128,159,67,439,675,166
129,229,117,459,119,4
25,390,222,1322,7950,386
206,915,504,1772,1820,93
18,100,53,251,75,8
112,41,23,85,68,4
163,581,313,1299,789,22
91,214,104,597,1101,55
137,342,205,1450,7762,1668
167,85,48,222,481,13
121,170,89,417,927,155
111,171,107,673,1186,291
