idolId,accounts,onlyAccounts,tweets,favs,retweets
72,74,33,189,369,54
144,39,12,92,81,13
31,56,12,137,117,15
164,526,272,1742,1422,311
143,347,187,934,281,12
29,51,22,111,33,3
52,54,20,107,102,2
92,600,345,2640,2228,81
127,745,451,1948,2037,370
54,575,240,1673,3112,109
104,157,70,411,380,29
76,451,230,1313,480,82
65,74,23,137,233,15
51,45,20,175,154,84
13,582,296,1894,1684,625
20,313,194,1180,912,29
99,29,7,97,6,0
27,1767,1135,6560,9614,866
184,467,238,1075,418,139
200,184,100,511,853,92
6,254,113,1067,1836,58
47,34,9,97,49,1
150,78,34,260,307,5
116,76,27,215,192,8
113,90,40,286,229,19
16,30,5,62,33,6
155,35,11,94,49,6
151,62,29,172,139,33
153,286,168,1056,1083,309
124,190,94,455,1039,106
21,30,4,50,40,0
146,799,436,1821,804,67
53,32,9,66,26,0
26,145,83,632,188,74
24,88,38,249,131,32
122,146,66,468,503,39
12,1338,779,5951,4062,622
9,165,91,701,1636,495
66,589,288,1527,1940,218
158,214,97,573,303,19
75,565,304,2259,1096,108
74,1540,851,5500,5126,2925
73,331,143,946,1113,176
98,811,471,2035,709,146
115,30,8,85,21,0
187,48,15,136,53,4
186,402,189,1840,2523,286
149,414,153,1681,922,62
83,90,52,255,211,20
138,418,218,1317,933,72
190,33,11,47,63,34
70,31,2,35,19,1
132,197,99,746,668,74
48,78,42,213,248,15
55,557,277,3535,3542,580
58,131,69,433,237,3
56,48,17,151,253,2
68,212,114,906,834,20
1001,604,131,1554,1332,85
102,32,7,60,30,11
57,76,23,139,255,14
50,1200,833,4572,5833,428
154,303,108,918,1527,196
33,751,320,2342,4518,298
11,892,491,3202,4144,423
188,75,34,242,190,6
95,15,3,55,18,11
34,305,163,1140,875,42
140,60,31,148,59,9
196,86,32,214,768,62
49,42,18,83,66,4
89,1582,969,5522,7686,957
59,1383,908,4838,4823,232
15,569,327,1927,1212,42
80,317,155,1166,1421,285
105,590,318,2670,5862,512
198,993,594,2301,1385,156
141,28,6,44,11,2
162,208,129,647,832,159
5,611,225,2495,3485,559
120,453,227,1059,272,20
110,29,13,47,23,0
67,753,382,2997,2450,541
1,807,358,1697,757,12
195,71,29,247,211,57
63,579,196,1974,3769,321
114,714,482,1690,556,47
1002,571,177,1361,923,35
168,1277,640,4847,30774,3558
169,272,145,737,543,28
185,40,7,82,82,0
38,48,13,88,99,14
205,306,138,678,351,50
19,512,235,1856,7243,1031
103,30,7,62,14,1
170,85,46,296,866,332
175,37,12,118,14,2
97,1096,613,3140,3227,235
71,59,35,130,30,4
133,480,210,1744,1179,16
96,274,155,1138,1073,324
135,1108,518,4694,5849,307
78,807,441,2595,10534,1368
88,864,460,2919,2441,191
39,53,21,173,41,6
204,546,272,1590,1075,35
194,58,24,138,98,11
77,183,103,547,822,211
173,522,185,1883,4606,1592
41,345,162,1627,5143,279
2,492,229,1768,1005,102
17,198,107,783,507,14
174,358,165,1438,1782,62
136,150,71,778,1202,100
118,163,84,569,531,19
197,398,110,1073,630,110
191,76,24,163,95,9
117,33,12,72,57,2
160,35,15,75,35,1
85,897,495,2270,709,61
131,1070,604,2684,1260,111
61,57,19,128,169,72
165,41,18,130,93,14
82,89,25,245,432,99
166,18,5,30,2,0
192,214,82,777,676,163
64,428,219,986,858,145
123,1206,742,4499,5638,328
62,125,69,442,449,55
100,55,29,113,42,3
1003,1069,312,2671,2028,75
1004,832,286,1597,692,25
171,352,156,1139,1672,77
147,379,218,1041,409,38
40,57,22,160,37,5
4,132,65,359,170,65
119,170,82,531,806,22
23,215,93,476,148,18
84,815,383,3997,1965,62
35,949,644,2707,3420,144
87,97,32,236,132,4
93,64,31,116,49,6
101,2354,1357,10687,11311,683
157,1001,611,3550,6645,1341
159,668,320,2061,2920,39
134,684,216,3153,5257,289
28,931,538,2815,2592,194
176,68,13,183,60,22
125,133,55,499,745,67
94,281,88,777,806,53
30,49,23,155,55,1
69,215,86,724,899,64
139,71,27,194,151,36
161,486,206,1710,4927,415
10,39,9,74,9,0
145,45,16,169,378,5
79,151,81,558,534,48
86,82,32,220,188,212
3,750,290,2852,5376,75
81,558,262,1599,745,53
8,619,353,2148,2376,710
32,972,552,2679,1132,67
189,252,105,802,2772,204
181,364,168,1092,575,80
22,228,77,731,687,64
193,245,126,730,220,26
60,37,13,80,54,0
156,77,36,185,52,3
7,92,46,265,139,6
130,232,127,1320,2439,33
37,115,40,405,372,73
126,953,526,2628,3854,712
172,770,455,2162,2033,44
36,60,26,144,254,9
90,369,225,1335,677,49
142,86,29,302,584,47
45,41,17,56,61,0
14,55,14,185,89,39
128,215,83,727,918,190
129,328,145,699,177,7
25,531,261,2264,9735,492
206,1425,718,3166,2262,108
18,131,58,360,103,15
112,65,27,141,80,5
163,772,399,2115,971,27
91,290,130,919,1442,65
137,456,243,2726,13100,2419
167,118,58,377,836,33
121,248,115,721,1588,348
111,219,125,1117,1635,341
