idolId,accounts,onlyAccounts,tweets,favs,retweets
72,64,30,142,248,33
144,31,12,75,62,12
31,45,13,110,110,15
164,464,255,1336,1217,296
143,284,155,681,229,8
29,36,18,79,30,3
52,44,16,81,90,2
92,532,328,2066,1685,70
127,623,380,1527,1854,325
54,500,222,1357,2958,105
104,121,65,298,292,20
76,394,210,1062,431,79
65,49,16,100,191,14
51,38,17,126,116,67
13,498,272,1469,1547,606
20,283,181,959,837,28
99,26,8,81,6,0
27,1519,1017,5187,9041,808
184,397,214,843,275,103
200,155,92,406,769,77
6,218,109,813,1490,55
47,30,8,75,46,1
150,63,31,187,268,5
116,51,24,143,101,5
113,75,39,221,205,14
16,18,5,42,10,0
155,27,11,73,32,2
151,59,28,143,137,32
153,246,153,825,1018,296
124,154,78,341,847,87
21,22,4,40,39,0
146,564,325,1205,522,38
53,24,8,46,24,0
26,117,75,464,162,47
24,77,38,202,116,20
122,121,64,361,391,25
12,1062,711,4455,3061,368
9,142,84,516,1119,355
66,496,261,1186,1832,215
158,160,85,415,247,13
75,439,280,1728,1012,99
74,1241,770,4210,4356,2468
73,284,138,717,860,111
98,682,409,1577,646,144
115,23,8,62,20,0
187,35,15,97,38,4
186,358,182,1462,2307,260
149,273,131,1123,743,40
83,77,46,223,207,18
138,353,200,1013,824,51
190,23,10,34,61,33
70,24,2,27,16,0
132,169,90,621,590,49
48,58,36,148,211,14
55,490,274,2711,2621,431
58,117,66,334,220,3
56,37,14,111,126,1
68,190,105,687,616,17
1001,426,121,1094,1178,45
102,25,7,43,29,11
57,57,21,101,205,6
50,1014,729,3210,4507,307
154,281,104,768,1482,195
33,540,295,1632,3518,264
11,717,442,2337,2509,139
188,64,29,177,153,5
95,10,2,37,16,8
34,263,149,907,657,36
140,49,29,107,42,7
196,80,32,177,712,62
49,35,19,67,60,4
89,1336,845,4190,6818,897
59,1193,801,3829,4294,205
15,470,284,1473,1095,39
80,280,141,932,1354,284
105,516,292,2099,5222,506
198,844,519,1830,1266,137
141,19,6,26,11,2
162,181,116,511,669,111
5,446,217,1837,2914,481
120,397,206,850,231,17
110,25,12,40,21,0
67,586,316,2181,2114,521
1,592,315,1221,661,11
195,61,30,188,175,46
63,497,180,1525,3257,271
114,622,424,1346,501,41
1002,484,153,1057,841,31
168,994,567,3572,25172,3321
169,233,131,569,466,19
185,35,7,68,80,0
38,40,12,73,99,14
205,265,118,545,324,50
19,392,185,1312,5403,663
103,21,6,43,12,1
170,79,44,231,640,240
175,30,10,97,12,2
97,823,523,2331,2881,179
71,47,32,94,17,0
133,394,181,1273,1048,12
96,242,140,889,966,277
135,899,477,3595,5113,227
78,709,400,2000,9163,1133
88,719,414,2267,2247,168
39,41,18,129,25,2
204,477,243,1253,1009,34
194,51,22,122,95,11
77,161,94,446,702,172
173,400,169,1380,3678,1196
41,306,146,1229,4287,264
2,398,209,1328,802,55
17,172,100,644,472,13
174,304,151,1154,1540,61
136,126,75,595,1042,97
118,126,75,405,335,13
197,300,106,815,584,106
191,66,23,134,80,9
117,23,8,55,53,0
160,30,14,57,32,1
85,746,426,1750,620,59
131,938,533,2205,1143,108
61,47,20,100,147,63
165,28,16,90,81,12
82,77,25,191,399,98
166,15,4,25,2,0
192,177,74,593,560,123
64,330,185,739,753,138
123,1016,626,3446,4935,274
62,106,59,343,421,52
100,45,27,95,41,3
1003,782,269,1831,1474,56
1004,689,249,1227,623,25
171,305,148,853,1330,76
147,316,194,811,347,34
40,51,21,135,36,5
4,109,61,293,146,51
119,151,76,441,748,21
23,162,87,354,75,5
84,707,361,3086,1751,55
35,797,560,2077,3023,138
87,75,29,170,123,2
93,49,26,83,39,4
101,2017,1257,8149,8809,531
157,865,545,2777,6162,1254
159,471,273,1410,1725,10
134,479,188,2282,4516,236
28,792,475,2126,2195,163
176,63,13,145,60,22
125,115,53,405,637,54
94,157,80,514,557,27
30,38,21,122,48,1
69,190,84,576,778,55
139,60,25,157,118,24
161,344,179,1239,4344,408
10,33,6,59,8,0
145,38,14,130,296,5
79,133,73,430,488,45
86,60,32,164,166,185
3,532,265,1926,4021,65
81,479,239,1248,660,51
8,531,319,1657,1996,617
32,761,484,2041,979,63
189,215,96,628,1616,120
181,232,148,760,486,78
22,183,73,572,548,29
193,217,119,577,196,22
60,32,14,71,54,0
156,65,34,144,41,2
7,78,41,205,127,6
130,190,114,953,1855,30
37,89,35,294,316,66
126,790,467,2005,2501,463
172,587,411,1626,1828,35
36,46,22,104,220,9
90,317,200,1040,501,34
142,71,30,225,492,33
45,35,14,47,60,0
14,42,12,134,80,37
128,178,75,544,714,166
129,271,127,565,148,4
25,451,238,1741,8749,432
206,1132,623,2417,2099,102
18,111,54,295,80,8
112,48,25,105,70,4
163,674,363,1648,885,23
91,243,117,746,1190,58
137,389,225,1979,9961,2045
167,96,52,282,577,13
121,208,113,576,1398,314
111,191,115,851,1373,323
