idolId,accounts,onlyAccounts,tweets,favs,retweets
72,72,34,181,365,54
144,38,12,88,79,13
31,51,13,126,116,15
164,511,266,1621,1351,310
143,334,180,864,272,12
29,43,20,99,33,3
52,51,20,100,101,2
92,575,342,2487,2161,78
127,699,429,1799,1945,343
54,550,242,1568,3054,107
104,141,67,374,375,29
76,437,225,1242,473,82
65,64,21,124,219,15
51,41,20,158,140,79
13,553,288,1759,1644,620
20,302,192,1123,892,28
99,27,7,90,6,0
27,1682,1099,6168,9467,851
184,455,234,1017,408,138
200,178,99,492,850,92
6,233,112,988,1708,56
47,30,8,89,47,1
150,74,35,241,297,5
116,71,27,200,188,7
113,85,41,269,226,19
16,26,5,55,33,6
155,32,10,86,34,3
151,62,29,164,138,33
153,273,159,991,1067,307
124,176,92,421,982,106
21,26,4,46,40,0
146,769,427,1730,783,66
53,29,9,60,25,0
26,139,82,578,183,74
24,83,39,233,130,32
122,141,65,435,471,36
12,1190,752,5405,3711,567
9,153,89,623,1347,416
66,564,277,1417,1929,218
158,204,92,533,294,19
75,479,297,2057,1065,107
74,1400,826,5082,4900,2787
73,321,144,872,993,131
98,775,455,1904,686,146
115,27,8,78,21,0
187,39,15,119,39,4
186,393,187,1740,2462,277
149,338,145,1471,884,61
83,86,53,247,210,20
138,400,212,1241,912,72
190,26,11,39,62,34
70,27,2,31,19,1
132,179,92,702,603,51
48,73,41,195,243,14
55,536,280,3306,3412,569
58,127,68,396,228,3
56,40,15,129,134,1
68,199,110,841,765,19
1001,483,130,1343,1237,47
102,28,7,54,29,11
57,71,22,123,230,7
50,1139,796,4050,5410,415
154,297,109,883,1515,196
33,598,317,1994,4282,265
11,835,480,2913,3688,342
188,69,30,217,170,6
95,14,3,50,18,11
34,284,153,1031,681,36
140,58,30,139,56,9
196,84,32,204,749,62
49,40,18,78,64,4
89,1510,939,5129,7396,924
59,1322,880,4528,4596,226
15,541,316,1776,1154,40
80,304,150,1102,1401,284
105,569,314,2511,5667,509
198,949,575,2176,1361,155
141,26,6,40,11,2
162,192,121,597,734,130
5,505,227,2220,3335,537
120,433,218,993,246,19
110,26,13,43,23,0
67,713,362,2752,2330,534
1,704,348,1515,730,12
195,65,31,226,188,46
63,561,195,1860,3681,316
114,691,469,1585,541,46
1002,541,170,1265,901,34
168,1146,617,4437,29331,3502
169,263,141,689,518,25
185,37,7,73,82,0
38,43,12,81,99,14
205,290,131,639,349,50
19,428,199,1536,5682,678
103,26,7,54,13,1
170,82,44,258,679,240
175,33,11,111,14,2
97,967,591,2821,3077,189
71,56,35,118,30,3
133,453,201,1612,1137,15
96,260,148,1045,1056,315
135,1002,506,4309,5564,274
78,788,435,2452,10351,1353
88,828,450,2738,2409,188
39,43,18,149,27,2
204,522,263,1493,1060,35
194,55,24,133,98,11
77,174,101,510,790,204
173,489,184,1736,4391,1436
41,330,157,1494,4824,277
2,468,220,1668,979,98
17,185,104,742,502,14
174,338,160,1357,1722,62
136,138,71,715,1163,100
118,154,83,525,516,19
197,320,109,935,615,110
191,72,24,157,95,9
117,28,9,63,57,2
160,32,15,67,33,1
85,851,475,2108,655,60
131,1027,578,2523,1227,111
61,52,21,116,150,63
165,37,18,119,89,14
82,83,25,228,421,98
166,18,5,29,2,0
192,197,79,714,598,125
64,363,193,835,781,141
123,1130,684,4085,5178,282
62,118,65,409,441,55
100,52,28,106,41,3
1003,868,295,2178,1692,63
1004,780,278,1480,672,25
171,340,158,1058,1582,77
147,360,217,964,390,38
40,52,22,149,36,5
4,125,64,338,160,62
119,164,82,500,790,22
23,206,93,440,143,18
84,783,381,3755,1913,61
35,902,619,2513,3266,143
87,84,30,212,131,2
93,63,31,111,46,5
101,2244,1319,9968,10595,649
157,954,586,3331,6554,1323
159,573,312,1821,2623,38
134,571,217,2846,5099,278
28,886,521,2615,2479,170
176,66,13,172,60,22
125,127,54,475,721,64
94,203,87,655,782,53
30,44,23,144,55,1
69,207,87,675,871,64
139,69,27,185,146,35
161,387,198,1504,4729,412
10,35,7,68,8,0
145,40,14,157,356,5
79,145,80,520,516,48
86,76,31,206,186,208
3,601,288,2449,5286,72
81,532,254,1491,728,52
8,582,334,1989,2267,675
32,864,539,2447,1101,65
189,243,102,746,2401,177
181,265,165,935,533,79
22,218,74,692,666,62
193,236,126,690,220,26
60,33,14,74,54,0
156,74,36,176,52,3
7,86,44,251,136,6
130,218,122,1208,2329,33
37,102,35,370,348,70
126,884,513,2424,3180,674
172,664,444,1945,1990,43
36,54,25,126,233,9
90,352,223,1228,576,44
142,79,30,266,551,41
45,38,16,53,60,0
14,50,14,168,87,39
128,204,80,684,908,190
129,315,137,658,174,7
25,510,256,2107,9457,487
206,1264,685,2849,2196,103
18,124,57,342,99,14
112,58,24,123,76,4
163,747,393,1978,948,27
91,262,121,846,1297,61
137,438,240,2489,12170,2341
167,110,55,354,812,33
121,225,110,652,1483,316
111,207,122,1032,1550,331
