idolId,accounts,onlyAccounts,tweets,favs,retweets
72,78,32,198,371,54
144,42,12,97,84,13
31,61,13,152,121,15
164,560,283,1924,1625,341
143,367,194,999,295,12
29,58,22,125,33,3
52,57,20,119,102,2
92,619,344,2772,2320,82
127,774,466,2061,2067,376
54,598,252,1760,3139,111
104,163,70,432,382,29
76,462,232,1374,489,87
65,77,23,146,245,15
51,49,21,192,164,90
13,652,329,2148,2238,728
20,321,190,1237,926,32
99,32,7,105,7,0
27,1868,1168,7092,10191,878
184,493,250,1130,430,139
200,195,106,565,961,104
6,263,111,1123,1916,58
47,42,10,112,51,1
150,81,35,283,322,5
116,80,27,233,196,8
113,96,41,303,236,21
16,33,6,67,33,6
155,40,11,105,51,7
151,65,29,182,140,34
153,304,175,1123,1145,334
124,204,96,484,1095,110
21,34,5,57,43,0
146,833,445,1928,839,67
53,37,9,74,29,1
26,151,84,672,196,74
24,93,39,269,134,32
122,158,64,505,567,42
12,1419,803,6400,4245,655
9,169,91,743,1716,527
66,619,298,1623,1951,218
158,227,100,605,312,21
75,591,312,2396,1137,109
74,1635,878,5939,5566,3092
73,346,147,996,1145,178
98,854,493,2184,734,146
115,32,8,94,21,0
187,53,17,148,53,4
186,426,194,1972,2698,319
149,440,157,1795,942,62
83,94,53,267,214,20
138,448,217,1417,1043,77
190,36,11,50,65,34
70,34,2,38,21,1
132,210,98,777,684,78
48,81,43,234,266,15
55,580,281,3782,3763,595
58,139,72,456,244,3
56,52,17,163,259,2
68,219,114,961,878,20
1001,656,143,1697,1479,87
102,34,8,63,30,11
57,82,23,150,261,14
50,1285,870,5158,6356,437
154,317,113,975,1589,225
33,781,333,2499,4927,326
11,931,505,3458,4294,455
188,78,35,256,197,6
95,19,4,62,20,13
34,312,164,1207,901,43
140,63,31,158,59,9
196,93,32,236,872,76
49,45,18,91,70,4
89,1691,1015,5990,8124,997
59,1459,943,5162,4954,240
15,608,341,2073,1263,43
80,339,157,1247,1427,285
105,632,334,2868,6076,516
198,1059,613,2472,1498,161
141,31,6,49,11,2
162,220,136,680,884,174
5,650,227,2688,3703,559
120,476,232,1119,278,21
110,32,13,51,23,0
67,809,411,3239,2506,542
1,854,374,1827,783,12
195,77,30,267,216,57
63,617,198,2136,4022,346
114,756,499,1814,578,48
1002,610,180,1465,973,51
168,1312,646,5136,31576,3576
169,285,150,780,567,29
185,43,7,89,83,0
38,56,15,103,121,19
205,324,140,724,355,51
19,557,233,2001,7589,1057
103,33,7,68,14,1
170,90,46,315,901,338
175,44,14,134,20,2
97,1148,641,3456,4347,325
71,62,35,135,30,4
133,500,217,1865,1239,19
96,296,161,1233,1127,351
135,1150,529,4978,5964,329
78,848,456,2775,10839,1384
88,903,475,3099,2487,193
39,58,23,201,65,29
204,573,281,1688,1123,40
194,64,25,152,99,11
77,189,104,574,860,224
173,544,195,2009,4785,1673
41,361,164,1740,5324,280
2,537,230,1919,1119,104
17,205,108,820,511,14
174,367,164,1510,1848,62
136,155,69,825,1257,100
118,175,88,611,545,21
197,409,111,1135,644,110
191,83,26,178,99,9
117,35,12,78,58,2
160,39,14,83,37,1
85,941,508,2403,754,61
131,1114,619,2840,1297,111
61,61,20,139,170,72
165,44,18,144,99,15
82,92,25,258,440,99
166,21,5,33,2,0
192,245,84,852,797,171
64,460,229,1070,933,162
123,1266,762,4767,5743,335
62,131,69,471,449,55
100,58,30,120,42,3
1003,1149,325,2875,2258,77
1004,889,293,1717,721,25
171,377,155,1244,1880,80
147,402,227,1129,424,38
40,62,22,170,37,5
4,140,64,386,172,66
119,182,83,561,814,22
23,223,92,503,149,18
84,849,390,4232,2037,62
35,993,669,2873,3515,147
87,103,32,256,141,5
93,71,31,128,71,10
101,2463,1397,11500,13017,741
157,1080,640,3799,7076,1443
159,716,330,2220,3257,54
134,720,225,3441,5701,341
28,993,558,3021,2745,234
176,74,13,197,60,22
125,147,55,536,838,75
94,297,89,828,854,68
30,52,24,165,55,1
69,227,90,770,925,64
139,75,29,207,161,39
161,529,211,1851,5220,421
10,50,10,92,30,0
145,52,16,183,407,11
79,157,81,585,550,48
86,86,32,232,189,215
3,832,289,3083,5647,92
81,589,273,1718,791,55
8,673,363,2305,2795,856
32,1010,571,2829,1169,67
189,263,106,865,3163,220
181,388,176,1164,605,84
22,295,81,853,930,95
193,255,128,765,231,26
60,43,10,87,57,2
156,82,37,199,54,3
7,94,46,276,142,6
130,240,127,1430,2549,33
37,131,45,437,384,74
126,1015,537,2834,4141,821
172,806,476,2275,2064,44
36,66,27,155,264,9
90,390,224,1430,731,56
142,91,30,320,601,47
45,46,18,64,65,0
14,57,13,198,93,41
128,224,83,771,939,191
129,350,147,755,187,8
25,565,264,2421,9970,500
206,1478,741,3333,2288,110
18,138,58,379,103,15
112,70,27,151,80,5
163,830,409,2291,1095,28
91,303,132,960,1501,65
137,489,250,2908,13847,2492
167,124,57,402,854,33
121,268,122,771,1651,349
111,228,125,1181,1713,347
